obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-2016.93671706  -749.14647617    49.98329956],[-0.00939789 -0.03319727 -0.23225187],[-1037.74040632  2533.3144284    877.90279568],[-3.11519813  0.0381474   2.78369694]
[-2016.93671706  -749.14647617    49.98329956],[-0.00939789 -0.03319727 -0.23225187],[-1037.74040632  2533.3144284    877.90279568],[-3.11519813  0.0381474   2.78369694]
[-2016.93671706  -749.14647617    49.98329956],[-0.00939789 -0.03319727 -0.23225187],[-1037.74040632  2533.3144284    877.90279568],[-3.11519813  0.0381474   2.78369694]
[-2016.92654647  -748.9475143     49.90524525],[-0.00517665 -0.03020527 -0.23148069],[-1037.7989318   2533.33781887   877.94552343],[-3.11549035  0.03831109  2.7839002 ]
[-2016.92654647  -748.9475143     49.90524525],[-0.00517665 -0.03020527 -0.23148069],[-1037.7989318   2533.33781887   877.94552343],[-3.11549035  0.03831109  2.7839002 ]
[-2016.92654647  -748.9475143     49.90524525],[-0.00517665 -0.03020527 -0.23148069],[-1037.7989318   2533.33781887   877.94552343],[-3.11549035  0.03831109  2.7839002 ]
[-2016.92654647  -748.9475143     49.90524525],[-0.00517665 -0.03020527 -0.23148069],[-1037.7989318   2533.33781887   877.94552343],[-3.11549035  0.03831109  2.7839002 ]
[-2016.92364683  -748.97668701    49.90593431],[-0.00511368 -0.03033324 -0.23134273],[-1037.72855961  2533.29830916   877.87740191],[-3.11504288  0.03848653  2.78326619]
[-2016.92364683  -748.97668701    49.90593431],[-0.00511368 -0.03033324 -0.23134273],[-1037.72855961  2533.29830916   877.87740191],[-3.11504288  0.03848653  2.78326619]
[-2016.92364683  -748.97668701    49.90593431],[-0.00511368 -0.03033324 -0.23134273],[-1037.72855961  2533.29830916   877.87740191],[-3.11504288  0.03848653  2.78326619]
[-2016.92364683  -748.97668701    49.90593431],[-0.00511368 -0.03033324 -0.23134273],[-1037.72855961  2533.29830916   877.87740191],[-3.11504288  0.03848653  2.78326619]
[-2016.91023739  -748.987921      49.8874681 ],[-0.00526176 -0.03074475 -0.23122739],[-1037.66364513  2533.30762776   877.87509674],[-3.11537719  0.03726648  2.78384246]
[-2016.91023739  -748.987921      49.8874681 ],[-0.00526176 -0.03074475 -0.23122739],[-1037.66364513  2533.30762776   877.87509674],[-3.11537719  0.03726648  2.78384246]
[-2016.91023739  -748.987921      49.8874681 ],[-0.00526176 -0.03074475 -0.23122739],[-1037.66364513  2533.30762776   877.87509674],[-3.11537719  0.03726648  2.78384246]
[-2016.91023739  -748.987921      49.8874681 ],[-0.00526176 -0.03074475 -0.23122739],[-1037.66364513  2533.30762776   877.87509674],[-3.11537719  0.03726648  2.78384246]
[-2016.91362008  -748.97252627    49.88738775],[-0.00560621 -0.03053891 -0.23161724],[-1037.74563827  2533.30398912   877.8872235 ],[-3.11528504  0.03818127  2.78375856]
[-2016.89951639  -748.96732053    49.88766006],[-0.00531956 -0.03069715 -0.231336  ],[-1037.69335033  2533.29218988   877.86392721],[-3.11526271  0.038009    2.78355754]
[-2016.89602156  -748.98315188    49.90610051],[-0.00507166 -0.03029834 -0.23134343],[-1037.74186846  2533.31710039   877.89358062],[-3.11521655  0.038032    2.78349571]
[-2016.89602156  -748.98315188    49.90610051],[-0.00507166 -0.03029834 -0.23134343],[-1037.74186846  2533.31710039   877.89358062],[-3.11521655  0.038032    2.78349571]
[-2016.89602156  -748.98315188    49.90610051],[-0.00507166 -0.03029834 -0.23134343],[-1037.74186846  2533.31710039   877.89358062],[-3.11521655  0.038032    2.78349571]
[-2016.89602156  -748.98315188    49.90610051],[-0.00507166 -0.03029834 -0.23134343],[-1037.74186846  2533.31710039   877.89358062],[-3.11521655  0.038032    2.78349571]
[-2016.90887797  -748.99711551    49.88636043],[-0.00563424 -0.03057703 -0.23117772],[-1037.70357298  2533.29236876   877.87333013],[-3.11541795  0.03786726  2.78376799]
[-2016.90887797  -748.99711551    49.88636043],[-0.00563424 -0.03057703 -0.23117772],[-1037.70357298  2533.29236876   877.87333013],[-3.11541795  0.03786726  2.78376799]
[-2016.90887797  -748.99711551    49.88636043],[-0.00563424 -0.03057703 -0.23117772],[-1037.70357298  2533.29236876   877.87333013],[-3.11541795  0.03786726  2.78376799]
[-2016.90887797  -748.99711551    49.88636043],[-0.00563424 -0.03057703 -0.23117772],[-1037.70357298  2533.29236876   877.87333013],[-3.11541795  0.03786726  2.78376799]
[-2016.91200747  -748.94128764    49.89979384],[-0.00508055 -0.03033313 -0.23153532],[-1037.765538    2533.33742526   877.93036972],[-3.11550034  0.038038    2.78394314]
[-2016.91200747  -748.94128764    49.89979384],[-0.00508055 -0.03033313 -0.23153532],[-1037.765538    2533.33742526   877.93036972],[-3.11550034  0.038038    2.78394314]
[-2016.91200747  -748.94128764    49.89979384],[-0.00508055 -0.03033313 -0.23153532],[-1037.765538    2533.33742526   877.93036972],[-3.11550034  0.038038    2.78394314]
[-2016.91200747  -748.94128764    49.89979384],[-0.00508055 -0.03033313 -0.23153532],[-1037.765538    2533.33742526   877.93036972],[-3.11550034  0.038038    2.78394314]
[-2016.9084113   -748.96173706    49.91384826],[-0.00488916 -0.03033021 -0.23114343],[-1037.74327677  2533.33711131   877.92613818],[-3.11519237  0.03773058  2.783672  ]
[-2016.9084113   -748.96173706    49.91384826],[-0.00488916 -0.03033021 -0.23114343],[-1037.74327677  2533.33711131   877.92613818],[-3.11519237  0.03773058  2.783672  ]
[-2016.9084113   -748.96173706    49.91384826],[-0.00488916 -0.03033021 -0.23114343],[-1037.74327677  2533.33711131   877.92613818],[-3.11519237  0.03773058  2.783672  ]
[-2016.9084113   -748.96173706    49.91384826],[-0.00488916 -0.03033021 -0.23114343],[-1037.74327677  2533.33711131   877.92613818],[-3.11519237  0.03773058  2.783672  ]
[-2016.92581313  -748.97501445    49.89833164],[-0.00501955 -0.03030801 -0.23108243],[-1037.72526199  2533.30547229   877.88871373],[-3.11531496  0.03808916  2.78372313]
[-2016.92581313  -748.97501445    49.89833164],[-0.00501955 -0.03030801 -0.23108243],[-1037.72526199  2533.30547229   877.88871373],[-3.11531496  0.03808916  2.78372313]
[-2016.92581313  -748.97501445    49.89833164],[-0.00501955 -0.03030801 -0.23108243],[-1037.72526199  2533.30547229   877.88871373],[-3.11531496  0.03808916  2.78372313]
[-2016.92581313  -748.97501445    49.89833164],[-0.00501955 -0.03030801 -0.23108243],[-1037.72526199  2533.30547229   877.88871373],[-3.11531496  0.03808916  2.78372313]
[-2016.89985034  -748.98060677    49.89867293],[-0.00555079 -0.03040729 -0.23117316],[-1037.7235516   2533.29926677   877.88050393],[-3.11544764  0.03822014  2.78361955]
[-2016.89985034  -748.98060677    49.89867293],[-0.00555079 -0.03040729 -0.23117316],[-1037.7235516   2533.29926677   877.88050393],[-3.11544764  0.03822014  2.78361955]
[-2016.89985034  -748.98060677    49.89867293],[-0.00555079 -0.03040729 -0.23117316],[-1037.7235516   2533.29926677   877.88050393],[-3.11544764  0.03822014  2.78361955]
[-2016.89985034  -748.98060677    49.89867293],[-0.00555079 -0.03040729 -0.23117316],[-1037.7235516   2533.29926677   877.88050393],[-3.11544764  0.03822014  2.78361955]
[-2016.89610068  -748.97972626    49.86336205],[-0.00557247 -0.03084794 -0.2312373 ],[-1037.77657764  2533.34182442   877.94820686],[-3.11549463  0.03813172  2.78381689]
[-2016.89610068  -748.97972626    49.86336205],[-0.00557247 -0.03084794 -0.2312373 ],[-1037.77657764  2533.34182442   877.94820686],[-3.11549463  0.03813172  2.78381689]
[-2016.89610068  -748.97972626    49.86336205],[-0.00557247 -0.03084794 -0.2312373 ],[-1037.77657764  2533.34182442   877.94820686],[-3.11549463  0.03813172  2.78381689]
[-2016.89610068  -748.97972626    49.86336205],[-0.00557247 -0.03084794 -0.2312373 ],[-1037.77657764  2533.34182442   877.94820686],[-3.11549463  0.03813172  2.78381689]
[-2016.9052456   -748.96150661    49.91696392],[-0.00472587 -0.03036973 -0.23119611],[-1037.703557    2533.33447831   877.92708881],[-3.1155108   0.03768886  2.78374966]
[-2016.9052456   -748.96150661    49.91696392],[-0.00472587 -0.03036973 -0.23119611],[-1037.703557    2533.33447831   877.92708881],[-3.1155108   0.03768886  2.78374966]
[-2016.9052456   -748.96150661    49.91696392],[-0.00472587 -0.03036973 -0.23119611],[-1037.703557    2533.33447831   877.92708881],[-3.1155108   0.03768886  2.78374966]
[-2016.9052456   -748.96150661    49.91696392],[-0.00472587 -0.03036973 -0.23119611],[-1037.703557    2533.33447831   877.92708881],[-3.1155108   0.03768886  2.78374966]
[-2016.92053427  -748.98261352    49.89543115],[-0.00522243 -0.03050872 -0.23117246],[-1037.71948891  2533.25307358   877.827546  ],[-3.11528644  0.03850433  2.7834449 ]
[-2016.92053427  -748.98261352    49.89543115],[-0.00522243 -0.03050872 -0.23117246],[-1037.71948891  2533.25307358   877.827546  ],[-3.11528644  0.03850433  2.7834449 ]
[-2016.92053427  -748.98261352    49.89543115],[-0.00522243 -0.03050872 -0.23117246],[-1037.71948891  2533.25307358   877.827546  ],[-3.11528644  0.03850433  2.7834449 ]
[-2016.92053427  -748.98261352    49.89543115],[-0.00522243 -0.03050872 -0.23117246],[-1037.71948891  2533.25307358   877.827546  ],[-3.11528644  0.03850433  2.7834449 ]
[-2016.90601135  -748.97148813    49.89032321],[-0.00511657 -0.03048315 -0.23137139],[-1037.73809934  2533.31150461   877.88608667],[-3.11537755  0.03829614  2.783502  ]
[-2016.90601135  -748.97148813    49.89032321],[-0.00511657 -0.03048315 -0.23137139],[-1037.73809934  2533.31150461   877.88608667],[-3.11537755  0.03829614  2.783502  ]
[-2016.90601135  -748.97148813    49.89032321],[-0.00511657 -0.03048315 -0.23137139],[-1037.73809934  2533.31150461   877.88608667],[-3.11537755  0.03829614  2.783502  ]
[-2016.90601135  -748.97148813    49.89032321],[-0.00511657 -0.03048315 -0.23137139],[-1037.73809934  2533.31150461   877.88608667],[-3.11537755  0.03829614  2.783502  ]
[-2016.91979707  -748.97178821    49.89491479],[-0.00544295 -0.03045663 -0.23117295],[-1037.73259847  2533.32627145   877.90204188],[-3.1152743   0.03806908  2.78354639]
[-2016.91979707  -748.97178821    49.89491479],[-0.00544295 -0.03045663 -0.23117295],[-1037.73259847  2533.32627145   877.90204188],[-3.1152743   0.03806908  2.78354639]
[-2016.91979707  -748.97178821    49.89491479],[-0.00544295 -0.03045663 -0.23117295],[-1037.73259847  2533.32627145   877.90204188],[-3.1152743   0.03806908  2.78354639]
[-2016.91979707  -748.97178821    49.89491479],[-0.00544295 -0.03045663 -0.23117295],[-1037.73259847  2533.32627145   877.90204188],[-3.1152743   0.03806908  2.78354639]
[-2016.8999934   -749.00048526    49.8997593 ],[-0.00513226 -0.03056829 -0.23112833],[-1037.76065919  2533.36010787   877.95905446],[-3.11555814  0.03766501  2.78396235]
[-2016.8999934   -749.00048526    49.8997593 ],[-0.00513226 -0.03056829 -0.23112833],[-1037.76065919  2533.36010787   877.95905446],[-3.11555814  0.03766501  2.78396235]
[-2016.8999934   -749.00048526    49.8997593 ],[-0.00513226 -0.03056829 -0.23112833],[-1037.76065919  2533.36010787   877.95905446],[-3.11555814  0.03766501  2.78396235]
[-2016.8999934   -749.00048526    49.8997593 ],[-0.00513226 -0.03056829 -0.23112833],[-1037.76065919  2533.36010787   877.95905446],[-3.11555814  0.03766501  2.78396235]
[-2016.91529139  -748.98431917    49.91373211],[-0.00531045 -0.03040303 -0.23126385],[-1037.70946045  2533.29681015   877.89285523],[-3.11534101  0.03772548  2.78371565]
[-2016.91529139  -748.98431917    49.91373211],[-0.00531045 -0.03040303 -0.23126385],[-1037.70946045  2533.29681015   877.89285523],[-3.11534101  0.03772548  2.78371565]
[-2016.91529139  -748.98431917    49.91373211],[-0.00531045 -0.03040303 -0.23126385],[-1037.70946045  2533.29681015   877.89285523],[-3.11534101  0.03772548  2.78371565]
[-2016.91529139  -748.98431917    49.91373211],[-0.00531045 -0.03040303 -0.23126385],[-1037.70946045  2533.29681015   877.89285523],[-3.11534101  0.03772548  2.78371565]
[-2016.91704597  -748.98936427    49.89640018],[-0.00577289 -0.03035592 -0.23136701],[-1037.67897477  2533.27929488   877.83610112],[-3.11519511  0.03821372  2.78315311]
[-2016.91704597  -748.98936427    49.89640018],[-0.00577289 -0.03035592 -0.23136701],[-1037.67897477  2533.27929488   877.83610112],[-3.11519511  0.03821372  2.78315311]
[-2016.91704597  -748.98936427    49.89640018],[-0.00577289 -0.03035592 -0.23136701],[-1037.67897477  2533.27929488   877.83610112],[-3.11519511  0.03821372  2.78315311]
[-2016.91704597  -748.98936427    49.89640018],[-0.00577289 -0.03035592 -0.23136701],[-1037.67897477  2533.27929488   877.83610112],[-3.11519511  0.03821372  2.78315311]
[-2016.92414955  -748.9790087     49.90750278],[-0.00515365 -0.03022161 -0.2310953 ],[-1037.7425852   2533.29715048   877.88929746],[-3.11524071  0.03804971  2.78385843]
[-2016.92414955  -748.9790087     49.90750278],[-0.00515365 -0.03022161 -0.2310953 ],[-1037.7425852   2533.29715048   877.88929746],[-3.11524071  0.03804971  2.78385843]
[-2016.92414955  -748.9790087     49.90750278],[-0.00515365 -0.03022161 -0.2310953 ],[-1037.7425852   2533.29715048   877.88929746],[-3.11524071  0.03804971  2.78385843]
[-2016.91066691  -748.95342183    49.88959162],[-0.00521019 -0.03059128 -0.23139703],[-1037.74331784  2533.36857133   877.96855978],[-3.11550193  0.03753168  2.78399498]
[-2016.91066691  -748.95342183    49.88959162],[-0.00521019 -0.03059128 -0.23139703],[-1037.74331784  2533.36857133   877.96855978],[-3.11550193  0.03753168  2.78399498]
[-2016.91066691  -748.95342183    49.88959162],[-0.00521019 -0.03059128 -0.23139703],[-1037.74331784  2533.36857133   877.96855978],[-3.11550193  0.03753168  2.78399498]
[-2016.91066691  -748.95342183    49.88959162],[-0.00521019 -0.03059128 -0.23139703],[-1037.74331784  2533.36857133   877.96855978],[-3.11550193  0.03753168  2.78399498]
[-2016.91066691  -748.95342183    49.88959162],[-0.00521019 -0.03059128 -0.23139703],[-1037.74331784  2533.36857133   877.96855978],[-3.11550193  0.03753168  2.78399498]
[-2016.91506844  -748.97668638    49.90848476],[-0.00524791 -0.03062248 -0.2312536 ],[-1037.77343739  2533.34923697   877.93933157],[-3.11544889  0.03833557  2.78358883]
[-2016.91506844  -748.97668638    49.90848476],[-0.00524791 -0.03062248 -0.2312536 ],[-1037.77343739  2533.34923697   877.93933157],[-3.11544889  0.03833557  2.78358883]
[-2016.91506844  -748.97668638    49.90848476],[-0.00524791 -0.03062248 -0.2312536 ],[-1037.77343739  2533.34923697   877.93933157],[-3.11544889  0.03833557  2.78358883]
[-2016.91506844  -748.97668638    49.90848476],[-0.00524791 -0.03062248 -0.2312536 ],[-1037.77343739  2533.34923697   877.93933157],[-3.11544889  0.03833557  2.78358883]
[-2016.90165004  -748.96490954    49.90224357],[-0.00490457 -0.03074425 -0.23144352],[-1037.75591282  2533.33750887   877.92486137],[-3.11528805  0.03767255  2.78400799]
[-2016.90165004  -748.96490954    49.90224357],[-0.00490457 -0.03074425 -0.23144352],[-1037.75591282  2533.33750887   877.92486137],[-3.11528805  0.03767255  2.78400799]
[-2016.90165004  -748.96490954    49.90224357],[-0.00490457 -0.03074425 -0.23144352],[-1037.75591282  2533.33750887   877.92486137],[-3.11528805  0.03767255  2.78400799]
[-2016.90165004  -748.96490954    49.90224357],[-0.00490457 -0.03074425 -0.23144352],[-1037.75591282  2533.33750887   877.92486137],[-3.11528805  0.03767255  2.78400799]
[-2016.9072356   -748.98735019    49.90146074],[-0.00569599 -0.03064323 -0.2313541 ],[-1037.70708018  2533.30488309   877.88006028],[-3.11527219  0.03791031  2.78369254]
[-2016.9072356   -748.98735019    49.90146074],[-0.00569599 -0.03064323 -0.2313541 ],[-1037.70708018  2533.30488309   877.88006028],[-3.11527219  0.03791031  2.78369254]
[-2016.9072356   -748.98735019    49.90146074],[-0.00569599 -0.03064323 -0.2313541 ],[-1037.70708018  2533.30488309   877.88006028],[-3.11527219  0.03791031  2.78369254]
[-2016.9072356   -748.98735019    49.90146074],[-0.00569599 -0.03064323 -0.2313541 ],[-1037.70708018  2533.30488309   877.88006028],[-3.11527219  0.03791031  2.78369254]
[-2016.91058789  -748.97959732    49.89345232],[-0.00539486 -0.03015795 -0.23136884],[-1037.72214463  2533.30049738   877.88406045],[-3.11521892  0.03795339  2.78374285]
[-2016.91058789  -748.97959732    49.89345232],[-0.00539486 -0.03015795 -0.23136884],[-1037.72214463  2533.30049738   877.88406045],[-3.11521892  0.03795339  2.78374285]
[-2016.91058789  -748.97959732    49.89345232],[-0.00539486 -0.03015795 -0.23136884],[-1037.72214463  2533.30049738   877.88406045],[-3.11521892  0.03795339  2.78374285]
[-2016.91058789  -748.97959732    49.89345232],[-0.00539486 -0.03015795 -0.23136884],[-1037.72214463  2533.30049738   877.88406045],[-3.11521892  0.03795339  2.78374285]
[-2016.91928815  -748.97614638    49.90448783],[-0.00508854 -0.0304369  -0.23095027],[-1037.70025949  2533.31276924   877.90157668],[-3.11538438  0.03707806  2.78421831]
[-2016.91928815  -748.97614638    49.90448783],[-0.00508854 -0.0304369  -0.23095027],[-1037.70025949  2533.31276924   877.90157668],[-3.11538438  0.03707806  2.78421831]
[-2016.91928815  -748.97614638    49.90448783],[-0.00508854 -0.0304369  -0.23095027],[-1037.70025949  2533.31276924   877.90157668],[-3.11538438  0.03707806  2.78421831]
[-2016.91928815  -748.97614638    49.90448783],[-0.00508854 -0.0304369  -0.23095027],[-1037.70025949  2533.31276924   877.90157668],[-3.11538438  0.03707806  2.78421831]
[-2016.93220057  -748.98361222    49.89774342],[-0.00503842 -0.03042853 -0.23079698],[-1037.72288014  2533.31565364   877.89727392],[-3.11518451  0.03788462  2.78365814]
[-2016.93220057  -748.98361222    49.89774342],[-0.00503842 -0.03042853 -0.23079698],[-1037.72288014  2533.31565364   877.89727392],[-3.11518451  0.03788462  2.78365814]
[-2016.93220057  -748.98361222    49.89774342],[-0.00503842 -0.03042853 -0.23079698],[-1037.72288014  2533.31565364   877.89727392],[-3.11518451  0.03788462  2.78365814]
[-2016.93220057  -748.98361222    49.89774342],[-0.00503842 -0.03042853 -0.23079698],[-1037.72288014  2533.31565364   877.89727392],[-3.11518451  0.03788462  2.78365814]
[-2016.91486051  -748.96173563    49.90833991],[-0.00470346 -0.0304588  -0.23110953],[-1037.74691562  2533.29551456   877.8846954 ],[-3.11511433  0.0380496   2.7837171 ]
[-2016.91486051  -748.96173563    49.90833991],[-0.00470346 -0.0304588  -0.23110953],[-1037.74691562  2533.29551456   877.8846954 ],[-3.11511433  0.0380496   2.7837171 ]
[-2016.91486051  -748.96173563    49.90833991],[-0.00470346 -0.0304588  -0.23110953],[-1037.74691562  2533.29551456   877.8846954 ],[-3.11511433  0.0380496   2.7837171 ]
[-2016.91486051  -748.96173563    49.90833991],[-0.00470346 -0.0304588  -0.23110953],[-1037.74691562  2533.29551456   877.8846954 ],[-3.11511433  0.0380496   2.7837171 ]
[-2016.91481964  -748.97862118    49.8837958 ],[-0.00565843 -0.03060604 -0.23148337],[-1037.72436532  2533.31714909   877.9055395 ],[-3.11535647  0.03805105  2.78358373]
[-2016.91481964  -748.97862118    49.8837958 ],[-0.00565843 -0.03060604 -0.23148337],[-1037.72436532  2533.31714909   877.9055395 ],[-3.11535647  0.03805105  2.78358373]
[-2016.91481964  -748.97862118    49.8837958 ],[-0.00565843 -0.03060604 -0.23148337],[-1037.72436532  2533.31714909   877.9055395 ],[-3.11535647  0.03805105  2.78358373]
[-2016.91481964  -748.97862118    49.8837958 ],[-0.00565843 -0.03060604 -0.23148337],[-1037.72436532  2533.31714909   877.9055395 ],[-3.11535647  0.03805105  2.78358373]
[-2016.91621313  -748.98686597    49.89696612],[-0.00522354 -0.03043528 -0.23134039],[-1037.71986852  2533.3020299    877.86687985],[-3.11549917  0.03816709  2.78350181]
[-2016.91621313  -748.98686597    49.89696612],[-0.00522354 -0.03043528 -0.23134039],[-1037.71986852  2533.3020299    877.86687985],[-3.11549917  0.03816709  2.78350181]
[-2016.91621313  -748.98686597    49.89696612],[-0.00522354 -0.03043528 -0.23134039],[-1037.71986852  2533.3020299    877.86687985],[-3.11549917  0.03816709  2.78350181]
[-2016.93263909  -748.94631912    49.90681893],[-0.00481895 -0.03014346 -0.23134362],[-1037.70137695  2533.29185842   877.86708177],[-3.11547382  0.03782006  2.78373379]
[-2016.93263909  -748.94631912    49.90681893],[-0.00481895 -0.03014346 -0.23134362],[-1037.70137695  2533.29185842   877.86708177],[-3.11547382  0.03782006  2.78373379]
[-2016.93263909  -748.94631912    49.90681893],[-0.00481895 -0.03014346 -0.23134362],[-1037.70137695  2533.29185842   877.86708177],[-3.11547382  0.03782006  2.78373379]
[-2016.93263909  -748.94631912    49.90681893],[-0.00481895 -0.03014346 -0.23134362],[-1037.70137695  2533.29185842   877.86708177],[-3.11547382  0.03782006  2.78373379]
[-2016.93263909  -748.94631912    49.90681893],[-0.00481895 -0.03014346 -0.23134362],[-1037.70137695  2533.29185842   877.86708177],[-3.11547382  0.03782006  2.78373379]
[-2016.91654391  -748.965863      49.89865076],[-0.0055283  -0.03049545 -0.23156153],[-1037.71481216  2533.34065494   877.9229738 ],[-3.11553023  0.03773062  2.7837373 ]
[-2016.91654391  -748.965863      49.89865076],[-0.0055283  -0.03049545 -0.23156153],[-1037.71481216  2533.34065494   877.9229738 ],[-3.11553023  0.03773062  2.7837373 ]
[-2016.91654391  -748.965863      49.89865076],[-0.0055283  -0.03049545 -0.23156153],[-1037.71481216  2533.34065494   877.9229738 ],[-3.11553023  0.03773062  2.7837373 ]
[-2016.91654391  -748.965863      49.89865076],[-0.0055283  -0.03049545 -0.23156153],[-1037.71481216  2533.34065494   877.9229738 ],[-3.11553023  0.03773062  2.7837373 ]
[-2016.93215031  -748.94881592    49.88776846],[-0.00523537 -0.03012159 -0.23121316],[-1037.72567654  2533.28592015   877.86900622],[-3.11525217  0.03839023  2.783528  ]
[-2016.93215031  -748.94881592    49.88776846],[-0.00523537 -0.03012159 -0.23121316],[-1037.72567654  2533.28592015   877.86900622],[-3.11525217  0.03839023  2.783528  ]
[-2016.93215031  -748.94881592    49.88776846],[-0.00523537 -0.03012159 -0.23121316],[-1037.72567654  2533.28592015   877.86900622],[-3.11525217  0.03839023  2.783528  ]
[-2016.93215031  -748.94881592    49.88776846],[-0.00523537 -0.03012159 -0.23121316],[-1037.72567654  2533.28592015   877.86900622],[-3.11525217  0.03839023  2.783528  ]
[-2016.91575113  -748.97458051    49.90362206],[-0.00543108 -0.03049278 -0.23133718],[-1037.79337518  2533.35889046   877.96619749],[-3.11542913  0.03817082  2.78379084]
[-2016.91575113  -748.97458051    49.90362206],[-0.00543108 -0.03049278 -0.23133718],[-1037.79337518  2533.35889046   877.96619749],[-3.11542913  0.03817082  2.78379084]
[-2016.91575113  -748.97458051    49.90362206],[-0.00543108 -0.03049278 -0.23133718],[-1037.79337518  2533.35889046   877.96619749],[-3.11542913  0.03817082  2.78379084]
[-2016.9190017   -748.98495978    49.90218838],[-0.00520005 -0.03057504 -0.23120604],[-1037.7405768   2533.30570498   877.9004566 ],[-3.11520232  0.03813447  2.78359204]
[-2016.9190017   -748.98495978    49.90218838],[-0.00520005 -0.03057504 -0.23120604],[-1037.7405768   2533.30570498   877.9004566 ],[-3.11520232  0.03813447  2.78359204]
[-2016.9190017   -748.98495978    49.90218838],[-0.00520005 -0.03057504 -0.23120604],[-1037.7405768   2533.30570498   877.9004566 ],[-3.11520232  0.03813447  2.78359204]
[-2016.9190017   -748.98495978    49.90218838],[-0.00520005 -0.03057504 -0.23120604],[-1037.7405768   2533.30570498   877.9004566 ],[-3.11520232  0.03813447  2.78359204]
[-2016.9190017   -748.98495978    49.90218838],[-0.00520005 -0.03057504 -0.23120604],[-1037.7405768   2533.30570498   877.9004566 ],[-3.11520232  0.03813447  2.78359204]
[-2016.91927599  -748.98329007    49.89349964],[-0.00531009 -0.03030745 -0.23111351],[-1037.74150752  2533.31040924   877.88428672],[-3.115341    0.03817607  2.78354001]
[-2016.91927599  -748.98329007    49.89349964],[-0.00531009 -0.03030745 -0.23111351],[-1037.74150752  2533.31040924   877.88428672],[-3.115341    0.03817607  2.78354001]
[-2016.91927599  -748.98329007    49.89349964],[-0.00531009 -0.03030745 -0.23111351],[-1037.74150752  2533.31040924   877.88428672],[-3.115341    0.03817607  2.78354001]
[-2016.91927599  -748.98329007    49.89349964],[-0.00531009 -0.03030745 -0.23111351],[-1037.74150752  2533.31040924   877.88428672],[-3.115341    0.03817607  2.78354001]
[-2016.90437423  -748.97530079    49.88674903],[-0.00538684 -0.03054544 -0.23124804],[-1037.7255448   2533.29303251   877.86051918],[-3.11543587  0.0380811   2.78366098]
[-2016.90437423  -748.97530079    49.88674903],[-0.00538684 -0.03054544 -0.23124804],[-1037.7255448   2533.29303251   877.86051918],[-3.11543587  0.0380811   2.78366098]
[-2016.90437423  -748.97530079    49.88674903],[-0.00538684 -0.03054544 -0.23124804],[-1037.7255448   2533.29303251   877.86051918],[-3.11543587  0.0380811   2.78366098]
[-2016.90437423  -748.97530079    49.88674903],[-0.00538684 -0.03054544 -0.23124804],[-1037.7255448   2533.29303251   877.86051918],[-3.11543587  0.0380811   2.78366098]
[-2016.91639702  -748.96560867    49.87662872],[-0.00522369 -0.03061654 -0.23146858],[-1037.70868463  2533.30368879   877.8742047 ],[-3.11535829  0.03823568  2.78340686]
[-2016.91639702  -748.96560867    49.87662872],[-0.00522369 -0.03061654 -0.23146858],[-1037.70868463  2533.30368879   877.8742047 ],[-3.11535829  0.03823568  2.78340686]
[-2016.91639702  -748.96560867    49.87662872],[-0.00522369 -0.03061654 -0.23146858],[-1037.70868463  2533.30368879   877.8742047 ],[-3.11535829  0.03823568  2.78340686]
[-2016.91639702  -748.96560867    49.87662872],[-0.00522369 -0.03061654 -0.23146858],[-1037.70868463  2533.30368879   877.8742047 ],[-3.11535829  0.03823568  2.78340686]
[-2016.93110371  -748.98668688    49.89359662],[-0.00556702 -0.03031807 -0.23124735],[-1037.65741976  2533.2840523    877.85386594],[-3.11531245  0.03742507  2.78372927]
[-2016.93110371  -748.98668688    49.89359662],[-0.00556702 -0.03031807 -0.23124735],[-1037.65741976  2533.2840523    877.85386594],[-3.11531245  0.03742507  2.78372927]
[-2016.93110371  -748.98668688    49.89359662],[-0.00556702 -0.03031807 -0.23124735],[-1037.65741976  2533.2840523    877.85386594],[-3.11531245  0.03742507  2.78372927]
[-2016.93110371  -748.98668688    49.89359662],[-0.00556702 -0.03031807 -0.23124735],[-1037.65741976  2533.2840523    877.85386594],[-3.11531245  0.03742507  2.78372927]
[-2016.90519405  -748.96900952    49.90357218],[-0.00507189 -0.03031969 -0.23126163],[-1037.77803401  2533.34626112   877.95050236],[-3.11528721  0.03800216  2.78396136]
[-2016.90519405  -748.96900952    49.90357218],[-0.00507189 -0.03031969 -0.23126163],[-1037.77803401  2533.34626112   877.95050236],[-3.11528721  0.03800216  2.78396136]
[-2016.90519405  -748.96900952    49.90357218],[-0.00507189 -0.03031969 -0.23126163],[-1037.77803401  2533.34626112   877.95050236],[-3.11528721  0.03800216  2.78396136]
[-2016.9076186   -748.97738748    49.89546218],[-0.00524541 -0.03077035 -0.231354  ],[-1037.74757773  2533.30770715   877.89480959],[-3.11522816  0.03780232  2.78382549]
[-2016.9076186   -748.97738748    49.89546218],[-0.00524541 -0.03077035 -0.231354  ],[-1037.74757773  2533.30770715   877.89480959],[-3.11522816  0.03780232  2.78382549]
[-2016.9076186   -748.97738748    49.89546218],[-0.00524541 -0.03077035 -0.231354  ],[-1037.74757773  2533.30770715   877.89480959],[-3.11522816  0.03780232  2.78382549]
