obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[1136.98286261 -217.25193933   47.85425779],[-0.12093863  0.01239871  3.114847  ],[-2013.30326451   871.9311837    977.75680368],[1.51758314 0.03561197 1.70429152]
[1136.98286261 -217.25193933   47.85425779],[-0.12093863  0.01239871  3.114847  ],[-2013.30326451   871.9311837    977.75680368],[1.51758314 0.03561197 1.70429152]
[1136.98286261 -217.25193933   47.85425779],[-0.12093863  0.01239871  3.114847  ],[-2013.30326451   871.9311837    977.75680368],[1.51758314 0.03561197 1.70429152]
[1136.98286261 -217.25193933   47.85425779],[-0.12093863  0.01239871  3.114847  ],[-2013.30326451   871.9311837    977.75680368],[1.51758314 0.03561197 1.70429152]
[1136.98286261 -217.25193933   47.85425779],[-0.12093863  0.01239871  3.114847  ],[-2013.30326451   871.9311837    977.75680368],[1.51758314 0.03561197 1.70429152]
[1136.96933854 -217.24807743   47.81513952],[-0.1200642   0.01288959  3.11430717],[-1981.89517411   868.95318482   969.76296793],[1.47938486 0.02228828 1.69862128]
[1136.96933854 -217.24807743   47.81513952],[-0.1200642   0.01288959  3.11430717],[-1981.89517411   868.95318482   969.76296793],[1.47938486 0.02228828 1.69862128]
[1136.96933854 -217.24807743   47.81513952],[-0.1200642   0.01288959  3.11430717],[-1981.89517411   868.95318482   969.76296793],[1.47938486 0.02228828 1.69862128]
[1137.02323859 -217.30971323   47.80632059],[-0.12053824  0.01203951  3.11567252],[-1950.66537811   866.15988377   961.27766508],[1.44162708 0.01730555 1.68474806]
[1137.02323859 -217.30971323   47.80632059],[-0.12053824  0.01203951  3.11567252],[-1950.66537811   866.15988377   961.27766508],[1.44162708 0.01730555 1.68474806]
[1137.02323859 -217.30971323   47.80632059],[-0.12053824  0.01203951  3.11567252],[-1950.66537811   866.15988377   961.27766508],[1.44162708 0.01730555 1.68474806]
[1137.02323859 -217.30971323   47.80632059],[-0.12053824  0.01203951  3.11567252],[-1950.66537811   866.15988377   961.27766508],[1.44162708 0.01730555 1.68474806]
[1136.98610746 -217.2720781    47.82202304],[-0.12038842  0.01218434  3.11482962],[-1919.92519628   862.36816797   952.43533988],[1.40558442 0.02059837 1.67009961]
[1136.98610746 -217.2720781    47.82202304],[-0.12038842  0.01218434  3.11482962],[-1919.92519628   862.36816797   952.43533988],[1.40558442 0.02059837 1.67009961]
[1136.98610746 -217.2720781    47.82202304],[-0.12038842  0.01218434  3.11482962],[-1919.92519628   862.36816797   952.43533988],[1.40558442 0.02059837 1.67009961]
[1136.98610746 -217.2720781    47.82202304],[-0.12038842  0.01218434  3.11482962],[-1919.92519628   862.36816797   952.43533988],[1.40558442 0.02059837 1.67009961]
[1136.98610746 -217.2720781    47.82202304],[-0.12038842  0.01218434  3.11482962],[-1919.92519628   862.36816797   952.43533988],[1.40558442 0.02059837 1.67009961]
[1137.01133474 -217.29529587   47.80840216],[-0.12025093  0.01222606  3.11507061],[-1888.65313449   858.94157966   942.46994495],[1.36964693 0.0233184  1.65901353]
[1137.01133474 -217.29529587   47.80840216],[-0.12025093  0.01222606  3.11507061],[-1888.65313449   858.94157966   942.46994495],[1.36964693 0.0233184  1.65901353]
[1136.97224566 -217.23891817   47.7869586 ],[-0.12011514  0.01244442  3.11441348],[-1856.42209626   855.02641605   931.70293121],[1.33005781 0.02438621 1.65969002]
[1136.97224566 -217.23891817   47.7869586 ],[-0.12011514  0.01244442  3.11441348],[-1856.42209626   855.02641605   931.70293121],[1.33005781 0.02438621 1.65969002]
[1136.99572155 -217.26672033   47.81621658],[-0.12039399  0.01238512  3.1148435 ],[-1826.22164013   851.60088372   920.66003861],[1.30258947 0.03542045 1.64514057]
[1136.99572155 -217.26672033   47.81621658],[-0.12039399  0.01238512  3.1148435 ],[-1826.22164013   851.60088372   920.66003861],[1.30258947 0.03542045 1.64514057]
[1136.99572155 -217.26672033   47.81621658],[-0.12039399  0.01238512  3.1148435 ],[-1826.22164013   851.60088372   920.66003861],[1.30258947 0.03542045 1.64514057]
[1136.99572155 -217.26672033   47.81621658],[-0.12039399  0.01238512  3.1148435 ],[-1826.22164013   851.60088372   920.66003861],[1.30258947 0.03542045 1.64514057]
[1137.00654708 -217.25743391   47.84626631],[-0.12109724  0.01223046  3.1148354 ],[-1794.23713645   847.91863333   908.30377578],[1.26588037 0.03879542 1.64086302]
[1137.00654708 -217.25743391   47.84626631],[-0.12109724  0.01223046  3.1148354 ],[-1794.23713645   847.91863333   908.30377578],[1.26588037 0.03879542 1.64086302]
[1137.00654708 -217.25743391   47.84626631],[-0.12109724  0.01223046  3.1148354 ],[-1794.23713645   847.91863333   908.30377578],[1.26588037 0.03879542 1.64086302]
[1137.00654708 -217.25743391   47.84626631],[-0.12109724  0.01223046  3.1148354 ],[-1794.23713645   847.91863333   908.30377578],[1.26588037 0.03879542 1.64086302]
[1136.9679156  -217.26349896   47.79174403],[-0.12023585  0.01239512  3.114914  ],[-1760.29261057   844.85298908   895.55307798],[1.22578597 0.03831419 1.64943705]
[1136.9679156  -217.26349896   47.79174403],[-0.12023585  0.01239512  3.114914  ],[-1760.29261057   844.85298908   895.55307798],[1.22578597 0.03831419 1.64943705]
[1136.9679156  -217.26349896   47.79174403],[-0.12023585  0.01239512  3.114914  ],[-1760.29261057   844.85298908   895.55307798],[1.22578597 0.03831419 1.64943705]
[1136.9679156  -217.26349896   47.79174403],[-0.12023585  0.01239512  3.114914  ],[-1760.29261057   844.85298908   895.55307798],[1.22578597 0.03831419 1.64943705]
[1136.98029435 -217.27187353   47.82206876],[-0.12081947  0.01200617  3.11469857],[-1728.03845483   842.1687999    882.36427082],[1.18969879 0.03783672 1.64584908]
[1136.98029435 -217.27187353   47.82206876],[-0.12081947  0.01200617  3.11469857],[-1728.03845483   842.1687999    882.36427082],[1.18969879 0.03783672 1.64584908]
[1136.98029435 -217.27187353   47.82206876],[-0.12081947  0.01200617  3.11469857],[-1728.03845483   842.1687999    882.36427082],[1.18969879 0.03783672 1.64584908]
[1136.98029435 -217.27187353   47.82206876],[-0.12081947  0.01200617  3.11469857],[-1728.03845483   842.1687999    882.36427082],[1.18969879 0.03783672 1.64584908]
[1137.00388906 -217.26019043   47.83078837],[-0.12071755  0.01218363  3.11492325],[-1695.19068966   840.65416168   869.2096653 ],[1.16056082 0.04220848 1.64799492]
[1137.00388906 -217.26019043   47.83078837],[-0.12071755  0.01218363  3.11492325],[-1695.19068966   840.65416168   869.2096653 ],[1.16056082 0.04220848 1.64799492]
[1137.00388906 -217.26019043   47.83078837],[-0.12071755  0.01218363  3.11492325],[-1695.19068966   840.65416168   869.2096653 ],[1.16056082 0.04220848 1.64799492]
[1137.00388906 -217.26019043   47.83078837],[-0.12071755  0.01218363  3.11492325],[-1695.19068966   840.65416168   869.2096653 ],[1.16056082 0.04220848 1.64799492]
[1136.99488162 -217.28091292   47.80392013],[-0.12043483  0.01232706  3.11500878],[-1662.02430869   837.7736163    854.50001401],[1.10679857 0.04168575 1.65702963]
[1136.99488162 -217.28091292   47.80392013],[-0.12043483  0.01232706  3.11500878],[-1662.02430869   837.7736163    854.50001401],[1.10679857 0.04168575 1.65702963]
[1136.99488162 -217.28091292   47.80392013],[-0.12043483  0.01232706  3.11500878],[-1662.02430869   837.7736163    854.50001401],[1.10679857 0.04168575 1.65702963]
[1136.99488162 -217.28091292   47.80392013],[-0.12043483  0.01232706  3.11500878],[-1662.02430869   837.7736163    854.50001401],[1.10679857 0.04168575 1.65702963]
[1136.98310981 -217.27567935   47.81608809],[-0.12064521  0.01228231  3.11491779],[-1628.80751023   836.84989759   840.25689466],[1.07305155 0.05059394 1.65804531]
[1136.98310981 -217.27567935   47.81608809],[-0.12064521  0.01228231  3.11491779],[-1628.80751023   836.84989759   840.25689466],[1.07305155 0.05059394 1.65804531]
[1136.98310981 -217.27567935   47.81608809],[-0.12064521  0.01228231  3.11491779],[-1628.80751023   836.84989759   840.25689466],[1.07305155 0.05059394 1.65804531]
[1136.98310981 -217.27567935   47.81608809],[-0.12064521  0.01228231  3.11491779],[-1628.80751023   836.84989759   840.25689466],[1.07305155 0.05059394 1.65804531]
[1136.99093717 -217.24650803   47.82695852],[-0.12026823  0.01236409  3.11463084],[-1593.46953232   834.85832197   824.40524499],[1.01675084 0.05136549 1.66521375]
[1136.99093717 -217.24650803   47.82695852],[-0.12026823  0.01236409  3.11463084],[-1593.46953232   834.85832197   824.40524499],[1.01675084 0.05136549 1.66521375]
[1136.99093717 -217.24650803   47.82695852],[-0.12026823  0.01236409  3.11463084],[-1593.46953232   834.85832197   824.40524499],[1.01675084 0.05136549 1.66521375]
[1136.99093717 -217.24650803   47.82695852],[-0.12026823  0.01236409  3.11463084],[-1593.46953232   834.85832197   824.40524499],[1.01675084 0.05136549 1.66521375]
[1136.98162694 -217.25710467   47.81777477],[-0.1200603   0.01229983  3.11456845],[-1558.94240099   834.93331962   809.19338173],[0.9716566  0.05550149 1.66974601]
[1136.98162694 -217.25710467   47.81777477],[-0.1200603   0.01229983  3.11456845],[-1558.94240099   834.93331962   809.19338173],[0.9716566  0.05550149 1.66974601]
[1136.98162694 -217.25710467   47.81777477],[-0.1200603   0.01229983  3.11456845],[-1558.94240099   834.93331962   809.19338173],[0.9716566  0.05550149 1.66974601]
[1136.98162694 -217.25710467   47.81777477],[-0.1200603   0.01229983  3.11456845],[-1558.94240099   834.93331962   809.19338173],[0.9716566  0.05550149 1.66974601]
[1136.99474405 -217.28097028   47.81280415],[-0.12045057  0.01249153  3.11473002],[-1525.0519574    832.36825708   792.05068176],[0.89990822 0.06831604 1.68316052]
[1136.99474405 -217.28097028   47.81280415],[-0.12045057  0.01249153  3.11473002],[-1525.0519574    832.36825708   792.05068176],[0.89990822 0.06831604 1.68316052]
[1136.99474405 -217.28097028   47.81280415],[-0.12045057  0.01249153  3.11473002],[-1525.0519574    832.36825708   792.05068176],[0.89990822 0.06831604 1.68316052]
[1136.99474405 -217.28097028   47.81280415],[-0.12045057  0.01249153  3.11473002],[-1525.0519574    832.36825708   792.05068176],[0.89990822 0.06831604 1.68316052]
[1137.01636338 -217.27079067   47.81321604],[-0.12070591  0.01229317  3.11507701],[-1490.78106418   832.7979952    776.24029197],[0.85106418 0.08224174 1.69654826]
[1137.01636338 -217.27079067   47.81321604],[-0.12070591  0.01229317  3.11507701],[-1490.78106418   832.7979952    776.24029197],[0.85106418 0.08224174 1.69654826]
[1137.01636338 -217.27079067   47.81321604],[-0.12070591  0.01229317  3.11507701],[-1490.78106418   832.7979952    776.24029197],[0.85106418 0.08224174 1.69654826]
[1137.01636338 -217.27079067   47.81321604],[-0.12070591  0.01229317  3.11507701],[-1490.78106418   832.7979952    776.24029197],[0.85106418 0.08224174 1.69654826]
[1137.00484348 -217.27900613   47.82674331],[-0.12070708  0.01232556  3.11493676],[-1455.45024758   834.08398504   759.23728686],[0.79301481 0.0897847  1.71746313]
[1137.00484348 -217.27900613   47.82674331],[-0.12070708  0.01232556  3.11493676],[-1455.45024758   834.08398504   759.23728686],[0.79301481 0.0897847  1.71746313]
[1137.00484348 -217.27900613   47.82674331],[-0.12070708  0.01232556  3.11493676],[-1455.45024758   834.08398504   759.23728686],[0.79301481 0.0897847  1.71746313]
[1137.00484348 -217.27900613   47.82674331],[-0.12070708  0.01232556  3.11493676],[-1455.45024758   834.08398504   759.23728686],[0.79301481 0.0897847  1.71746313]
[1137.0006009  -217.2240454    47.92236243],[-0.12208025  0.01149437  3.11491167],[-1421.64996654   834.20070777   742.27851105],[0.73406287 0.10953433 1.7468817 ]
[1137.0006009  -217.2240454    47.92236243],[-0.12208025  0.01149437  3.11491167],[-1421.64996654   834.20070777   742.27851105],[0.73406287 0.10953433 1.7468817 ]
[1137.0006009  -217.2240454    47.92236243],[-0.12208025  0.01149437  3.11491167],[-1421.64996654   834.20070777   742.27851105],[0.73406287 0.10953433 1.7468817 ]
[1137.0006009  -217.2240454    47.92236243],[-0.12208025  0.01149437  3.11491167],[-1421.64996654   834.20070777   742.27851105],[0.73406287 0.10953433 1.7468817 ]
[1136.95817238 -217.24931668   47.83162874],[-0.12049796  0.01243944  3.11432609],[-1387.54242244   834.6902943    724.08870949],[0.66799834 0.12781458 1.77547089]
[1136.95817238 -217.24931668   47.83162874],[-0.12049796  0.01243944  3.11432609],[-1387.54242244   834.6902943    724.08870949],[0.66799834 0.12781458 1.77547089]
[1136.95817238 -217.24931668   47.83162874],[-0.12049796  0.01243944  3.11432609],[-1387.54242244   834.6902943    724.08870949],[0.66799834 0.12781458 1.77547089]
[1136.95817238 -217.24931668   47.83162874],[-0.12049796  0.01243944  3.11432609],[-1387.54242244   834.6902943    724.08870949],[0.66799834 0.12781458 1.77547089]
[1136.98786179 -217.28236553   47.78574863],[-0.12026291  0.01240032  3.11512773],[-1353.64564334   836.45580901   706.30289685],[0.60877541 0.14109032 1.79671343]
[1136.98786179 -217.28236553   47.78574863],[-0.12026291  0.01240032  3.11512773],[-1353.64564334   836.45580901   706.30289685],[0.60877541 0.14109032 1.79671343]
[1136.98786179 -217.28236553   47.78574863],[-0.12026291  0.01240032  3.11512773],[-1353.64564334   836.45580901   706.30289685],[0.60877541 0.14109032 1.79671343]
[1136.98786179 -217.28236553   47.78574863],[-0.12026291  0.01240032  3.11512773],[-1353.64564334   836.45580901   706.30289685],[0.60877541 0.14109032 1.79671343]
[1136.96246944 -217.25287172   47.78791971],[-0.11963963  0.01279933  3.11463017],[-1320.41233358   838.33618888   688.43006342],[0.55008517 0.16386687 1.81888858]
[1136.96246944 -217.25287172   47.78791971],[-0.11963963  0.01279933  3.11463017],[-1320.41233358   838.33618888   688.43006342],[0.55008517 0.16386687 1.81888858]
[1136.96246944 -217.25287172   47.78791971],[-0.11963963  0.01279933  3.11463017],[-1320.41233358   838.33618888   688.43006342],[0.55008517 0.16386687 1.81888858]
[1136.96246944 -217.25287172   47.78791971],[-0.11963963  0.01279933  3.11463017],[-1320.41233358   838.33618888   688.43006342],[0.55008517 0.16386687 1.81888858]
[1136.98502995 -217.27249699   47.80344958],[-0.12051127  0.01220411  3.11499799],[-1287.72603173   840.73713368   670.13073258],[0.49147807 0.18215515 1.84249893]
[1136.98502995 -217.27249699   47.80344958],[-0.12051127  0.01220411  3.11499799],[-1287.72603173   840.73713368   670.13073258],[0.49147807 0.18215515 1.84249893]
[1136.98502995 -217.27249699   47.80344958],[-0.12051127  0.01220411  3.11499799],[-1287.72603173   840.73713368   670.13073258],[0.49147807 0.18215515 1.84249893]
[1136.98502995 -217.27249699   47.80344958],[-0.12051127  0.01220411  3.11499799],[-1287.72603173   840.73713368   670.13073258],[0.49147807 0.18215515 1.84249893]
[1136.98621014 -217.25484676   47.81078339],[-0.12077471  0.01235566  3.11482675],[-1255.52681716   842.73765659   651.21344163],[0.42838444 0.20040005 1.87809095]
[1136.98621014 -217.25484676   47.81078339],[-0.12077471  0.01235566  3.11482675],[-1255.52681716   842.73765659   651.21344163],[0.42838444 0.20040005 1.87809095]
[1136.98621014 -217.25484676   47.81078339],[-0.12077471  0.01235566  3.11482675],[-1255.52681716   842.73765659   651.21344163],[0.42838444 0.20040005 1.87809095]
[1136.98621014 -217.25484676   47.81078339],[-0.12077471  0.01235566  3.11482675],[-1255.52681716   842.73765659   651.21344163],[0.42838444 0.20040005 1.87809095]
[1136.98764398 -217.24444104   47.84429532],[-0.12053349  0.0124354   3.11455066],[-1222.76953387   845.13163725   632.00080184],[0.36755262 0.20970294 1.92027864]
[1136.98764398 -217.24444104   47.84429532],[-0.12053349  0.0124354   3.11455066],[-1222.76953387   845.13163725   632.00080184],[0.36755262 0.20970294 1.92027864]
[1136.98764398 -217.24444104   47.84429532],[-0.12053349  0.0124354   3.11455066],[-1222.76953387   845.13163725   632.00080184],[0.36755262 0.20970294 1.92027864]
[1136.98764398 -217.24444104   47.84429532],[-0.12053349  0.0124354   3.11455066],[-1222.76953387   845.13163725   632.00080184],[0.36755262 0.20970294 1.92027864]
[1136.96023953 -217.23103931   47.82848865],[-0.12016931  0.01272165  3.11437314],[-1191.16888943   848.70116144   611.75612002],[0.31183178 0.22181403 1.96630823]
[1136.96023953 -217.23103931   47.82848865],[-0.12016931  0.01272165  3.11437314],[-1191.16888943   848.70116144   611.75612002],[0.31183178 0.22181403 1.96630823]
[1136.96023953 -217.23103931   47.82848865],[-0.12016931  0.01272165  3.11437314],[-1191.16888943   848.70116144   611.75612002],[0.31183178 0.22181403 1.96630823]
[1136.96023953 -217.23103931   47.82848865],[-0.12016931  0.01272165  3.11437314],[-1191.16888943   848.70116144   611.75612002],[0.31183178 0.22181403 1.96630823]
[1136.99484045 -217.25844712   47.82288307],[-0.12083273  0.01216034  3.11491071],[-1158.77136287   851.90839071   590.4031169 ],[0.25601624 0.22550022 2.00284957]
[1136.99484045 -217.25844712   47.82288307],[-0.12083273  0.01216034  3.11491071],[-1158.77136287   851.90839071   590.4031169 ],[0.25601624 0.22550022 2.00284957]
[1136.99484045 -217.25844712   47.82288307],[-0.12083273  0.01216034  3.11491071],[-1158.77136287   851.90839071   590.4031169 ],[0.25601624 0.22550022 2.00284957]
[1136.99484045 -217.25844712   47.82288307],[-0.12083273  0.01216034  3.11491071],[-1158.77136287   851.90839071   590.4031169 ],[0.25601624 0.22550022 2.00284957]
[1136.95319226 -217.22177445   47.78820559],[-0.11944395  0.01284083  3.11428448],[-1138.89162462   867.57595717   580.35422093],[0.32040001 0.22838999 2.13141773]
[1136.95319226 -217.22177445   47.78820559],[-0.11944395  0.01284083  3.11428448],[-1138.89162462   867.57595717   580.35422093],[0.32040001 0.22838999 2.13141773]
[1136.95319226 -217.22177445   47.78820559],[-0.11944395  0.01284083  3.11428448],[-1138.89162462   867.57595717   580.35422093],[0.32040001 0.22838999 2.13141773]
[1136.95319226 -217.22177445   47.78820559],[-0.11944395  0.01284083  3.11428448],[-1138.89162462   867.57595717   580.35422093],[0.32040001 0.22838999 2.13141773]
[1136.9728579  -217.24804418   47.81590356],[-0.1197726   0.0123695   3.11457909],[-1096.29757609   857.74842511   547.3793649 ],[0.15361872 0.21096923 2.06997495]
[1136.9728579  -217.24804418   47.81590356],[-0.1197726   0.0123695   3.11457909],[-1096.29757609   857.74842511   547.3793649 ],[0.15361872 0.21096923 2.06997495]
[1136.9728579  -217.24804418   47.81590356],[-0.1197726   0.0123695   3.11457909],[-1096.29757609   857.74842511   547.3793649 ],[0.15361872 0.21096923 2.06997495]
[1136.9728579  -217.24804418   47.81590356],[-0.1197726   0.0123695   3.11457909],[-1096.29757609   857.74842511   547.3793649 ],[0.15361872 0.21096923 2.06997495]
[1136.96891531 -217.24880234   47.80469617],[-0.12021166  0.01230196  3.114292  ],[-1066.89613263   860.93291231   525.57910867],[0.10660492 0.20690027 2.10314211]
[1136.96891531 -217.24880234   47.80469617],[-0.12021166  0.01230196  3.114292  ],[-1066.89613263   860.93291231   525.57910867],[0.10660492 0.20690027 2.10314211]
[1136.96891531 -217.24880234   47.80469617],[-0.12021166  0.01230196  3.114292  ],[-1066.89613263   860.93291231   525.57910867],[0.10660492 0.20690027 2.10314211]
[1136.96891531 -217.24880234   47.80469617],[-0.12021166  0.01230196  3.114292  ],[-1066.89613263   860.93291231   525.57910867],[0.10660492 0.20690027 2.10314211]
[1136.99904238 -217.24947294   47.82843099],[-0.12092594  0.01218246  3.11476411],[-1038.73260756   863.86023502   504.62920103],[0.07026243 0.19095372 2.14200045]
[1136.99904238 -217.24947294   47.82843099],[-0.12092594  0.01218246  3.11476411],[-1038.73260756   863.86023502   504.62920103],[0.07026243 0.19095372 2.14200045]
[1136.99904238 -217.24947294   47.82843099],[-0.12092594  0.01218246  3.11476411],[-1038.73260756   863.86023502   504.62920103],[0.07026243 0.19095372 2.14200045]
[1136.99904238 -217.24947294   47.82843099],[-0.12092594  0.01218246  3.11476411],[-1038.73260756   863.86023502   504.62920103],[0.07026243 0.19095372 2.14200045]
[1137.01379214 -217.27583222   47.83783327],[-0.12051347  0.01160838  3.11522759],[-1010.6142528    866.92897056   482.95769175],[0.03387683 0.17831538 2.181289  ]
[1137.01379214 -217.27583222   47.83783327],[-0.12051347  0.01160838  3.11522759],[-1010.6142528    866.92897056   482.95769175],[0.03387683 0.17831538 2.181289  ]
[1137.01379214 -217.27583222   47.83783327],[-0.12051347  0.01160838  3.11522759],[-1010.6142528    866.92897056   482.95769175],[0.03387683 0.17831538 2.181289  ]
[1137.01379214 -217.27583222   47.83783327],[-0.12051347  0.01160838  3.11522759],[-1010.6142528    866.92897056   482.95769175],[0.03387683 0.17831538 2.181289  ]
[1136.96272432 -217.22356901   47.80266489],[-0.11988966  0.01278183  3.11432381],[-982.70382661  869.06904628  461.36191089],[-0.00623553  0.15770473  2.22612684]
[1136.96272432 -217.22356901   47.80266489],[-0.11988966  0.01278183  3.11432381],[-982.70382661  869.06904628  461.36191089],[-0.00623553  0.15770473  2.22612684]
[1136.96272432 -217.22356901   47.80266489],[-0.11988966  0.01278183  3.11432381],[-982.70382661  869.06904628  461.36191089],[-0.00623553  0.15770473  2.22612684]
[1136.96272432 -217.22356901   47.80266489],[-0.11988966  0.01278183  3.11432381],[-982.70382661  869.06904628  461.36191089],[-0.00623553  0.15770473  2.22612684]
[1136.9640098  -217.25264524   47.80779744],[-0.12026798  0.01240748  3.11457408],[-956.17572909  871.79789636  439.26608548],[-0.0350992   0.13570397  2.25617215]
[1136.9640098  -217.25264524   47.80779744],[-0.12026798  0.01240748  3.11457408],[-956.17572909  871.79789636  439.26608548],[-0.0350992   0.13570397  2.25617215]
[1136.9640098  -217.25264524   47.80779744],[-0.12026798  0.01240748  3.11457408],[-956.17572909  871.79789636  439.26608548],[-0.0350992   0.13570397  2.25617215]
[1136.9640098  -217.25264524   47.80779744],[-0.12026798  0.01240748  3.11457408],[-956.17572909  871.79789636  439.26608548],[-0.0350992   0.13570397  2.25617215]
[1136.98837854 -217.28231918   47.80475817],[-0.12066724  0.01217806  3.11479769],[-931.11356553  875.00394027  416.70964184],[-0.05886105  0.11977733  2.27611352]
[1136.98837854 -217.28231918   47.80475817],[-0.12066724  0.01217806  3.11479769],[-931.11356553  875.00394027  416.70964184],[-0.05886105  0.11977733  2.27611352]
[1136.98837854 -217.28231918   47.80475817],[-0.12066724  0.01217806  3.11479769],[-931.11356553  875.00394027  416.70964184],[-0.05886105  0.11977733  2.27611352]
[1136.98837854 -217.28231918   47.80475817],[-0.12066724  0.01217806  3.11479769],[-931.11356553  875.00394027  416.70964184],[-0.05886105  0.11977733  2.27611352]
[1137.00357594 -217.27074279   47.79949103],[-0.12032087  0.01208545  3.11493572],[-907.09227312  877.56749317  395.31602926],[-0.08285599  0.10082745  2.29884467]
[1137.00357594 -217.27074279   47.79949103],[-0.12032087  0.01208545  3.11493572],[-907.09227312  877.56749317  395.31602926],[-0.08285599  0.10082745  2.29884467]
[1137.00357594 -217.27074279   47.79949103],[-0.12032087  0.01208545  3.11493572],[-907.09227312  877.56749317  395.31602926],[-0.08285599  0.10082745  2.29884467]
[1137.00357594 -217.27074279   47.79949103],[-0.12032087  0.01208545  3.11493572],[-907.09227312  877.56749317  395.31602926],[-0.08285599  0.10082745  2.29884467]
[1137.00802547 -217.20058197   47.95156129],[-0.12240865  0.01145817  3.1145492 ],[-883.74976848  878.892129    373.71058042],[-0.1038802   0.08903681  2.31206431]
[1137.00802547 -217.20058197   47.95156129],[-0.12240865  0.01145817  3.1145492 ],[-883.74976848  878.892129    373.71058042],[-0.1038802   0.08903681  2.31206431]
[1137.00802547 -217.20058197   47.95156129],[-0.12240865  0.01145817  3.1145492 ],[-883.74976848  878.892129    373.71058042],[-0.1038802   0.08903681  2.31206431]
[1137.00802547 -217.20058197   47.95156129],[-0.12240865  0.01145817  3.1145492 ],[-883.74976848  878.892129    373.71058042],[-0.1038802   0.08903681  2.31206431]
[1136.98216374 -217.24816022   47.81582413],[-0.12007218  0.01251635  3.11456017],[-863.08082886  881.48819878  353.15020016],[-0.11475287  0.08648377  2.31977796]
[1136.98216374 -217.24816022   47.81582413],[-0.12007218  0.01251635  3.11456017],[-863.08082886  881.48819878  353.15020016],[-0.11475287  0.08648377  2.31977796]
[1136.98216374 -217.24816022   47.81582413],[-0.12007218  0.01251635  3.11456017],[-863.08082886  881.48819878  353.15020016],[-0.11475287  0.08648377  2.31977796]
[1136.98216374 -217.24816022   47.81582413],[-0.12007218  0.01251635  3.11456017],[-863.08082886  881.48819878  353.15020016],[-0.11475287  0.08648377  2.31977796]
[1136.98389669 -217.26690827   47.79564235],[-0.12009087  0.01249643  3.11475759],[-844.5131077   884.32963731  333.70935714],[-0.1209539   0.07959186  2.32636608]
[1136.98389669 -217.26690827   47.79564235],[-0.12009087  0.01249643  3.11475759],[-844.5131077   884.32963731  333.70935714],[-0.1209539   0.07959186  2.32636608]
[1136.98389669 -217.26690827   47.79564235],[-0.12009087  0.01249643  3.11475759],[-844.5131077   884.32963731  333.70935714],[-0.1209539   0.07959186  2.32636608]
[1136.98389669 -217.26690827   47.79564235],[-0.12009087  0.01249643  3.11475759],[-844.5131077   884.32963731  333.70935714],[-0.1209539   0.07959186  2.32636608]
[1136.98920724 -217.28801985   47.80318379],[-0.12059533  0.01230245  3.11511177],[-831.54082177  887.62760687  316.59557525],[-0.10724704  0.11682638  2.34765315]
[1136.98920724 -217.28801985   47.80318379],[-0.12059533  0.01230245  3.11511177],[-831.54082177  887.62760687  316.59557525],[-0.10724704  0.11682638  2.34765315]
[1136.98920724 -217.28801985   47.80318379],[-0.12059533  0.01230245  3.11511177],[-831.54082177  887.62760687  316.59557525],[-0.10724704  0.11682638  2.34765315]
[1136.98920724 -217.28801985   47.80318379],[-0.12059533  0.01230245  3.11511177],[-831.54082177  887.62760687  316.59557525],[-0.10724704  0.11682638  2.34765315]
[1136.97521117 -217.24629961   47.81174391],[-0.12033639  0.01287473  3.11450116],[-814.80386541  889.23324429  297.61137359],[-0.11072012  0.11976884  2.34761415]
[1136.97521117 -217.24629961   47.81174391],[-0.12033639  0.01287473  3.11450116],[-814.80386541  889.23324429  297.61137359],[-0.11072012  0.11976884  2.34761415]
[1136.97521117 -217.24629961   47.81174391],[-0.12033639  0.01287473  3.11450116],[-814.80386541  889.23324429  297.61137359],[-0.11072012  0.11976884  2.34761415]
[1136.97521117 -217.24629961   47.81174391],[-0.12033639  0.01287473  3.11450116],[-814.80386541  889.23324429  297.61137359],[-0.11072012  0.11976884  2.34761415]
[1136.97765966 -217.29276808   47.79483812],[-0.12035846  0.01232535  3.1148409 ],[-799.71308857  891.42090522  281.14016239],[-0.11628909  0.1104332   2.35244967]
[1136.97765966 -217.29276808   47.79483812],[-0.12035846  0.01232535  3.1148409 ],[-799.71308857  891.42090522  281.14016239],[-0.11628909  0.1104332   2.35244967]
[1136.97765966 -217.29276808   47.79483812],[-0.12035846  0.01232535  3.1148409 ],[-799.71308857  891.42090522  281.14016239],[-0.11628909  0.1104332   2.35244967]
[1136.97765966 -217.29276808   47.79483812],[-0.12035846  0.01232535  3.1148409 ],[-799.71308857  891.42090522  281.14016239],[-0.11628909  0.1104332   2.35244967]
[1137.00881397 -217.28343579   47.80534275],[-0.12029785  0.01208504  3.11513241],[-787.16647191  894.29158244  265.15781112],[-0.11137658  0.11231054  2.34383018]
[1137.00881397 -217.28343579   47.80534275],[-0.12029785  0.01208504  3.11513241],[-787.16647191  894.29158244  265.15781112],[-0.11137658  0.11231054  2.34383018]
[1137.00881397 -217.28343579   47.80534275],[-0.12029785  0.01208504  3.11513241],[-787.16647191  894.29158244  265.15781112],[-0.11137658  0.11231054  2.34383018]
[1137.00881397 -217.28343579   47.80534275],[-0.12029785  0.01208504  3.11513241],[-787.16647191  894.29158244  265.15781112],[-0.11137658  0.11231054  2.34383018]
