obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[1125.41705368  -97.61204946   47.51832383],[ 0.02198991 -0.00833521 -0.37188332],[  -79.89763021 -1149.77857097   151.06133685],[-0.0322653   0.01224068 -1.62130099]
[1125.41705368  -97.61204946   47.51832383],[ 0.02198991 -0.00833521 -0.37188332],[  -79.89763021 -1149.77857097   151.06133685],[-0.0322653   0.01224068 -1.62130099]
[1125.41705368  -97.61204946   47.51832383],[ 0.02198991 -0.00833521 -0.37188332],[  -79.89763021 -1149.77857097   151.06133685],[-0.0322653   0.01224068 -1.62130099]
[1125.41710843  -97.59072989   47.54035059],[ 0.02208015 -0.00809721 -0.37205854],[  -79.88191821 -1149.76654678   151.02767493],[-0.03214226  0.01192564 -1.62132677]
[1125.41710843  -97.59072989   47.54035059],[ 0.02208015 -0.00809721 -0.37205854],[  -79.88191821 -1149.76654678   151.02767493],[-0.03214226  0.01192564 -1.62132677]
[1125.41710843  -97.59072989   47.54035059],[ 0.02208015 -0.00809721 -0.37205854],[  -79.88191821 -1149.76654678   151.02767493],[-0.03214226  0.01192564 -1.62132677]
[1125.41710843  -97.59072989   47.54035059],[ 0.02208015 -0.00809721 -0.37205854],[  -79.88191821 -1149.76654678   151.02767493],[-0.03214226  0.01192564 -1.62132677]
[1125.46948823  -97.66188187   47.94874519],[ 0.00627252 -0.02332682 -0.37236323],[  -79.95752903 -1149.33457298   150.88042262],[-0.03035069  0.01163568 -1.62410141]
[1125.46948823  -97.66188187   47.94874519],[ 0.00627252 -0.02332682 -0.37236323],[  -79.95752903 -1149.33457298   150.88042262],[-0.03035069  0.01163568 -1.62410141]
[1125.46948823  -97.66188187   47.94874519],[ 0.00627252 -0.02332682 -0.37236323],[  -79.95752903 -1149.33457298   150.88042262],[-0.03035069  0.01163568 -1.62410141]
[1125.46948823  -97.66188187   47.94874519],[ 0.00627252 -0.02332682 -0.37236323],[  -79.95752903 -1149.33457298   150.88042262],[-0.03035069  0.01163568 -1.62410141]
[1125.81120583  -98.27064527   47.06396628],[ 0.01018258 -0.03459851 -0.36206869],[  -79.91853561 -1149.76989681   151.07903074],[-0.03219388  0.01246984 -1.62135669]
[1125.81120583  -98.27064527   47.06396628],[ 0.01018258 -0.03459851 -0.36206869],[  -79.91853561 -1149.76989681   151.07903074],[-0.03219388  0.01246984 -1.62135669]
[1125.81120583  -98.27064527   47.06396628],[ 0.01018258 -0.03459851 -0.36206869],[  -79.91853561 -1149.76989681   151.07903074],[-0.03219388  0.01246984 -1.62135669]
[1125.81120583  -98.27064527   47.06396628],[ 0.01018258 -0.03459851 -0.36206869],[  -79.91853561 -1149.76989681   151.07903074],[-0.03219388  0.01246984 -1.62135669]
[1125.73597253  -97.92000418   47.07854659],[ 0.01873045 -0.0190339  -0.36662068],[  -79.88159816 -1149.75663137   151.04652005],[-0.03223089  0.0120871  -1.6215806 ]
[1125.73597253  -97.92000418   47.07854659],[ 0.01873045 -0.0190339  -0.36662068],[  -79.88159816 -1149.75663137   151.04652005],[-0.03223089  0.0120871  -1.6215806 ]
[1125.73597253  -97.92000418   47.07854659],[ 0.01873045 -0.0190339  -0.36662068],[  -79.88159816 -1149.75663137   151.04652005],[-0.03223089  0.0120871  -1.6215806 ]
[1125.73597253  -97.92000418   47.07854659],[ 0.01873045 -0.0190339  -0.36662068],[  -79.88159816 -1149.75663137   151.04652005],[-0.03223089  0.0120871  -1.6215806 ]
[1125.83200446  -97.85854388   47.50514168],[ 0.00928366 -0.01622054 -0.36774874],[  -79.88022984 -1149.74290595   151.06820327],[-0.03165333  0.0121098  -1.62130433]
[1125.83200446  -97.85854388   47.50514168],[ 0.00928366 -0.01622054 -0.36774874],[  -79.88022984 -1149.74290595   151.06820327],[-0.03165333  0.0121098  -1.62130433]
[1125.83200446  -97.85854388   47.50514168],[ 0.00928366 -0.01622054 -0.36774874],[  -79.88022984 -1149.74290595   151.06820327],[-0.03165333  0.0121098  -1.62130433]
[1125.83200446  -97.85854388   47.50514168],[ 0.00928366 -0.01622054 -0.36774874],[  -79.88022984 -1149.74290595   151.06820327],[-0.03165333  0.0121098  -1.62130433]
[1125.83093028  -97.82932773   47.49771867],[ 0.00940603 -0.01598923 -0.36810384],[  -79.90076886 -1149.6951482    151.02928659],[-0.03224039  0.01211719 -1.62201732]
[1125.83093028  -97.82932773   47.49771867],[ 0.00940603 -0.01598923 -0.36810384],[  -79.90076886 -1149.6951482    151.02928659],[-0.03224039  0.01211719 -1.62201732]
[1125.83093028  -97.82932773   47.49771867],[ 0.00940603 -0.01598923 -0.36810384],[  -79.90076886 -1149.6951482    151.02928659],[-0.03224039  0.01211719 -1.62201732]
[1125.83093028  -97.82932773   47.49771867],[ 0.00940603 -0.01598923 -0.36810384],[  -79.90076886 -1149.6951482    151.02928659],[-0.03224039  0.01211719 -1.62201732]
[1125.9415172   -97.76599464   47.56850431],[ 0.01017522 -0.01805802 -0.36717431],[  -79.8903083  -1149.87459766   151.14793145],[-0.0324102   0.01253518 -1.62048402]
[1125.9415172   -97.76599464   47.56850431],[ 0.01017522 -0.01805802 -0.36717431],[  -79.8903083  -1149.87459766   151.14793145],[-0.0324102   0.01253518 -1.62048402]
[1125.9415172   -97.76599464   47.56850431],[ 0.01017522 -0.01805802 -0.36717431],[  -79.8903083  -1149.87459766   151.14793145],[-0.0324102   0.01253518 -1.62048402]
[1125.9415172   -97.76599464   47.56850431],[ 0.01017522 -0.01805802 -0.36717431],[  -79.8903083  -1149.87459766   151.14793145],[-0.0324102   0.01253518 -1.62048402]
[1125.31976081  -96.90107358   48.39016957],[ 0.02012958  0.00406813 -0.38067544],[  -79.84118882 -1149.80621584   151.03471658],[-0.03199782  0.01180863 -1.62095948]
[1125.31976081  -96.90107358   48.39016957],[ 0.02012958  0.00406813 -0.38067544],[  -79.84118882 -1149.80621584   151.03471658],[-0.03199782  0.01180863 -1.62095948]
[1125.31976081  -96.90107358   48.39016957],[ 0.02012958  0.00406813 -0.38067544],[  -79.84118882 -1149.80621584   151.03471658],[-0.03199782  0.01180863 -1.62095948]
[1125.31976081  -96.90107358   48.39016957],[ 0.02012958  0.00406813 -0.38067544],[  -79.84118882 -1149.80621584   151.03471658],[-0.03199782  0.01180863 -1.62095948]
[1125.44857241  -96.93497399   48.37205955],[ 2.00922820e-02  2.71666934e-04 -3.78776963e-01],[  -79.89946557 -1149.67389892   151.03074497],[-0.03163586  0.01206444 -1.62172574]
[1125.44857241  -96.93497399   48.37205955],[ 2.00922820e-02  2.71666934e-04 -3.78776963e-01],[  -79.89946557 -1149.67389892   151.03074497],[-0.03163586  0.01206444 -1.62172574]
[1125.42891534  -96.98498515   48.31967973],[ 1.95286850e-02 -2.68276290e-04 -3.77963954e-01],[  -79.85613507 -1149.93316363   151.13916279],[-0.03251686  0.01235072 -1.62011416]
[1125.78142013  -97.45154921   48.9942338 ],[-0.00234638 -0.01062764 -0.37191365],[  -79.8997568  -1149.75592481   151.09773489],[-0.03250841  0.01239099 -1.62195911]
[1125.64443065  -98.14160967   49.24726416],[-0.00471977 -0.00537912 -0.36300185],[  -79.89519477 -1149.39553454   150.86334105],[-0.03078676  0.01119663 -1.6240222 ]
[1125.66248892  -98.14339457   49.29762421],[-0.00650343 -0.00576107 -0.36331326],[  -79.90775225 -1149.78701688   151.09577913],[-0.0319027   0.0123117  -1.62094429]
[1125.65724378  -98.19358113   49.184108  ],[-0.00562611 -0.00685597 -0.36264223],[  -79.87642913 -1149.772012     151.03227571],[-0.03202347  0.01202258 -1.62115092]
[1125.65032119  -98.26072505   49.07781787],[-0.00609955 -0.00824413 -0.36208339],[  -79.87875606 -1149.75667152   151.04850623],[-0.03232801  0.01190481 -1.62147181]
[1125.66492129  -98.33547434   49.0163467 ],[-0.00596477 -0.00898106 -0.36141378],[  -79.90967669 -1149.68882887   151.05618949],[-0.031586    0.01218875 -1.62151886]
[1125.66350135  -97.86181887   48.7533144 ],[ 0.01219042 -0.00307805 -0.36112082],[  -79.89355209 -1149.7125026    151.01784442],[-0.03202218  0.01198649 -1.62183389]
[1125.66452535  -97.88564182   48.71579852],[ 0.01191699 -0.00349176 -0.36115865],[  -79.89993318 -1149.76842135   151.12837097],[-0.03202724  0.01246926 -1.62134095]
[1125.66452535  -97.88564182   48.71579852],[ 0.01191699 -0.00349176 -0.36115865],[  -79.89993318 -1149.76842135   151.12837097],[-0.03202724  0.01246926 -1.62134095]
[1125.66452535  -97.88564182   48.71579852],[ 0.01191699 -0.00349176 -0.36115865],[  -79.89993318 -1149.76842135   151.12837097],[-0.03202724  0.01246926 -1.62134095]
[1125.53269328  -98.07827358   48.55989577],[ 0.00932609  0.00238573 -0.36377761],[  -79.87176596 -1149.76179167   151.08369475],[-0.03209942  0.01208457 -1.62144403]
[1125.53269328  -98.07827358   48.55989577],[ 0.00932609  0.00238573 -0.36377761],[  -79.87176596 -1149.76179167   151.08369475],[-0.03209942  0.01208457 -1.62144403]
[1125.53269328  -98.07827358   48.55989577],[ 0.00932609  0.00238573 -0.36377761],[  -79.87176596 -1149.76179167   151.08369475],[-0.03209942  0.01208457 -1.62144403]
[1125.53269328  -98.07827358   48.55989577],[ 0.00932609  0.00238573 -0.36377761],[  -79.87176596 -1149.76179167   151.08369475],[-0.03209942  0.01208457 -1.62144403]
[1125.49862589  -98.05256047   48.56318892],[ 0.0098003   0.00302023 -0.36423923],[  -79.94951878 -1149.33321189   150.88662402],[-0.03025654  0.01158374 -1.6240309 ]
[1125.49862589  -98.05256047   48.56318892],[ 0.0098003   0.00302023 -0.36423923],[  -79.94951878 -1149.33321189   150.88662402],[-0.03025654  0.01158374 -1.6240309 ]
[1125.49862589  -98.05256047   48.56318892],[ 0.0098003   0.00302023 -0.36423923],[  -79.94951878 -1149.33321189   150.88662402],[-0.03025654  0.01158374 -1.6240309 ]
[1125.49862589  -98.05256047   48.56318892],[ 0.0098003   0.00302023 -0.36423923],[  -79.94951878 -1149.33321189   150.88662402],[-0.03025654  0.01158374 -1.6240309 ]
[1125.49732615  -98.05269843   48.54374037],[ 0.01027207  0.00258402 -0.36445261],[  -79.86782686 -1149.76258983   151.03053386],[-0.03209045  0.01180063 -1.62138794]
[1125.49732615  -98.05269843   48.54374037],[ 0.01027207  0.00258402 -0.36445261],[  -79.86782686 -1149.76258983   151.03053386],[-0.03209045  0.01180063 -1.62138794]
[1125.49732615  -98.05269843   48.54374037],[ 0.01027207  0.00258402 -0.36445261],[  -79.86782686 -1149.76258983   151.03053386],[-0.03209045  0.01180063 -1.62138794]
[1125.49732615  -98.05269843   48.54374037],[ 0.01027207  0.00258402 -0.36445261],[  -79.86782686 -1149.76258983   151.03053386],[-0.03209045  0.01180063 -1.62138794]
[1125.51411456  -98.07583895   48.54924089],[ 0.0093058   0.00269388 -0.3642706 ],[  -79.89726695 -1149.79066824   151.09720774],[-0.03236974  0.01234772 -1.62125404]
[1125.51411456  -98.07583895   48.54924089],[ 0.0093058   0.00269388 -0.3642706 ],[  -79.89726695 -1149.79066824   151.09720774],[-0.03236974  0.01234772 -1.62125404]
[1125.51411456  -98.07583895   48.54924089],[ 0.0093058   0.00269388 -0.3642706 ],[  -79.89726695 -1149.79066824   151.09720774],[-0.03236974  0.01234772 -1.62125404]
[1125.51411456  -98.07583895   48.54924089],[ 0.0093058   0.00269388 -0.3642706 ],[  -79.89726695 -1149.79066824   151.09720774],[-0.03236974  0.01234772 -1.62125404]
[1125.5049413   -98.05167144   48.5357975 ],[ 0.00899103  0.00249997 -0.36413499],[  -79.86572084 -1149.80349519   151.04325383],[-0.03257914  0.01192636 -1.62145972]
[1125.5049413   -98.05167144   48.5357975 ],[ 0.00899103  0.00249997 -0.36413499],[  -79.86572084 -1149.80349519   151.04325383],[-0.03257914  0.01192636 -1.62145972]
[1125.5049413   -98.05167144   48.5357975 ],[ 0.00899103  0.00249997 -0.36413499],[  -79.86572084 -1149.80349519   151.04325383],[-0.03257914  0.01192636 -1.62145972]
[1125.5049413   -98.05167144   48.5357975 ],[ 0.00899103  0.00249997 -0.36413499],[  -79.86572084 -1149.80349519   151.04325383],[-0.03257914  0.01192636 -1.62145972]
[1125.51789128  -98.10453265   48.52327652],[ 0.00851235  0.00219822 -0.36373735],[  -79.89896254 -1149.74773366   151.07092631],[-0.03192883  0.01229502 -1.62157574]
[1125.51789128  -98.10453265   48.52327652],[ 0.00851235  0.00219822 -0.36373735],[  -79.89896254 -1149.74773366   151.07092631],[-0.03192883  0.01229502 -1.62157574]
[1125.51789128  -98.10453265   48.52327652],[ 0.00851235  0.00219822 -0.36373735],[  -79.89896254 -1149.74773366   151.07092631],[-0.03192883  0.01229502 -1.62157574]
[1125.51789128  -98.10453265   48.52327652],[ 0.00851235  0.00219822 -0.36373735],[  -79.89896254 -1149.74773366   151.07092631],[-0.03192883  0.01229502 -1.62157574]
[1125.53428034  -98.10976917   48.50911894],[ 0.00879868  0.00167012 -0.36353212],[  -79.8506998  -1149.88920342   151.14749867],[-0.03257245  0.0124423  -1.62069287]
[1125.53428034  -98.10976917   48.50911894],[ 0.00879868  0.00167012 -0.36353212],[  -79.8506998  -1149.88920342   151.14749867],[-0.03257245  0.0124423  -1.62069287]
[1125.53428034  -98.10976917   48.50911894],[ 0.00879868  0.00167012 -0.36353212],[  -79.8506998  -1149.88920342   151.14749867],[-0.03257245  0.0124423  -1.62069287]
[1125.53428034  -98.10976917   48.50911894],[ 0.00879868  0.00167012 -0.36353212],[  -79.8506998  -1149.88920342   151.14749867],[-0.03257245  0.0124423  -1.62069287]
[1125.5302364   -98.08606033   48.51529432],[ 0.00925209  0.00152433 -0.36349189],[  -79.88633636 -1149.79372639   151.08810708],[-0.03209188  0.0122746  -1.62112751]
[1125.5302364   -98.08606033   48.51529432],[ 0.00925209  0.00152433 -0.36349189],[  -79.88633636 -1149.79372639   151.08810708],[-0.03209188  0.0122746  -1.62112751]
[1125.5302364   -98.08606033   48.51529432],[ 0.00925209  0.00152433 -0.36349189],[  -79.88633636 -1149.79372639   151.08810708],[-0.03209188  0.0122746  -1.62112751]
[1125.5302364   -98.08606033   48.51529432],[ 0.00925209  0.00152433 -0.36349189],[  -79.88633636 -1149.79372639   151.08810708],[-0.03209188  0.0122746  -1.62112751]
[1125.52645712  -98.10649859   48.51491489],[ 0.00843411  0.00180911 -0.36374058],[  -79.90002939 -1149.67897019   151.02346634],[-0.03191123  0.01202685 -1.62209763]
[1125.52645712  -98.10649859   48.51491489],[ 0.00843411  0.00180911 -0.36374058],[  -79.90002939 -1149.67897019   151.02346634],[-0.03191123  0.01202685 -1.62209763]
[1125.52645712  -98.10649859   48.51491489],[ 0.00843411  0.00180911 -0.36374058],[  -79.90002939 -1149.67897019   151.02346634],[-0.03191123  0.01202685 -1.62209763]
[1125.52645712  -98.10649859   48.51491489],[ 0.00843411  0.00180911 -0.36374058],[  -79.90002939 -1149.67897019   151.02346634],[-0.03191123  0.01202685 -1.62209763]
[1125.52693827  -98.04906422   48.57313508],[ 0.00928569  0.00232303 -0.36402071],[  -79.87669962 -1149.71963788   151.01451746],[-0.03215708  0.01181451 -1.62177111]
[1125.52693827  -98.04906422   48.57313508],[ 0.00928569  0.00232303 -0.36402071],[  -79.87669962 -1149.71963788   151.01451746],[-0.03215708  0.01181451 -1.62177111]
[1125.52693827  -98.04906422   48.57313508],[ 0.00928569  0.00232303 -0.36402071],[  -79.87669962 -1149.71963788   151.01451746],[-0.03215708  0.01181451 -1.62177111]
[1125.52693827  -98.04906422   48.57313508],[ 0.00928569  0.00232303 -0.36402071],[  -79.87669962 -1149.71963788   151.01451746],[-0.03215708  0.01181451 -1.62177111]
[1125.52744248  -98.00131261   48.66957216],[ 0.00865098  0.0036518  -0.36424066],[  -79.90307644 -1149.75185794   151.0617934 ],[-0.03212229  0.0122432  -1.62134617]
[1125.52744248  -98.00131261   48.66957216],[ 0.00865098  0.0036518  -0.36424066],[  -79.90307644 -1149.75185794   151.0617934 ],[-0.03212229  0.0122432  -1.62134617]
[1125.52744248  -98.00131261   48.66957216],[ 0.00865098  0.0036518  -0.36424066],[  -79.90307644 -1149.75185794   151.0617934 ],[-0.03212229  0.0122432  -1.62134617]
[1125.52744248  -98.00131261   48.66957216],[ 0.00865098  0.0036518  -0.36424066],[  -79.90307644 -1149.75185794   151.0617934 ],[-0.03212229  0.0122432  -1.62134617]
[1125.5158955   -97.94791306   48.75948718],[ 0.00883996  0.00474554 -0.36476202],[  -79.87957732 -1149.67849493   151.00743864],[-0.03194545  0.01191105 -1.62206505]
[1125.5158955   -97.94791306   48.75948718],[ 0.00883996  0.00474554 -0.36476202],[  -79.87957732 -1149.67849493   151.00743864],[-0.03194545  0.01191105 -1.62206505]
[1125.5158955   -97.94791306   48.75948718],[ 0.00883996  0.00474554 -0.36476202],[  -79.87957732 -1149.67849493   151.00743864],[-0.03194545  0.01191105 -1.62206505]
[1125.5158955   -97.94791306   48.75948718],[ 0.00883996  0.00474554 -0.36476202],[  -79.87957732 -1149.67849493   151.00743864],[-0.03194545  0.01191105 -1.62206505]
[1125.9729372   -97.60455482   48.57985153],[-2.17278864e-04 -1.90723076e-02 -3.70369959e-01],[  -79.88634825 -1149.70622552   151.04910472],[-0.03199422  0.01212611 -1.62193918]
[1125.9729372   -97.60455482   48.57985153],[-2.17278864e-04 -1.90723076e-02 -3.70369959e-01],[  -79.88634825 -1149.70622552   151.04910472],[-0.03199422  0.01212611 -1.62193918]
[1125.9729372   -97.60455482   48.57985153],[-2.17278864e-04 -1.90723076e-02 -3.70369959e-01],[  -79.88634825 -1149.70622552   151.04910472],[-0.03199422  0.01212611 -1.62193918]
[1125.9729372   -97.60455482   48.57985153],[-2.17278864e-04 -1.90723076e-02 -3.70369959e-01],[  -79.88634825 -1149.70622552   151.04910472],[-0.03199422  0.01212611 -1.62193918]
[1125.5639011   -97.92680882   49.58335143],[-0.00505503 -0.00077283 -0.36511938],[  -79.9163127  -1149.72670913   151.08884737],[-0.03172151  0.01237785 -1.62123438]
[1125.5639011   -97.92680882   49.58335143],[-0.00505503 -0.00077283 -0.36511938],[  -79.9163127  -1149.72670913   151.08884737],[-0.03172151  0.01237785 -1.62123438]
[1125.5639011   -97.92680882   49.58335143],[-0.00505503 -0.00077283 -0.36511938],[  -79.9163127  -1149.72670913   151.08884737],[-0.03172151  0.01237785 -1.62123438]
[1125.5639011   -97.92680882   49.58335143],[-0.00505503 -0.00077283 -0.36511938],[  -79.9163127  -1149.72670913   151.08884737],[-0.03172151  0.01237785 -1.62123438]
[1125.91861105  -98.30084017   49.03521525],[-0.0076929  -0.01148105 -0.36108867],[  -79.95105609 -1149.3330873    150.87035217],[-0.03034043  0.01150178 -1.62401795]
[1125.91861105  -98.30084017   49.03521525],[-0.0076929  -0.01148105 -0.36108867],[  -79.95105609 -1149.3330873    150.87035217],[-0.03034043  0.01150178 -1.62401795]
[1125.91861105  -98.30084017   49.03521525],[-0.0076929  -0.01148105 -0.36108867],[  -79.95105609 -1149.3330873    150.87035217],[-0.03034043  0.01150178 -1.62401795]
[1125.91861105  -98.30084017   49.03521525],[-0.0076929  -0.01148105 -0.36108867],[  -79.95105609 -1149.3330873    150.87035217],[-0.03034043  0.01150178 -1.62401795]
[1125.86264723  -98.15749072   49.12472221],[-0.00564467 -0.00892958 -0.36284733],[  -79.87678313 -1149.75028992   151.02632958],[-0.03201721  0.01198489 -1.62151439]
[1125.86264723  -98.15749072   49.12472221],[-0.00564467 -0.00892958 -0.36284733],[  -79.87678313 -1149.75028992   151.02632958],[-0.03201721  0.01198489 -1.62151439]
[1125.86264723  -98.15749072   49.12472221],[-0.00564467 -0.00892958 -0.36284733],[  -79.87678313 -1149.75028992   151.02632958],[-0.03201721  0.01198489 -1.62151439]
[1125.86264723  -98.15749072   49.12472221],[-0.00564467 -0.00892958 -0.36284733],[  -79.87678313 -1149.75028992   151.02632958],[-0.03201721  0.01198489 -1.62151439]
[1125.82277013  -98.0133918    49.23303049],[-0.00404869 -0.00662319 -0.36418946],[  -79.87721589 -1149.84313659   151.07775392],[-0.03233638  0.01217495 -1.62101236]
[1125.82277013  -98.0133918    49.23303049],[-0.00404869 -0.00662319 -0.36418946],[  -79.87721589 -1149.84313659   151.07775392],[-0.03233638  0.01217495 -1.62101236]
[1125.82277013  -98.0133918    49.23303049],[-0.00404869 -0.00662319 -0.36418946],[  -79.87721589 -1149.84313659   151.07775392],[-0.03233638  0.01217495 -1.62101236]
[1125.82277013  -98.0133918    49.23303049],[-0.00404869 -0.00662319 -0.36418946],[  -79.87721589 -1149.84313659   151.07775392],[-0.03233638  0.01217495 -1.62101236]
[1126.3336049   -99.26833322   48.25903337],[-0.01788808 -0.02837183 -0.34867568],[  -79.87171167 -1149.81364773   151.09097159],[-0.03211135  0.0124005  -1.62106535]
[1126.3336049   -99.26833322   48.25903337],[-0.01788808 -0.02837183 -0.34867568],[  -79.87171167 -1149.81364773   151.09097159],[-0.03211135  0.0124005  -1.62106535]
[1126.3336049   -99.26833322   48.25903337],[-0.01788808 -0.02837183 -0.34867568],[  -79.87171167 -1149.81364773   151.09097159],[-0.03211135  0.0124005  -1.62106535]
[1126.3336049   -99.26833322   48.25903337],[-0.01788808 -0.02837183 -0.34867568],[  -79.87171167 -1149.81364773   151.09097159],[-0.03211135  0.0124005  -1.62106535]
[1126.38143898  -99.29566323   48.30540988],[-0.01781362 -0.02763041 -0.34864056],[  -79.87907389 -1149.82312781   151.07623576],[-0.03218126  0.01207856 -1.62078178]
[1126.38143898  -99.29566323   48.30540988],[-0.01781362 -0.02763041 -0.34864056],[  -79.87907389 -1149.82312781   151.07623576],[-0.03218126  0.01207856 -1.62078178]
[1126.38143898  -99.29566323   48.30540988],[-0.01781362 -0.02763041 -0.34864056],[  -79.87907389 -1149.82312781   151.07623576],[-0.03218126  0.01207856 -1.62078178]
[1126.38143898  -99.29566323   48.30540988],[-0.01781362 -0.02763041 -0.34864056],[  -79.87907389 -1149.82312781   151.07623576],[-0.03218126  0.01207856 -1.62078178]
[1126.22757778  -99.05426673   48.1713525 ],[-0.01768126 -0.02987435 -0.35229234],[  -79.8991822  -1149.70378536   151.02606364],[-0.03224499  0.01202211 -1.62223018]
[1126.22757778  -99.05426673   48.1713525 ],[-0.01768126 -0.02987435 -0.35229234],[  -79.8991822  -1149.70378536   151.02606364],[-0.03224499  0.01202211 -1.62223018]
[1126.22757778  -99.05426673   48.1713525 ],[-0.01768126 -0.02987435 -0.35229234],[  -79.8991822  -1149.70378536   151.02606364],[-0.03224499  0.01202211 -1.62223018]
[1126.22757778  -99.05426673   48.1713525 ],[-0.01768126 -0.02987435 -0.35229234],[  -79.8991822  -1149.70378536   151.02606364],[-0.03224499  0.01202211 -1.62223018]
[1126.37056265  -99.32678096   48.33952663],[-0.01950042 -0.02781517 -0.34795773],[  -79.87876986 -1149.77240713   151.03120354],[-0.03233522  0.01195833 -1.62148758]
[1126.37056265  -99.32678096   48.33952663],[-0.01950042 -0.02781517 -0.34795773],[  -79.87876986 -1149.77240713   151.03120354],[-0.03233522  0.01195833 -1.62148758]
[1126.37056265  -99.32678096   48.33952663],[-0.01950042 -0.02781517 -0.34795773],[  -79.87876986 -1149.77240713   151.03120354],[-0.03233522  0.01195833 -1.62148758]
[1126.37056265  -99.32678096   48.33952663],[-0.01950042 -0.02781517 -0.34795773],[  -79.87876986 -1149.77240713   151.03120354],[-0.03233522  0.01195833 -1.62148758]
[1126.42884975  -99.35750101   48.33608303],[-0.02032769 -0.02852512 -0.3478629 ],[  -79.89956974 -1149.70713442   151.03101428],[-0.03215932  0.01191447 -1.6218918 ]
[1126.42884975  -99.35750101   48.33608303],[-0.02032769 -0.02852512 -0.3478629 ],[  -79.89956974 -1149.70713442   151.03101428],[-0.03215932  0.01191447 -1.6218918 ]
[1126.42884975  -99.35750101   48.33608303],[-0.02032769 -0.02852512 -0.3478629 ],[  -79.89956974 -1149.70713442   151.03101428],[-0.03215932  0.01191447 -1.6218918 ]
[1126.42884975  -99.35750101   48.33608303],[-0.02032769 -0.02852512 -0.3478629 ],[  -79.89956974 -1149.70713442   151.03101428],[-0.03215932  0.01191447 -1.6218918 ]
[1126.41337057  -99.36172014   48.35194712],[-0.02033689 -0.02797229 -0.34807557],[  -79.87568923 -1149.80022326   151.03242618],[-0.03261672  0.01203933 -1.62161762]
[1126.41337057  -99.36172014   48.35194712],[-0.02033689 -0.02797229 -0.34807557],[  -79.87568923 -1149.80022326   151.03242618],[-0.03261672  0.01203933 -1.62161762]
[1126.41337057  -99.36172014   48.35194712],[-0.02033689 -0.02797229 -0.34807557],[  -79.87568923 -1149.80022326   151.03242618],[-0.03261672  0.01203933 -1.62161762]
[1126.41337057  -99.36172014   48.35194712],[-0.02033689 -0.02797229 -0.34807557],[  -79.87568923 -1149.80022326   151.03242618],[-0.03261672  0.01203933 -1.62161762]
[1126.41289328  -99.34491753   48.30613957],[-0.0193886  -0.02860595 -0.34797963],[  -79.88672448 -1149.75547711   151.0524452 ],[-0.03182181  0.01219332 -1.62124804]
[1126.41289328  -99.34491753   48.30613957],[-0.0193886  -0.02860595 -0.34797963],[  -79.88672448 -1149.75547711   151.0524452 ],[-0.03182181  0.01219332 -1.62124804]
[1126.41289328  -99.34491753   48.30613957],[-0.0193886  -0.02860595 -0.34797963],[  -79.88672448 -1149.75547711   151.0524452 ],[-0.03182181  0.01219332 -1.62124804]
[1126.41289328  -99.34491753   48.30613957],[-0.0193886  -0.02860595 -0.34797963],[  -79.88672448 -1149.75547711   151.0524452 ],[-0.03182181  0.01219332 -1.62124804]
[1126.41096298  -99.33742945   48.34421912],[-0.01961434 -0.02810809 -0.34805727],[  -79.87714952 -1149.77374716   151.03918369],[-0.03221328  0.01191118 -1.62138456]
[1126.41096298  -99.33742945   48.34421912],[-0.01961434 -0.02810809 -0.34805727],[  -79.87714952 -1149.77374716   151.03918369],[-0.03221328  0.01191118 -1.62138456]
[1126.41096298  -99.33742945   48.34421912],[-0.01961434 -0.02810809 -0.34805727],[  -79.87714952 -1149.77374716   151.03918369],[-0.03221328  0.01191118 -1.62138456]
[1126.41096298  -99.33742945   48.34421912],[-0.01961434 -0.02810809 -0.34805727],[  -79.87714952 -1149.77374716   151.03918369],[-0.03221328  0.01191118 -1.62138456]
[1126.24013691  -99.0522693    48.1537379 ],[-0.01777811 -0.03011991 -0.35222244],[  -79.87638848 -1149.78588546   151.06336572],[-0.03240093  0.01216262 -1.62151167]
[1126.24013691  -99.0522693    48.1537379 ],[-0.01777811 -0.03011991 -0.35222244],[  -79.87638848 -1149.78588546   151.06336572],[-0.03240093  0.01216262 -1.62151167]
[1126.24013691  -99.0522693    48.1537379 ],[-0.01777811 -0.03011991 -0.35222244],[  -79.87638848 -1149.78588546   151.06336572],[-0.03240093  0.01216262 -1.62151167]
[1126.24013691  -99.0522693    48.1537379 ],[-0.01777811 -0.03011991 -0.35222244],[  -79.87638848 -1149.78588546   151.06336572],[-0.03240093  0.01216262 -1.62151167]
[1126.36588753  -99.25016833   48.32964905],[-0.01938223 -0.02808054 -0.34941483],[  -79.95314386 -1149.37318035   150.88383591],[-0.03047946  0.01162879 -1.62385389]
[1126.36588753  -99.25016833   48.32964905],[-0.01938223 -0.02808054 -0.34941483],[  -79.95314386 -1149.37318035   150.88383591],[-0.03047946  0.01162879 -1.62385389]
[1126.36588753  -99.25016833   48.32964905],[-0.01938223 -0.02808054 -0.34941483],[  -79.95314386 -1149.37318035   150.88383591],[-0.03047946  0.01162879 -1.62385389]
[1126.36588753  -99.25016833   48.32964905],[-0.01938223 -0.02808054 -0.34941483],[  -79.95314386 -1149.37318035   150.88383591],[-0.03047946  0.01162879 -1.62385389]
