obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-901.4747688  -758.16589075   52.8117127 ],[-0.05230705 -0.00246685 -2.41426109],[-976.38656442 1824.22231372  875.59827258],[-1.07119008e-03  4.62798867e-04  1.62969095e+00]
[-901.48664391 -758.15120124   52.84018245],[-0.05216246 -0.00331647 -2.41397861],[-976.39736365 1824.18047767  875.54824212],[-1.37201352e-03  4.52315659e-04  1.62970174e+00]
[-901.50398942 -758.16536031   52.83056444],[-0.05138887 -0.00286735 -2.4142118 ],[-976.34583301 1824.21930236  875.55899524],[-8.67539060e-04  7.42732143e-04  1.62971887e+00]
[-901.4523494  -758.21165651   52.85475092],[-0.05097956 -0.00252044 -2.41455138],[-976.33264985 1824.24508889  875.55752271],[-7.40415806e-04  8.24279582e-04  1.62952573e+00]
[-901.46125147 -758.19034727   52.82853469],[-0.05212062 -0.00278214 -2.41409069],[-976.28743618 1824.23855967  875.53543694],[-1.11139920e-03  4.56568532e-04  1.62988553e+00]
[-901.47732426 -758.14512946   52.79398337],[-5.19722790e-02 -2.27911105e-03 -2.41428144e+00],[-976.36339588 1824.23087839  875.53233681],[-9.34314549e-04  5.92479299e-04  1.62971240e+00]
[-901.48002854 -758.17141921   52.82609831],[-0.05222202 -0.00309832 -2.41429508],[-976.36351096 1824.20896198  875.58734055],[-1.28022200e-03  3.09139630e-04  1.62974342e+00]
[-901.48536579 -758.20138689   52.84209552],[-0.05152404 -0.00311204 -2.41446355],[-976.37062504 1824.2177788   875.59652463],[-9.08154247e-04  6.14732944e-04  1.62999815e+00]
[-901.44886089 -758.20526727   52.84768674],[-0.05156194 -0.00321675 -2.41423054],[-976.31573445 1824.27171388  875.58175348],[-6.29880196e-04  4.72185999e-04  1.62982891e+00]
[-901.43064803 -758.21542185   52.80855338],[-0.0523571  -0.00284048 -2.41427899],[-976.31345517 1824.23498651  875.54032093],[-8.27817939e-04  6.06652633e-04  1.62975432e+00]
[-901.4690464  -758.18429549   52.78767898],[-5.22713406e-02 -2.37340485e-03 -2.41378934e+00],[-976.31393213 1824.22310616  875.55366372],[-1.17147801e-03  4.06353030e-04  1.62989479e+00]
[-901.50551889 -758.14734052   52.85195624],[-0.05174886 -0.00275844 -2.41480921],[-976.39963297 1824.23114937  875.57593795],[-1.18941106e-03  5.87739257e-04  1.62948489e+00]
[-901.47470594 -758.18202885   52.83311525],[-0.05130859 -0.00323244 -2.41490151],[-976.64808026 1825.18519451  875.48545821],[0.00648844 0.00198372 1.62672527]
[-901.44497061 -758.19854547   52.85929864],[-0.05168548 -0.00257109 -2.41414482],[-976.33921225 1824.23118073  875.60959509],[-7.68030880e-04  4.55687321e-04  1.62980824e+00]
[-901.45692515 -758.20240773   52.84360265],[-5.22805259e-02 -2.04800751e-03 -2.41376567e+00],[-976.31869421 1824.20599815  875.55760673],[-1.01194360e-03  6.45143333e-04  1.62981357e+00]
[-901.42727669 -758.19714276   52.81368464],[-0.05191099 -0.00243031 -2.41438064],[-976.34364989 1824.25661416  875.54826077],[-9.08442926e-04  4.92631923e-04  1.62957481e+00]
[-901.48566378 -758.15833658   52.85030788],[-0.05177339 -0.00299563 -2.41446379],[-976.35454854 1824.24298185  875.57224647],[-1.40699033e-03  5.43303279e-04  1.62989689e+00]
[-901.45900954 -758.22056495   52.82687553],[-0.05229185 -0.00375476 -2.41424078],[-976.65416543 1825.17293305  875.47603873],[0.00621283 0.00193361 1.62672996]
[-901.47999738 -758.17102732   52.84951184],[-5.18544316e-02 -2.38085455e-03 -2.41439502e+00],[-976.62940279 1825.2054569   875.49906738],[6.38681484e-03 1.57931639e-03 1.62672890e+00]
[-901.42636231 -758.19254096   52.85691257],[-0.05154528 -0.0027552  -2.41415363],[-976.18042097 1824.05992907  875.41769855],[-1.89486470e-03 -2.91878983e-04  1.63031152e+00]
[-901.43659053 -758.19904289   52.78626534],[-0.05190165 -0.00266475 -2.41437853],[-976.31780724 1824.23882812  875.56900058],[-8.06651536e-04  6.14625306e-04  1.62974640e+00]
[-901.42486795 -758.19644854   52.86531593],[-0.05156054 -0.00296201 -2.41450606],[-976.30954807 1824.1836153   875.53817548],[-1.15048566e-03  4.51359828e-04  1.62994929e+00]
[-901.46781561 -758.17102495   52.82383218],[-0.05158634 -0.00309327 -2.41470393],[-976.35161299 1824.23339661  875.51940776],[-1.05437309e-03  4.22490114e-04  1.62997093e+00]
[-901.4852679  -758.17224722   52.8090402 ],[-0.05197553 -0.00259538 -2.41408575],[-976.33743442 1824.22552797  875.61395509],[-1.36416149e-03  3.42303727e-04  1.62999617e+00]
[-901.4778838  -758.20323232   52.83656673],[-0.0526259  -0.00297724 -2.41399385],[-976.36821496 1824.24160157  875.61400392],[-6.56322357e-04  6.62686923e-04  1.62958900e+00]
[-901.46910351 -758.20360416   52.85025472],[-0.05185214 -0.00280742 -2.41437957],[-976.31419594 1824.20473366  875.5732932 ],[-6.25875115e-04  5.68756870e-04  1.62983209e+00]
[-901.46859632 -758.21936805   52.86581551],[-0.05180861 -0.00279184 -2.41432017],[-976.21257037 1824.02821789  875.41045379],[-2.51434848e-03 -1.75710594e-04  1.63018144e+00]
[-901.42427428 -758.19331076   52.82781515],[-0.05237103 -0.00319771 -2.41401864],[-976.33144105 1824.24661375  875.49536564],[-1.03249000e-03  4.51089917e-04  1.62999575e+00]
[-901.46358027 -758.15643494   52.76609929],[-0.05173084 -0.00257755 -2.4146639 ],[-976.34955486 1824.24389151  875.58477484],[-1.11568159e-03  5.10689169e-04  1.62976041e+00]
[-901.45924887 -758.17846331   52.83853567],[-0.05243451 -0.00306007 -2.41387483],[-976.33441101 1824.23867737  875.6640214 ],[-9.90274270e-04  4.18544812e-04  1.62991151e+00]
[-901.45634198 -758.21217276   52.86479526],[-0.05161322 -0.00292382 -2.41416073],[-976.08709906 1824.13421058  875.45375479],[-9.88736526e-04 -7.98695605e-04  1.63138202e+00]
[-901.43636064 -758.23819219   52.88751707],[-0.05152335 -0.00285592 -2.41469651],[-976.28310134 1824.25728782  875.56440461],[-7.82072288e-04  2.61170483e-04  1.63024393e+00]
[-901.4522635  -758.18651705   52.82728194],[-0.05192529 -0.00296152 -2.41410655],[-976.35699397 1824.25235325  875.54501215],[-1.07137678e-03  5.75066917e-04  1.62955324e+00]
[-901.46276136 -758.15909715   52.76500573],[-0.05219173 -0.00301288 -2.41375347],[-976.33795433 1824.21442758  875.55771784],[-1.28014667e-03  3.62582652e-04  1.62986324e+00]
[-901.42763394 -758.16423485   52.80784054],[-0.05183846 -0.00317875 -2.41425084],[-976.35331538 1824.21725056  875.57664838],[-1.13472717e-03  5.95883254e-04  1.62994872e+00]
[-901.45003621 -758.19332505   52.85640296],[-0.0513325  -0.00303832 -2.41429782],[-976.36826613 1824.23178818  875.60069267],[-6.12050752e-04  5.18023730e-04  1.62966155e+00]
[-901.4404789  -758.25318493   52.906271  ],[-0.05163946 -0.00280696 -2.41428593],[-976.35131701 1824.22220514  875.61113209],[-6.49930169e-04  5.36311952e-04  1.62969376e+00]
[-901.48878307 -758.16673909   52.85551432],[-0.05169948 -0.00279424 -2.41432037],[-976.30854413 1824.20920972  875.55308677],[-1.21880513e-03  4.97255168e-04  1.63002717e+00]
[-901.44677294 -758.16345207   52.74284025],[-5.19770462e-02 -2.34884171e-03 -2.41446499e+00],[-976.30968718 1824.25474315  875.49809753],[-1.23903293e-03  4.69536382e-04  1.62984365e+00]
[-901.47642584 -758.15467363   52.7921846 ],[-0.05205542 -0.00276718 -2.41436877],[-976.32974263 1824.23039556  875.57257906],[-1.23036353e-03  4.89011393e-04  1.62999056e+00]
[-901.46533615 -758.18791111   52.89624674],[-0.05130221 -0.0030024  -2.41451961],[-976.60300351 1825.1769201   875.52048234],[0.00641489 0.00176998 1.62683952]
[-901.46226841 -758.214909     52.89271425],[-0.05174971 -0.0028213  -2.41422799],[-976.51887816 1825.08281729  875.33834244],[6.14341383e-03 1.18535178e-03 1.62720877e+00]
[-901.46989352 -758.18299519   52.84161422],[-5.15980941e-02 -2.02849945e-03 -2.41471113e+00],[-976.18684273 1824.06194122  875.38518713],[-1.82262369e-03 -2.66684387e-04  1.63033505e+00]
[-901.46545896 -758.1607837    52.76799934],[-5.18070915e-02 -2.26763292e-03 -2.41426120e+00],[-976.35012937 1824.23014396  875.53705129],[-1.13321432e-03  5.93865595e-04  1.62944514e+00]
[-901.46024812 -758.17885478   52.80576671],[-0.05245155 -0.00309814 -2.41377362],[-976.34289016 1824.24154362  875.56089583],[-1.30232896e-03  2.74240306e-04  1.62978800e+00]
[-901.49077446 -758.13647235   52.86706595],[-0.0513041  -0.00352999 -2.41433515],[-976.62593396 1825.20325425  875.48243076],[0.00632503 0.00183285 1.62716842]
[-901.48084298 -758.19494417   52.86644011],[-0.0513604  -0.00291611 -2.41451614],[-976.19711816 1824.06140072  875.46179259],[-2.04643518e-03 -1.39709197e-04  1.63046330e+00]
[-901.44796119 -758.2084588    52.84325801],[-5.18927664e-02 -2.31289720e-03 -2.41434203e+00],[-976.36737657 1824.23462403  875.5931548 ],[-5.86971498e-04  6.71886938e-04  1.62950814e+00]
[-901.45717349 -758.19010924   52.81821079],[-0.05198239 -0.00253896 -2.41436743],[-976.37999791 1824.19161604  875.55302522],[-1.14017542e-03  6.42011555e-04  1.62949970e+00]
[-901.46914772 -758.16989542   52.79604875],[-0.05199394 -0.00271198 -2.41390957],[-976.20586658 1824.00430658  875.31582529],[-2.49735661e-03 -3.85770013e-04  1.63041153e+00]
[-901.47315824 -758.1915068    52.83295552],[-0.05177807 -0.00344754 -2.4147845 ],[-976.63228429 1825.2275926   875.4450349 ],[0.00643658 0.00172993 1.62660562]
[-901.4387998  -758.22139646   52.88861297],[-0.05182224 -0.00287527 -2.41408451],[-976.61692796 1825.20482478  875.5361493 ],[0.00622771 0.00184541 1.62684891]
[-901.44764028 -758.19161439   52.89605234],[-0.05189753 -0.00287212 -2.41466274],[-976.10005431 1824.13215814  875.5183715 ],[-1.12516031e-03 -6.77286389e-04  1.63131168e+00]
[-901.43812135 -758.22006638   52.81840764],[-0.05193891 -0.0026426  -2.41456274],[-976.22655021 1824.04984374  875.38584114],[-2.03241086e-03 -1.46205328e-04  1.63023556e+00]
[-901.46922863 -758.16030564   52.80635232],[-0.0517348  -0.00283564 -2.41423534],[-976.09804513 1824.10634372  875.42265448],[-1.86570679e-03 -9.97069004e-04  1.63149210e+00]
[-901.46277592 -758.19684236   52.82904341],[-0.05182409 -0.00341902 -2.41425426],[-976.3648845  1824.24267548  875.54131415],[-7.87112797e-04  6.47716307e-04  1.62974938e+00]
[-901.46910298 -758.17870149   52.82478181],[-0.0517161  -0.00316712 -2.41434441],[-976.3379268  1824.25517836  875.59304482],[-1.08022403e-03  5.11160863e-04  1.62990548e+00]
[-901.47423583 -758.1854445    52.81680076],[-0.05176594 -0.00263626 -2.41416158],[-976.3227143  1824.24303592  875.60012662],[-9.07241181e-04  5.63041270e-04  1.62997521e+00]
[-901.45079996 -758.21621134   52.83519434],[-5.21505204e-02 -2.35813814e-03 -2.41439194e+00],[-976.35784325 1824.23601351  875.57020773],[-5.17331712e-04  7.38337558e-04  1.62970802e+00]
[-901.45239028 -758.23818286   52.86232662],[-0.0516684  -0.00301887 -2.41402838],[-976.35042593 1824.22625686  875.55695392],[-8.85672805e-04  1.91020057e-04  1.62990741e+00]
[-901.49321544 -758.15063733   52.79953267],[-0.0518717  -0.00309064 -2.41422621],[-976.36328859 1824.2596181   875.47317586],[-8.10154823e-04  7.28746000e-04  1.62955172e+00]
[-901.48165927 -758.14270747   52.79477433],[-0.05221871 -0.00266806 -2.41424843],[-976.35038544 1824.26716212  875.60408811],[-1.33167570e-03  5.01402018e-04  1.63007034e+00]
[-901.44458828 -758.19899319   52.89063574],[-0.052323   -0.00324805 -2.41416887],[-976.35166655 1824.24899213  875.63524521],[-9.52704461e-04  3.99700299e-04  1.62991666e+00]
[-901.49126439 -758.19688174   52.83424397],[-5.17788610e-02 -2.38175455e-03 -2.41403897e+00],[-976.3664269  1824.22375972  875.57493856],[-5.41096848e-04  5.97362873e-04  1.62955296e+00]
[-901.44489212 -758.20827329   52.84673098],[-0.0516065  -0.00328994 -2.41430602],[-976.33663955 1824.21142246  875.55170102],[-9.36464721e-04  5.57678149e-04  1.63002608e+00]
[-901.43055984 -758.18965155   52.78171883],[-0.05158032 -0.00261623 -2.41461773],[-976.34697305 1824.19495077  875.47456293],[-9.85654357e-04  6.30200403e-04  1.62984659e+00]
[-901.44017476 -758.16482156   52.77634889],[-5.26221208e-02 -2.21763930e-03 -2.41438808e+00],[-976.21086598 1824.05204401  875.40540864],[-2.51215770e-03 -5.18313785e-04  1.63025950e+00]
[-901.4898589  -758.14996268   52.84830141],[-0.05226183 -0.00321125 -2.41444653],[-976.34173212 1824.24789491  875.58989828],[-1.00004753e-03  3.52239159e-04  1.62981525e+00]
[-901.45010486 -758.22769315   52.84599787],[-0.05174307 -0.00310856 -2.41415308],[-976.55757039 1825.11399043  875.32867888],[6.03353719e-03 1.44343737e-03 1.62672709e+00]
[-901.44446504 -758.23320848   52.89527005],[-0.05158976 -0.00292861 -2.41401472],[-976.61627824 1825.2132268   875.51010432],[0.0067983  0.00180692 1.62673405]
[-901.44751378 -758.19734029   52.85235064],[-0.05221713 -0.0025635  -2.41370292],[-976.59573761 1825.18041638  875.4537622 ],[0.00643962 0.00186065 1.62700228]
[-901.42228788 -758.17291345   52.7800803 ],[-0.05199913 -0.00259089 -2.41442696],[-976.19601749 1824.02409101  875.3248047 ],[-2.47490386e-03 -2.98979620e-04  1.63028488e+00]
[-901.49567012 -758.16717035   52.797803  ],[-0.05197803 -0.00289763 -2.41460177],[-976.36991172 1824.26494115  875.59192743],[-1.24738801e-03  5.73571900e-04  1.62964490e+00]
[-901.49335152 -758.18796723   52.85179665],[-0.05181199 -0.00268699 -2.41421317],[-976.51491922 1825.10191314  875.36931728],[5.87568257e-03 1.48399521e-03 1.62705950e+00]
[-901.43606715 -758.21476173   52.92667069],[-0.05179039 -0.00310706 -2.41427419],[-976.60785439 1825.19441599  875.50027648],[0.00676752 0.00175122 1.62698535]
[-901.44433867 -758.19232208   52.88687877],[-0.0517526  -0.00282836 -2.41417628],[-976.57642941 1825.19828228  875.42042779],[0.0066017  0.00170684 1.62700139]
[-901.45456743 -758.15806632   52.74534489],[-0.05227263 -0.00273551 -2.41437513],[-976.36372959 1824.22077474  875.52736677],[-1.17975946e-03  2.93698424e-04  1.62970939e+00]
[-901.45399533 -758.14819231   52.77878692],[-0.05196164 -0.00287397 -2.41442638],[-976.34754918 1824.21801547  875.57493498],[-1.41849616e-03  4.35500966e-04  1.62986461e+00]
[-901.45774216 -758.1906686    52.86588208],[-0.05224379 -0.00360809 -2.41440187],[-976.33048292 1824.21056545  875.5801832 ],[-1.21772813e-03  6.04957179e-04  1.62982185e+00]
[-901.44676051 -758.24204881   52.92262468],[-0.0517542  -0.0031116  -2.41403121],[-976.62293832 1825.23219884  875.48751848],[0.00659986 0.00183485 1.62664798]
[-901.45129378 -758.19851093   52.88765381],[-5.15081429e-02 -2.37254258e-03 -2.41405243e+00],[-976.33136174 1824.21564429  875.58528377],[-8.58945356e-04  4.26872060e-04  1.62977898e+00]
[-901.47041426 -758.17565721   52.79701642],[-0.0519586  -0.00262356 -2.41425875],[-976.34442093 1824.18707776  875.56555352],[-1.09247429e-03  5.40280612e-04  1.63003436e+00]
[-901.44890166 -758.15708778   52.75705871],[-0.05198403 -0.00294658 -2.41479652],[-976.35202137 1824.20976137  875.53982525],[-1.22368385e-03  5.31440469e-04  1.62968998e+00]
[-901.49069496 -758.15041046   52.81617062],[-0.05198105 -0.00282007 -2.41434444],[-976.3244168  1824.24631118  875.55686318],[-1.19883008e-03  4.34593896e-04  1.62984633e+00]
[-901.46670176 -758.19722075   52.91967694],[-0.05156752 -0.00314393 -2.41464411],[-976.59206479 1825.22533345  875.49236359],[0.00659547 0.00170483 1.62704449]
[-901.46145174 -758.19322824   52.86750226],[-0.05158961 -0.00297879 -2.41418111],[-976.58259251 1825.20798129  875.48956776],[0.00659119 0.00184483 1.62668812]
[-901.4420573  -758.16908906   52.76777137],[-0.05200378 -0.00256746 -2.41419062],[-976.57423834 1825.20781847  875.44363938],[6.38162002e-03 1.43645104e-03 1.62703101e+00]
[-901.45642754 -758.16393558   52.77139159],[-5.18311007e-02 -2.31853487e-03 -2.41459541e+00],[-976.63302787 1825.18934678  875.45372872],[6.32316603e-03 1.51569727e-03 1.62705119e+00]
[-901.46891573 -758.16288166   52.85510582],[-0.05223685 -0.00266657 -2.41416625],[-976.53022184 1825.09684664  875.35359013],[5.61544340e-03 1.34898325e-03 1.62730856e+00]
[-901.46820574 -758.18866124   52.87285326],[-0.05187996 -0.00347146 -2.41406239],[-976.62305264 1825.19793191  875.45660299],[0.00637519 0.0019622  1.62663834]
[-901.45458283 -758.23184226   52.84616026],[-0.05231766 -0.00323303 -2.4136592 ],[-976.56753083 1825.22106099  875.43711586],[0.00672721 0.00167071 1.62694586]
[-901.44847293 -758.19987494   52.77057711],[-5.19567728e-02 -2.36111521e-03 -2.41404398e+00],[-976.31152341 1824.22205177  875.54784692],[-8.2493779e-04  6.7500521e-04  1.6298907e+00]
[-901.46124986 -758.17200266   52.82040585],[-5.18266402e-02 -2.17156623e-03 -2.41439499e+00],[-976.33677316 1824.18999232  875.54840967],[-1.09738311e-03  3.31710835e-04  1.62990581e+00]
[-901.42806289 -758.19179924   52.83382554],[-0.05236211 -0.00322055 -2.41414319],[-976.23624814 1824.01657267  875.39722185],[-2.62146155e-03 -3.12428888e-04  1.63015568e+00]
[-901.45838578 -758.19545982   52.83683964],[-0.05216567 -0.00351953 -2.41447768],[-976.35512519 1824.26489659  875.5929691 ],[-9.14830037e-04  4.39592588e-04  1.62971703e+00]
[-901.45654325 -758.16824507   52.85438315],[-0.05173067 -0.00296485 -2.41415977],[-976.32677693 1824.26674358  875.61371988],[-8.36317754e-04  5.07351613e-04  1.62995099e+00]
[-901.44272186 -758.20776976   52.84516281],[-0.05212774 -0.00248958 -2.41403368],[-976.06574113 1824.13849717  875.47192608],[-1.24915751e-03 -9.24542875e-04  1.63167690e+00]
[-901.14331671 -758.04396569   52.69187566],[-0.05347248 -0.00428585 -2.41820196],[-976.34408744 1824.24303324  875.55963129],[-1.00179996e-03  3.95232901e-04  1.62987534e+00]
[-900.92769252 -758.10553753   52.95067463],[-0.04904525 -0.00905096 -2.42199726],[-976.33511232 1824.20272844  875.54146433],[-1.14285059e-03  1.93517702e-04  1.63011613e+00]
[-900.66069514 -758.0000662    53.01706208],[-0.04771986 -0.01207006 -2.42575086],[-976.33530831 1824.20868145  875.59497168],[-1.34120527e-03  5.53544492e-04  1.63002749e+00]
[-901.13772531 -758.19186693   52.859777  ],[-0.05137694 -0.00576969 -2.41939432],[-976.34991869 1824.25409049  875.58408274],[-7.44305720e-04  3.97757059e-04  1.62961883e+00]
[-901.03807304 -758.21710218   52.91587848],[-0.05047425 -0.00650897 -2.42062559],[-976.2990952  1824.26180627  875.53867119],[-5.73585446e-04  6.37225892e-04  1.62983966e+00]
[-897.04986134 -756.95406665   52.82575902],[-0.0527936  -0.04992294 -2.46719906],[-976.61688537 1825.20255332  875.47401789],[0.00639802 0.00176112 1.62694472]
[-898.42984893 -757.68878815   52.55229156],[-0.06437141 -0.04333237 -2.4469001 ],[-976.65455316 1825.19066369  875.48105397],[6.40817651e-03 1.59542897e-03 1.62694641e+00]
[-901.48371078 -758.1508905    52.7942808 ],[-0.05214696 -0.00295312 -2.41404436],[-976.62049088 1825.20743315  875.46995655],[6.46561087e-03 1.59880986e-03 1.62692748e+00]
[-901.43507109 -758.19804473   52.78078706],[-0.05188978 -0.00256836 -2.41433917],[-976.33142902 1824.2474794   875.56033036],[-8.69920054e-04  5.81327320e-04  1.62986416e+00]
[-901.44341658 -758.19714671   52.81284705],[-0.05207805 -0.00274642 -2.41426984],[-976.3131039  1824.27403229  875.58075443],[-5.33303553e-04  4.30139986e-04  1.62989869e+00]
[-901.45527449 -758.21416528   52.93558487],[-0.05171384 -0.0035413  -2.41404412],[-976.53836047 1825.10805588  875.3918504 ],[5.60500536e-03 1.37327026e-03 1.62696279e+00]
[-901.48443806 -758.19634652   52.89263421],[-0.05192412 -0.00298988 -2.41447155],[-976.39470049 1825.1532005   875.32869951],[6.47295676e-03 4.79265243e-04 1.62846380e+00]
[-901.46364689 -758.18340655   52.74856727],[-0.05229932 -0.00251098 -2.41431021],[-976.64685808 1825.18931479  875.37520119],[0.00615138 0.00180878 1.62662911]
[-901.4825868  -758.17523677   52.72283766],[-5.21267742e-02 -2.25738094e-03 -2.41424630e+00],[-976.61898251 1825.19431386  875.46881123],[0.0065031  0.00174797 1.62673382]
[-901.46373563 -758.19129881   52.85886152],[-0.05175068 -0.00246101 -2.41433366],[-976.31619686 1824.24098021  875.64201429],[-8.42599691e-04  4.03939882e-04  1.62984990e+00]
[-901.46148788 -758.23050492   52.92488416],[-0.05177796 -0.00320067 -2.41406919],[-976.35490325 1824.25278487  875.60607123],[-9.88375655e-04  5.23110468e-04  1.62954119e+00]
[-901.45124885 -758.21256983   52.86323223],[-0.05169047 -0.00282892 -2.41408648],[-976.61882464 1825.24596465  875.43498001],[0.00644645 0.00180421 1.6268974 ]
[-901.45995262 -758.15664397   52.79455116],[-0.05190341 -0.00277042 -2.41432838],[-976.57255265 1825.1774336   875.42519445],[6.23311990e-03 1.58255630e-03 1.62719192e+00]
[-901.44449737 -758.14784378   52.7596461 ],[-0.0521322  -0.00291144 -2.41404493],[-976.63353225 1825.17674848  875.46063797],[0.00647617 0.00194384 1.62675027]
[-901.45234372 -758.21648543   52.79840688],[-0.05216122 -0.00294721 -2.41393508],[-975.87561301 1824.12960975  875.39891516],[-1.01135174e-03 -5.78308764e-04  1.63372787e+00]
[-901.64166303 -758.16295645   53.0025382 ],[-5.05763613e-02 -2.22307676e-03 -2.41443117e+00],[-976.35722143 1824.26302441  875.55366277],[-5.24425087e-04  5.94576818e-04  1.62970055e+00]
[-901.79437532 -757.92011788   53.37210737],[-0.04392303 -0.00462936 -2.41143441],[-976.35940711 1824.29488737  875.65166635],[-9.42001975e-04  6.40490334e-04  1.62974345e+00]
[-901.74916008 -757.91771804   53.35035514],[-0.04469772 -0.00530632 -2.41083644],[-976.36835898 1824.24944711  875.56569675],[-1.03891024e-03  4.62242395e-04  1.62962321e+00]
[-901.73622581 -757.89580294   53.25254604],[-0.04439196 -0.00513929 -2.41083298],[-976.3298422  1824.21285081  875.48826248],[-8.65329075e-04  4.65135460e-04  1.63004759e+00]
[-901.73132969 -757.93523815   53.23443374],[-0.04447905 -0.00586412 -2.41139169],[-976.34664467 1824.2506439   875.56219408],[-6.44742439e-04  4.73581877e-04  1.62980817e+00]
[-901.74723994 -757.92597322   53.37600497],[-0.0441121  -0.00526339 -2.41099305],[-976.33189629 1824.22966265  875.65622572],[-1.14369811e-03  5.50612676e-04  1.62988285e+00]
[-901.54507362 -758.04378652   53.23583796],[-0.04515578 -0.00617116 -2.41153981],[-976.30971263 1824.22719635  875.61799844],[-1.03740242e-03  5.16979844e-04  1.62984633e+00]
[-901.54507362 -758.04378652   53.23583796],[-0.04515578 -0.00617116 -2.41153981],[-976.30971263 1824.22719635  875.61799844],[-1.03740242e-03  5.16979844e-04  1.62984633e+00]
[-901.54507362 -758.04378652   53.23583796],[-0.04515578 -0.00617116 -2.41153981],[-976.30971263 1824.22719635  875.61799844],[-1.03740242e-03  5.16979844e-04  1.62984633e+00]
[-901.54507362 -758.04378652   53.23583796],[-0.04515578 -0.00617116 -2.41153981],[-976.30971263 1824.22719635  875.61799844],[-1.03740242e-03  5.16979844e-04  1.62984633e+00]
[-901.58207798 -758.05032797   53.26804699],[-0.04480375 -0.00527026 -2.41058942],[-976.21529874 1824.05391942  875.39599917],[-2.50880799e-03 -3.66849150e-04  1.63015252e+00]
[-901.58207798 -758.05032797   53.26804699],[-0.04480375 -0.00527026 -2.41058942],[-976.21529874 1824.05391942  875.39599917],[-2.50880799e-03 -3.66849150e-04  1.63015252e+00]
[-901.58207798 -758.05032797   53.26804699],[-0.04480375 -0.00527026 -2.41058942],[-976.21529874 1824.05391942  875.39599917],[-2.50880799e-03 -3.66849150e-04  1.63015252e+00]
[-901.58207798 -758.05032797   53.26804699],[-0.04480375 -0.00527026 -2.41058942],[-976.21529874 1824.05391942  875.39599917],[-2.50880799e-03 -3.66849150e-04  1.63015252e+00]
[-901.55626383 -758.01590993   53.09872544],[-0.04563415 -0.00644616 -2.41150847],[-976.0607621  1824.12288899  875.39965659],[-1.65579291e-03 -1.04832380e-03  1.63185225e+00]
[-901.55626383 -758.01590993   53.09872544],[-0.04563415 -0.00644616 -2.41150847],[-976.0607621  1824.12288899  875.39965659],[-1.65579291e-03 -1.04832380e-03  1.63185225e+00]
[-901.55626383 -758.01590993   53.09872544],[-0.04563415 -0.00644616 -2.41150847],[-976.0607621  1824.12288899  875.39965659],[-1.65579291e-03 -1.04832380e-03  1.63185225e+00]
[-901.55626383 -758.01590993   53.09872544],[-0.04563415 -0.00644616 -2.41150847],[-976.0607621  1824.12288899  875.39965659],[-1.65579291e-03 -1.04832380e-03  1.63185225e+00]
[-901.52865678 -758.0826814    52.73885913],[-0.05115104 -0.00320671 -2.41239693],[-976.20977054 1824.01887984  875.37990633],[-2.14947216e-03 -1.90780745e-04  1.63024863e+00]
[-901.52865678 -758.0826814    52.73885913],[-0.05115104 -0.00320671 -2.41239693],[-976.20977054 1824.01887984  875.37990633],[-2.14947216e-03 -1.90780745e-04  1.63024863e+00]
[-901.52865678 -758.0826814    52.73885913],[-0.05115104 -0.00320671 -2.41239693],[-976.20977054 1824.01887984  875.37990633],[-2.14947216e-03 -1.90780745e-04  1.63024863e+00]
[-901.52865678 -758.0826814    52.73885913],[-0.05115104 -0.00320671 -2.41239693],[-976.20977054 1824.01887984  875.37990633],[-2.14947216e-03 -1.90780745e-04  1.63024863e+00]
[-901.52267936 -758.33945344   52.7532071 ],[-0.04658198 -0.00423424 -2.41750949],[-976.38968825 1824.22264275  875.60703547],[-1.19237403e-03  6.95750746e-04  1.62919748e+00]
[-901.52267936 -758.33945344   52.7532071 ],[-0.04658198 -0.00423424 -2.41750949],[-976.38968825 1824.22264275  875.60703547],[-1.19237403e-03  6.95750746e-04  1.62919748e+00]
[-901.52267936 -758.33945344   52.7532071 ],[-0.04658198 -0.00423424 -2.41750949],[-976.38968825 1824.22264275  875.60703547],[-1.19237403e-03  6.95750746e-04  1.62919748e+00]
[-901.52267936 -758.33945344   52.7532071 ],[-0.04658198 -0.00423424 -2.41750949],[-976.38968825 1824.22264275  875.60703547],[-1.19237403e-03  6.95750746e-04  1.62919748e+00]
[-901.56978562 -758.37775547   52.82206619],[-0.04668687 -0.00487441 -2.4162175 ],[-976.36512038 1824.23339588  875.60612034],[-9.97420051e-04  5.09043851e-04  1.62973277e+00]
[-901.56978562 -758.37775547   52.82206619],[-0.04668687 -0.00487441 -2.4162175 ],[-976.36512038 1824.23339588  875.60612034],[-9.97420051e-04  5.09043851e-04  1.62973277e+00]
[-901.56978562 -758.37775547   52.82206619],[-0.04668687 -0.00487441 -2.4162175 ],[-976.36512038 1824.23339588  875.60612034],[-9.97420051e-04  5.09043851e-04  1.62973277e+00]
[-901.56978562 -758.37775547   52.82206619],[-0.04668687 -0.00487441 -2.4162175 ],[-976.36512038 1824.23339588  875.60612034],[-9.97420051e-04  5.09043851e-04  1.62973277e+00]
[-901.51594982 -758.44747054   52.83691668],[-0.05674276 -0.00286572 -2.41591302],[-976.33977144 1824.26444063  875.59358698],[-1.10759262e-03  3.81667588e-04  1.62973103e+00]
