obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[ -495.72803453 -1050.58261826    16.60636031],[-0.11225794  0.04112169 -0.38456225],[-1668.9005705   1248.12310511   707.39124264],[-0.11192834  0.28872251 -0.65356362]
[ -495.72803453 -1050.58261826    16.60636031],[-0.11225794  0.04112169 -0.38456225],[-1668.9005705   1248.12310511   707.39124264],[-0.11192834  0.28872251 -0.65356362]
[ -495.72803453 -1050.58261826    16.60636031],[-0.11225794  0.04112169 -0.38456225],[-1668.9005705   1248.12310511   707.39124264],[-0.11192834  0.28872251 -0.65356362]
[ -495.70359216 -1050.58951421    16.6200683 ],[-0.11181882  0.04153368 -0.38497737],[-1662.39731076  1240.55806063   697.68424058],[-0.11884512  0.30021772 -0.65472983]
[ -495.70359216 -1050.58951421    16.6200683 ],[-0.11181882  0.04153368 -0.38497737],[-1662.39731076  1240.55806063   697.68424058],[-0.11884512  0.30021772 -0.65472983]
[ -495.70359216 -1050.58951421    16.6200683 ],[-0.11181882  0.04153368 -0.38497737],[-1662.39731076  1240.55806063   697.68424058],[-0.11884512  0.30021772 -0.65472983]
[ -495.70359216 -1050.58951421    16.6200683 ],[-0.11181882  0.04153368 -0.38497737],[-1662.39731076  1240.55806063   697.68424058],[-0.11884512  0.30021772 -0.65472983]
[ -495.72826236 -1050.57143728    16.61086102],[-0.11195303  0.04114952 -0.38446046],[-1655.98764314  1232.52399879   687.93147004],[-0.13088195  0.30955748 -0.65494535]
[ -495.72826236 -1050.57143728    16.61086102],[-0.11195303  0.04114952 -0.38446046],[-1655.98764314  1232.52399879   687.93147004],[-0.13088195  0.30955748 -0.65494535]
[ -495.72826236 -1050.57143728    16.61086102],[-0.11195303  0.04114952 -0.38446046],[-1655.98764314  1232.52399879   687.93147004],[-0.13088195  0.30955748 -0.65494535]
[ -495.72826236 -1050.57143728    16.61086102],[-0.11195303  0.04114952 -0.38446046],[-1655.98764314  1232.52399879   687.93147004],[-0.13088195  0.30955748 -0.65494535]
[ -495.70956644 -1050.56808297    16.6374026 ],[-0.11202605  0.04098607 -0.38452072],[-1649.41182408  1224.24458859   679.27965234],[-0.12887531  0.31660846 -0.66264867]
[ -495.70956644 -1050.56808297    16.6374026 ],[-0.11202605  0.04098607 -0.38452072],[-1649.41182408  1224.24458859   679.27965234],[-0.12887531  0.31660846 -0.66264867]
[ -495.70956644 -1050.56808297    16.6374026 ],[-0.11202605  0.04098607 -0.38452072],[-1649.41182408  1224.24458859   679.27965234],[-0.12887531  0.31660846 -0.66264867]
[ -495.70956644 -1050.56808297    16.6374026 ],[-0.11202605  0.04098607 -0.38452072],[-1649.41182408  1224.24458859   679.27965234],[-0.12887531  0.31660846 -0.66264867]
[ -495.70960264 -1050.59362126    16.60322052],[-0.11188103  0.0414109  -0.38484987],[-1643.15259366  1216.50628508   669.99663803],[-0.1418225   0.32528461 -0.66736018]
[ -495.70960264 -1050.59362126    16.60322052],[-0.11188103  0.0414109  -0.38484987],[-1643.15259366  1216.50628508   669.99663803],[-0.1418225   0.32528461 -0.66736018]
[ -495.70960264 -1050.59362126    16.60322052],[-0.11188103  0.0414109  -0.38484987],[-1643.15259366  1216.50628508   669.99663803],[-0.1418225   0.32528461 -0.66736018]
[ -495.70960264 -1050.59362126    16.60322052],[-0.11188103  0.0414109  -0.38484987],[-1643.15259366  1216.50628508   669.99663803],[-0.1418225   0.32528461 -0.66736018]
[ -495.72649352 -1050.56936881    16.60785379],[-0.11167603  0.04127587 -0.38498533],[-1636.93324876  1208.71581166   661.5642651 ],[-0.15511266  0.33432916 -0.67230592]
[ -495.72649352 -1050.56936881    16.60785379],[-0.11167603  0.04127587 -0.38498533],[-1636.93324876  1208.71581166   661.5642651 ],[-0.15511266  0.33432916 -0.67230592]
[ -495.72649352 -1050.56936881    16.60785379],[-0.11167603  0.04127587 -0.38498533],[-1636.93324876  1208.71581166   661.5642651 ],[-0.15511266  0.33432916 -0.67230592]
[ -495.72649352 -1050.56936881    16.60785379],[-0.11167603  0.04127587 -0.38498533],[-1636.93324876  1208.71581166   661.5642651 ],[-0.15511266  0.33432916 -0.67230592]
[ -495.70966364 -1050.57730009    16.61416833],[-0.11213562  0.0412876  -0.38459116],[-1630.66604526  1200.90930369   653.58768508],[-0.16669903  0.34122015 -0.67770344]
[ -495.70966364 -1050.57730009    16.61416833],[-0.11213562  0.0412876  -0.38459116],[-1630.66604526  1200.90930369   653.58768508],[-0.16669903  0.34122015 -0.67770344]
[ -495.70966364 -1050.57730009    16.61416833],[-0.11213562  0.0412876  -0.38459116],[-1630.66604526  1200.90930369   653.58768508],[-0.16669903  0.34122015 -0.67770344]
[ -495.70966364 -1050.57730009    16.61416833],[-0.11213562  0.0412876  -0.38459116],[-1630.66604526  1200.90930369   653.58768508],[-0.16669903  0.34122015 -0.67770344]
[ -495.71094208 -1050.577331      16.60559149],[-0.1118689   0.0411955  -0.38468372],[-1624.60426812  1193.44315159   646.63586857],[-0.17524488  0.34813166 -0.68456608]
[ -495.71094208 -1050.577331      16.60559149],[-0.1118689   0.0411955  -0.38468372],[-1624.60426812  1193.44315159   646.63586857],[-0.17524488  0.34813166 -0.68456608]
[ -495.71094208 -1050.577331      16.60559149],[-0.1118689   0.0411955  -0.38468372],[-1624.60426812  1193.44315159   646.63586857],[-0.17524488  0.34813166 -0.68456608]
[ -495.71094208 -1050.577331      16.60559149],[-0.1118689   0.0411955  -0.38468372],[-1624.60426812  1193.44315159   646.63586857],[-0.17524488  0.34813166 -0.68456608]
[ -495.74980879 -1050.59127707    16.58557323],[-0.11186357  0.04176144 -0.38496532],[-1618.46209799  1186.11164284   640.8024805 ],[-0.18037564  0.35465609 -0.69720663]
[ -495.74980879 -1050.59127707    16.58557323],[-0.11186357  0.04176144 -0.38496532],[-1618.46209799  1186.11164284   640.8024805 ],[-0.18037564  0.35465609 -0.69720663]
[ -495.74980879 -1050.59127707    16.58557323],[-0.11186357  0.04176144 -0.38496532],[-1618.46209799  1186.11164284   640.8024805 ],[-0.18037564  0.35465609 -0.69720663]
[ -495.74980879 -1050.59127707    16.58557323],[-0.11186357  0.04176144 -0.38496532],[-1618.46209799  1186.11164284   640.8024805 ],[-0.18037564  0.35465609 -0.69720663]
[ -495.72280322 -1050.59233819    16.60992606],[-0.11199693  0.04171664 -0.38501489],[-1612.69706904  1178.78818277   635.32821528],[-0.19114332  0.35663832 -0.7008134 ]
[ -495.72280322 -1050.59233819    16.60992606],[-0.11199693  0.04171664 -0.38501489],[-1612.69706904  1178.78818277   635.32821528],[-0.19114332  0.35663832 -0.7008134 ]
[ -495.72280322 -1050.59233819    16.60992606],[-0.11199693  0.04171664 -0.38501489],[-1612.69706904  1178.78818277   635.32821528],[-0.19114332  0.35663832 -0.7008134 ]
[ -495.72280322 -1050.59233819    16.60992606],[-0.11199693  0.04171664 -0.38501489],[-1612.69706904  1178.78818277   635.32821528],[-0.19114332  0.35663832 -0.7008134 ]
[ -495.70017577 -1050.56871284    16.61886382],[-0.1125665   0.04143939 -0.38475188],[-1606.11293239  1172.52464191   631.51571868],[-0.18593825  0.36806961 -0.72469648]
[ -495.70017577 -1050.56871284    16.61886382],[-0.1125665   0.04143939 -0.38475188],[-1606.11293239  1172.52464191   631.51571868],[-0.18593825  0.36806961 -0.72469648]
[ -495.70017577 -1050.56871284    16.61886382],[-0.1125665   0.04143939 -0.38475188],[-1606.11293239  1172.52464191   631.51571868],[-0.18593825  0.36806961 -0.72469648]
[ -495.70017577 -1050.56871284    16.61886382],[-0.1125665   0.04143939 -0.38475188],[-1606.11293239  1172.52464191   631.51571868],[-0.18593825  0.36806961 -0.72469648]
[ -495.72293292 -1050.57968344    16.60700751],[-0.11188882  0.04170804 -0.38517915],[-1599.88147961  1166.18110987   628.26687178],[-0.18500621  0.37943623 -0.73891762]
[ -495.72293292 -1050.57968344    16.60700751],[-0.11188882  0.04170804 -0.38517915],[-1599.88147961  1166.18110987   628.26687178],[-0.18500621  0.37943623 -0.73891762]
[ -495.72293292 -1050.57968344    16.60700751],[-0.11188882  0.04170804 -0.38517915],[-1599.88147961  1166.18110987   628.26687178],[-0.18500621  0.37943623 -0.73891762]
[ -495.72293292 -1050.57968344    16.60700751],[-0.11188882  0.04170804 -0.38517915],[-1599.88147961  1166.18110987   628.26687178],[-0.18500621  0.37943623 -0.73891762]
[ -495.70855186 -1050.58188036    16.60819927],[-0.1121633   0.04096929 -0.38449226],[-1593.43282268  1160.33290633   625.74112095],[-0.1764187   0.39165477 -0.75588358]
[ -495.70855186 -1050.58188036    16.60819927],[-0.1121633   0.04096929 -0.38449226],[-1593.43282268  1160.33290633   625.74112095],[-0.1764187   0.39165477 -0.75588358]
[ -495.70855186 -1050.58188036    16.60819927],[-0.1121633   0.04096929 -0.38449226],[-1593.43282268  1160.33290633   625.74112095],[-0.1764187   0.39165477 -0.75588358]
[ -495.70855186 -1050.58188036    16.60819927],[-0.1121633   0.04096929 -0.38449226],[-1593.43282268  1160.33290633   625.74112095],[-0.1764187   0.39165477 -0.75588358]
[ -495.7186654  -1050.60360514    16.63420448],[-0.11192328  0.04104966 -0.38495259],[-1586.51602087  1154.50199448   623.78325228],[-0.16596925  0.40532444 -0.77321232]
[ -495.7186654  -1050.60360514    16.63420448],[-0.11192328  0.04104966 -0.38495259],[-1586.51602087  1154.50199448   623.78325228],[-0.16596925  0.40532444 -0.77321232]
[ -495.7186654  -1050.60360514    16.63420448],[-0.11192328  0.04104966 -0.38495259],[-1586.51602087  1154.50199448   623.78325228],[-0.16596925  0.40532444 -0.77321232]
[ -495.7186654  -1050.60360514    16.63420448],[-0.11192328  0.04104966 -0.38495259],[-1586.51602087  1154.50199448   623.78325228],[-0.16596925  0.40532444 -0.77321232]
[ -495.73227572 -1050.57407446    16.62096467],[-0.11183611  0.04096364 -0.38451228],[-1579.19785691  1148.99277124   622.20616237],[-0.15386274  0.41803093 -0.79017638]
[ -495.73227572 -1050.57407446    16.62096467],[-0.11183611  0.04096364 -0.38451228],[-1579.19785691  1148.99277124   622.20616237],[-0.15386274  0.41803093 -0.79017638]
[ -495.73227572 -1050.57407446    16.62096467],[-0.11183611  0.04096364 -0.38451228],[-1579.19785691  1148.99277124   622.20616237],[-0.15386274  0.41803093 -0.79017638]
[ -495.73227572 -1050.57407446    16.62096467],[-0.11183611  0.04096364 -0.38451228],[-1579.19785691  1148.99277124   622.20616237],[-0.15386274  0.41803093 -0.79017638]
[ -495.70629239 -1050.5782559     16.59852234],[-0.11202329  0.04125069 -0.38468388],[-1571.45037227  1143.79036711   621.26268401],[-0.13972102  0.43225218 -0.81139379]
[ -495.70629239 -1050.5782559     16.59852234],[-0.11202329  0.04125069 -0.38468388],[-1571.45037227  1143.79036711   621.26268401],[-0.13972102  0.43225218 -0.81139379]
[ -495.70629239 -1050.5782559     16.59852234],[-0.11202329  0.04125069 -0.38468388],[-1571.45037227  1143.79036711   621.26268401],[-0.13972102  0.43225218 -0.81139379]
[ -495.70629239 -1050.5782559     16.59852234],[-0.11202329  0.04125069 -0.38468388],[-1571.45037227  1143.79036711   621.26268401],[-0.13972102  0.43225218 -0.81139379]
[ -495.73881037 -1050.5787798     16.61531417],[-0.11203947  0.0408124  -0.38472009],[-1563.06234935  1138.41165954   620.46557941],[-0.12841633  0.44415095 -0.83144005]
[ -495.73881037 -1050.5787798     16.61531417],[-0.11203947  0.0408124  -0.38472009],[-1563.06234935  1138.41165954   620.46557941],[-0.12841633  0.44415095 -0.83144005]
[ -495.73881037 -1050.5787798     16.61531417],[-0.11203947  0.0408124  -0.38472009],[-1563.06234935  1138.41165954   620.46557941],[-0.12841633  0.44415095 -0.83144005]
[ -495.73881037 -1050.5787798     16.61531417],[-0.11203947  0.0408124  -0.38472009],[-1563.06234935  1138.41165954   620.46557941],[-0.12841633  0.44415095 -0.83144005]
[ -495.72514961 -1050.57542228    16.60171665],[-0.11234269  0.04103768 -0.38439502],[-1553.85337707  1133.27134132   619.52498579],[-0.11706763  0.45707836 -0.85496048]
[ -495.72514961 -1050.57542228    16.60171665],[-0.11234269  0.04103768 -0.38439502],[-1553.85337707  1133.27134132   619.52498579],[-0.11706763  0.45707836 -0.85496048]
[ -495.72514961 -1050.57542228    16.60171665],[-0.11234269  0.04103768 -0.38439502],[-1553.85337707  1133.27134132   619.52498579],[-0.11706763  0.45707836 -0.85496048]
[ -495.72514961 -1050.57542228    16.60171665],[-0.11234269  0.04103768 -0.38439502],[-1553.85337707  1133.27134132   619.52498579],[-0.11706763  0.45707836 -0.85496048]
[ -495.72398189 -1050.57381528    16.60354693],[-0.11190906  0.04120021 -0.38467318],[-1543.95388744  1128.16973353   618.10589646],[-0.10532056  0.46945366 -0.87774547]
[ -495.72398189 -1050.57381528    16.60354693],[-0.11190906  0.04120021 -0.38467318],[-1543.95388744  1128.16973353   618.10589646],[-0.10532056  0.46945366 -0.87774547]
[ -495.72398189 -1050.57381528    16.60354693],[-0.11190906  0.04120021 -0.38467318],[-1543.95388744  1128.16973353   618.10589646],[-0.10532056  0.46945366 -0.87774547]
[ -495.72398189 -1050.57381528    16.60354693],[-0.11190906  0.04120021 -0.38467318],[-1543.95388744  1128.16973353   618.10589646],[-0.10532056  0.46945366 -0.87774547]
[ -495.72449479 -1050.56772762    16.62322859],[-0.11204367  0.04093141 -0.38465986],[-1533.18847533  1122.91924424   616.11704851],[-0.0913659   0.47885344 -0.89897111]
[ -495.72449479 -1050.56772762    16.62322859],[-0.11204367  0.04093141 -0.38465986],[-1533.18847533  1122.91924424   616.11704851],[-0.0913659   0.47885344 -0.89897111]
[ -495.72449479 -1050.56772762    16.62322859],[-0.11204367  0.04093141 -0.38465986],[-1533.18847533  1122.91924424   616.11704851],[-0.0913659   0.47885344 -0.89897111]
[ -495.72449479 -1050.56772762    16.62322859],[-0.11204367  0.04093141 -0.38465986],[-1533.18847533  1122.91924424   616.11704851],[-0.0913659   0.47885344 -0.89897111]
[ -495.72044556 -1050.59640436    16.60850908],[-0.11163799  0.04126063 -0.38483303],[-1521.726101    1117.7588125    613.56944255],[-0.0756454   0.48662481 -0.91996542]
[ -495.72044556 -1050.59640436    16.60850908],[-0.11163799  0.04126063 -0.38483303],[-1521.726101    1117.7588125    613.56944255],[-0.0756454   0.48662481 -0.91996542]
[ -495.72044556 -1050.59640436    16.60850908],[-0.11163799  0.04126063 -0.38483303],[-1521.726101    1117.7588125    613.56944255],[-0.0756454   0.48662481 -0.91996542]
[ -495.72044556 -1050.59640436    16.60850908],[-0.11163799  0.04126063 -0.38483303],[-1521.726101    1117.7588125    613.56944255],[-0.0756454   0.48662481 -0.91996542]
[ -495.72035073 -1050.5778971     16.59542274],[-0.11201701  0.04117778 -0.38486786],[-1509.38153643  1112.33568699   610.24096402],[-0.063201    0.49118405 -0.94055738]
[ -495.72035073 -1050.5778971     16.59542274],[-0.11201701  0.04117778 -0.38486786],[-1509.38153643  1112.33568699   610.24096402],[-0.063201    0.49118405 -0.94055738]
[ -495.72035073 -1050.5778971     16.59542274],[-0.11201701  0.04117778 -0.38486786],[-1509.38153643  1112.33568699   610.24096402],[-0.063201    0.49118405 -0.94055738]
[ -495.72035073 -1050.5778971     16.59542274],[-0.11201701  0.04117778 -0.38486786],[-1509.38153643  1112.33568699   610.24096402],[-0.063201    0.49118405 -0.94055738]
[ -495.73836556 -1050.57068284    16.60254241],[-0.11188576  0.04128818 -0.38472794],[-1496.18758494  1106.66274322   606.25246717],[-0.05391481  0.49320823 -0.95904956]
[ -495.73836556 -1050.57068284    16.60254241],[-0.11188576  0.04128818 -0.38472794],[-1496.18758494  1106.66274322   606.25246717],[-0.05391481  0.49320823 -0.95904956]
[ -495.73836556 -1050.57068284    16.60254241],[-0.11188576  0.04128818 -0.38472794],[-1496.18758494  1106.66274322   606.25246717],[-0.05391481  0.49320823 -0.95904956]
[ -495.73836556 -1050.57068284    16.60254241],[-0.11188576  0.04128818 -0.38472794],[-1496.18758494  1106.66274322   606.25246717],[-0.05391481  0.49320823 -0.95904956]
[ -495.70183291 -1050.5761732     16.62217778],[-0.11148508  0.0412922  -0.38475117],[-1482.17310311  1100.98682605   601.5295277 ],[-0.04724964  0.49254663 -0.97579762]
[ -495.70183291 -1050.5761732     16.62217778],[-0.11148508  0.0412922  -0.38475117],[-1482.17310311  1100.98682605   601.5295277 ],[-0.04724964  0.49254663 -0.97579762]
[ -495.70183291 -1050.5761732     16.62217778],[-0.11148508  0.0412922  -0.38475117],[-1482.17310311  1100.98682605   601.5295277 ],[-0.04724964  0.49254663 -0.97579762]
[ -495.70183291 -1050.5761732     16.62217778],[-0.11148508  0.0412922  -0.38475117],[-1482.17310311  1100.98682605   601.5295277 ],[-0.04724964  0.49254663 -0.97579762]
[ -495.72212734 -1050.56821022    16.60953565],[-0.11207789  0.04100098 -0.38443723],[-1467.38486893  1095.35810685   596.5057582 ],[-0.04200284  0.49154468 -0.99001505]
[ -495.72212734 -1050.56821022    16.60953565],[-0.11207789  0.04100098 -0.38443723],[-1467.38486893  1095.35810685   596.5057582 ],[-0.04200284  0.49154468 -0.99001505]
[ -495.72212734 -1050.56821022    16.60953565],[-0.11207789  0.04100098 -0.38443723],[-1467.38486893  1095.35810685   596.5057582 ],[-0.04200284  0.49154468 -0.99001505]
[ -495.72212734 -1050.56821022    16.60953565],[-0.11207789  0.04100098 -0.38443723],[-1467.38486893  1095.35810685   596.5057582 ],[-0.04200284  0.49154468 -0.99001505]
[ -495.71137263 -1050.58254804    16.60440982],[-0.11220424  0.04093902 -0.38451437],[-1451.80238053  1089.46476954   590.79924645],[-0.03858332  0.48720665 -1.00087844]
[ -495.71137263 -1050.58254804    16.60440982],[-0.11220424  0.04093902 -0.38451437],[-1451.80238053  1089.46476954   590.79924645],[-0.03858332  0.48720665 -1.00087844]
[ -495.71137263 -1050.58254804    16.60440982],[-0.11220424  0.04093902 -0.38451437],[-1451.80238053  1089.46476954   590.79924645],[-0.03858332  0.48720665 -1.00087844]
[ -495.71137263 -1050.58254804    16.60440982],[-0.11220424  0.04093902 -0.38451437],[-1451.80238053  1089.46476954   590.79924645],[-0.03858332  0.48720665 -1.00087844]
[ -495.72105842 -1050.58351802    16.59217751],[-0.11270984  0.04088867 -0.38429982],[-1435.42652999  1083.66889556   584.50947064],[-0.03672752  0.48223844 -1.00820026]
[ -495.72105842 -1050.58351802    16.59217751],[-0.11270984  0.04088867 -0.38429982],[-1435.42652999  1083.66889556   584.50947064],[-0.03672752  0.48223844 -1.00820026]
[ -495.72105842 -1050.58351802    16.59217751],[-0.11270984  0.04088867 -0.38429982],[-1435.42652999  1083.66889556   584.50947064],[-0.03672752  0.48223844 -1.00820026]
[ -495.72105842 -1050.58351802    16.59217751],[-0.11270984  0.04088867 -0.38429982],[-1435.42652999  1083.66889556   584.50947064],[-0.03672752  0.48223844 -1.00820026]
[ -495.72312185 -1050.55874606    16.62331315],[-0.11202571  0.04113907 -0.3845265 ],[-1418.13946908  1077.88962175   577.42205124],[-0.03793133  0.47546738 -1.01348655]
[ -495.72312185 -1050.55874606    16.62331315],[-0.11202571  0.04113907 -0.3845265 ],[-1418.13946908  1077.88962175   577.42205124],[-0.03793133  0.47546738 -1.01348655]
[ -495.72312185 -1050.55874606    16.62331315],[-0.11202571  0.04113907 -0.3845265 ],[-1418.13946908  1077.88962175   577.42205124],[-0.03793133  0.47546738 -1.01348655]
[ -495.72312185 -1050.55874606    16.62331315],[-0.11202571  0.04113907 -0.3845265 ],[-1418.13946908  1077.88962175   577.42205124],[-0.03793133  0.47546738 -1.01348655]
[ -495.72629203 -1050.57036721    16.59870716],[-0.11217135  0.04110255 -0.3847298 ],[-1400.35324823  1071.96089911   569.73365261],[-0.03898242  0.46687893 -1.01394441]
[ -495.72629203 -1050.57036721    16.59870716],[-0.11217135  0.04110255 -0.3847298 ],[-1400.35324823  1071.96089911   569.73365261],[-0.03898242  0.46687893 -1.01394441]
[ -495.72629203 -1050.57036721    16.59870716],[-0.11217135  0.04110255 -0.3847298 ],[-1400.35324823  1071.96089911   569.73365261],[-0.03898242  0.46687893 -1.01394441]
[ -495.72629203 -1050.57036721    16.59870716],[-0.11217135  0.04110255 -0.3847298 ],[-1400.35324823  1071.96089911   569.73365261],[-0.03898242  0.46687893 -1.01394441]
[ -495.71742573 -1050.57745106    16.6083024 ],[-0.1119899   0.04140903 -0.38463093],[-1381.89540846  1065.88701207   561.52507818],[-0.041068    0.45574026 -1.01290174]
[ -495.71742573 -1050.57745106    16.6083024 ],[-0.1119899   0.04140903 -0.38463093],[-1381.89540846  1065.88701207   561.52507818],[-0.041068    0.45574026 -1.01290174]
[ -495.71742573 -1050.57745106    16.6083024 ],[-0.1119899   0.04140903 -0.38463093],[-1381.89540846  1065.88701207   561.52507818],[-0.041068    0.45574026 -1.01290174]
[ -495.71742573 -1050.57745106    16.6083024 ],[-0.1119899   0.04140903 -0.38463093],[-1381.89540846  1065.88701207   561.52507818],[-0.041068    0.45574026 -1.01290174]
[ -495.73349226 -1050.57363248    16.64480454],[-0.11167942  0.04101675 -0.38493429],[-1362.17263484  1059.82325888   552.10514611],[-0.04829613  0.43833359 -1.01087156]
[ -495.73349226 -1050.57363248    16.64480454],[-0.11167942  0.04101675 -0.38493429],[-1362.17263484  1059.82325888   552.10514611],[-0.04829613  0.43833359 -1.01087156]
[ -495.73349226 -1050.57363248    16.64480454],[-0.11167942  0.04101675 -0.38493429],[-1362.17263484  1059.82325888   552.10514611],[-0.04829613  0.43833359 -1.01087156]
[ -495.73349226 -1050.57363248    16.64480454],[-0.11167942  0.04101675 -0.38493429],[-1362.17263484  1059.82325888   552.10514611],[-0.04829613  0.43833359 -1.01087156]
[ -495.73052262 -1050.55564633    16.6152097 ],[-0.11197538  0.04132067 -0.38497855],[-1342.80264521  1053.80950549   543.65394358],[-0.04873722  0.42831693 -1.00059482]
[ -495.73052262 -1050.55564633    16.6152097 ],[-0.11197538  0.04132067 -0.38497855],[-1342.80264521  1053.80950549   543.65394358],[-0.04873722  0.42831693 -1.00059482]
[ -495.73052262 -1050.55564633    16.6152097 ],[-0.11197538  0.04132067 -0.38497855],[-1342.80264521  1053.80950549   543.65394358],[-0.04873722  0.42831693 -1.00059482]
[ -495.73052262 -1050.55564633    16.6152097 ],[-0.11197538  0.04132067 -0.38497855],[-1342.80264521  1053.80950549   543.65394358],[-0.04873722  0.42831693 -1.00059482]
[ -495.71700571 -1050.58934908    16.58770625],[-0.11189309  0.0411933  -0.38460212],[-1322.32957352  1047.70085174   534.00417733],[-0.05364298  0.41398952 -0.99166228]
[ -495.71700571 -1050.58934908    16.58770625],[-0.11189309  0.0411933  -0.38460212],[-1322.32957352  1047.70085174   534.00417733],[-0.05364298  0.41398952 -0.99166228]
[ -495.71700571 -1050.58934908    16.58770625],[-0.11189309  0.0411933  -0.38460212],[-1322.32957352  1047.70085174   534.00417733],[-0.05364298  0.41398952 -0.99166228]
[ -495.71700571 -1050.58934908    16.58770625],[-0.11189309  0.0411933  -0.38460212],[-1322.32957352  1047.70085174   534.00417733],[-0.05364298  0.41398952 -0.99166228]
[ -495.71257861 -1050.58383182    16.60021178],[-0.1117954   0.04131795 -0.38471544],[-1301.34434894  1041.39127984   523.81660195],[-0.05919265  0.39801571 -0.98138012]
[ -495.71257861 -1050.58383182    16.60021178],[-0.1117954   0.04131795 -0.38471544],[-1301.34434894  1041.39127984   523.81660195],[-0.05919265  0.39801571 -0.98138012]
[ -495.71257861 -1050.58383182    16.60021178],[-0.1117954   0.04131795 -0.38471544],[-1301.34434894  1041.39127984   523.81660195],[-0.05919265  0.39801571 -0.98138012]
[ -495.71257861 -1050.58383182    16.60021178],[-0.1117954   0.04131795 -0.38471544],[-1301.34434894  1041.39127984   523.81660195],[-0.05919265  0.39801571 -0.98138012]
[ -495.71858917 -1050.58254831    16.60648085],[-0.11207518  0.04125777 -0.38438132],[-1279.6623606   1035.08312451   513.22205146],[-0.05928008  0.38179009 -0.9762932 ]
[ -495.71858917 -1050.58254831    16.60648085],[-0.11207518  0.04125777 -0.38438132],[-1279.6623606   1035.08312451   513.22205146],[-0.05928008  0.38179009 -0.9762932 ]
[ -495.71858917 -1050.58254831    16.60648085],[-0.11207518  0.04125777 -0.38438132],[-1279.6623606   1035.08312451   513.22205146],[-0.05928008  0.38179009 -0.9762932 ]
[ -495.71858917 -1050.58254831    16.60648085],[-0.11207518  0.04125777 -0.38438132],[-1279.6623606   1035.08312451   513.22205146],[-0.05928008  0.38179009 -0.9762932 ]
[ -495.71519662 -1050.57426434    16.61985994],[-0.1121316   0.04104039 -0.38453239],[-1257.60471498  1029.13718578   500.88295222],[-0.07639416  0.36860941 -0.96128997]
[ -495.71519662 -1050.57426434    16.61985994],[-0.1121316   0.04104039 -0.38453239],[-1257.60471498  1029.13718578   500.88295222],[-0.07639416  0.36860941 -0.96128997]
[ -495.71519662 -1050.57426434    16.61985994],[-0.1121316   0.04104039 -0.38453239],[-1257.60471498  1029.13718578   500.88295222],[-0.07639416  0.36860941 -0.96128997]
[ -495.71519662 -1050.57426434    16.61985994],[-0.1121316   0.04104039 -0.38453239],[-1257.60471498  1029.13718578   500.88295222],[-0.07639416  0.36860941 -0.96128997]
[ -495.75613923 -1050.57023067    16.60438808],[-0.11184274  0.04138866 -0.38476903],[-1235.35212254  1022.55570504   490.15849917],[-0.06492908  0.35044658 -0.95779631]
[ -495.75613923 -1050.57023067    16.60438808],[-0.11184274  0.04138866 -0.38476903],[-1235.35212254  1022.55570504   490.15849917],[-0.06492908  0.35044658 -0.95779631]
[ -495.75613923 -1050.57023067    16.60438808],[-0.11184274  0.04138866 -0.38476903],[-1235.35212254  1022.55570504   490.15849917],[-0.06492908  0.35044658 -0.95779631]
[ -495.75613923 -1050.57023067    16.60438808],[-0.11184274  0.04138866 -0.38476903],[-1235.35212254  1022.55570504   490.15849917],[-0.06492908  0.35044658 -0.95779631]
[ -495.72300996 -1050.58514757    16.61058751],[-0.11175383  0.04146744 -0.38502515],[-1212.66869003  1015.95830678   477.64418576],[-0.06706121  0.3324671  -0.94913175]
[ -495.72300996 -1050.58514757    16.61058751],[-0.11175383  0.04146744 -0.38502515],[-1212.66869003  1015.95830678   477.64418576],[-0.06706121  0.3324671  -0.94913175]
[ -495.72300996 -1050.58514757    16.61058751],[-0.11175383  0.04146744 -0.38502515],[-1212.66869003  1015.95830678   477.64418576],[-0.06706121  0.3324671  -0.94913175]
[ -495.72300996 -1050.58514757    16.61058751],[-0.11175383  0.04146744 -0.38502515],[-1212.66869003  1015.95830678   477.64418576],[-0.06706121  0.3324671  -0.94913175]
[ -495.72791232 -1050.58858131    16.61050889],[-0.11221022  0.04123794 -0.38468252],[-1189.58161128  1009.43667101   464.40164287],[-0.06895409  0.3169035  -0.94501695]
[ -495.72791232 -1050.58858131    16.61050889],[-0.11221022  0.04123794 -0.38468252],[-1189.58161128  1009.43667101   464.40164287],[-0.06895409  0.3169035  -0.94501695]
[ -495.72791232 -1050.58858131    16.61050889],[-0.11221022  0.04123794 -0.38468252],[-1189.58161128  1009.43667101   464.40164287],[-0.06895409  0.3169035  -0.94501695]
[ -495.72791232 -1050.58858131    16.61050889],[-0.11221022  0.04123794 -0.38468252],[-1189.58161128  1009.43667101   464.40164287],[-0.06895409  0.3169035  -0.94501695]
[ -495.72271972 -1050.57245429    16.607241  ],[-0.11187554  0.04066038 -0.384506  ],[-1166.14417774  1003.04868473   450.21967421],[-0.0693536   0.29930568 -0.94374027]
[ -495.72271972 -1050.57245429    16.607241  ],[-0.11187554  0.04066038 -0.384506  ],[-1166.14417774  1003.04868473   450.21967421],[-0.0693536   0.29930568 -0.94374027]
