obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[ -326.45172543 -1079.1237183     50.41010141],[-0.03555397  0.01247006  0.75587964],[  31.87372762 1163.64751746  154.23387109],[-0.03640521 -0.0084993  -1.57147195]
[ -326.21945127 -1079.2318184     50.53430302],[-0.03801259  0.00981972  0.75796715],[  31.62281742 1163.57831793  154.19730149],[-0.03443087 -0.00565928 -1.56988482]
[ -326.21945127 -1079.2318184     50.53430302],[-0.03801259  0.00981972  0.75796715],[  31.62281742 1163.57831793  154.19730149],[-0.03443087 -0.00565928 -1.56988482]
[ -326.21945127 -1079.2318184     50.53430302],[-0.03801259  0.00981972  0.75796715],[  31.62281742 1163.57831793  154.19730149],[-0.03443087 -0.00565928 -1.56988482]
[ -326.21945127 -1079.2318184     50.53430302],[-0.03801259  0.00981972  0.75796715],[  31.62281742 1163.57831793  154.19730149],[-0.03443087 -0.00565928 -1.56988482]
[ -326.14093873 -1079.2336282     50.57469352],[-0.0389046   0.00843849  0.75853359],[  31.4976951  1163.95220522  154.13126569],[-0.02870043 -0.00400445 -1.57100059]
[ -326.14093873 -1079.2336282     50.57469352],[-0.0389046   0.00843849  0.75853359],[  31.4976951  1163.95220522  154.13126569],[-0.02870043 -0.00400445 -1.57100059]
[ -326.14093873 -1079.2336282     50.57469352],[-0.0389046   0.00843849  0.75853359],[  31.4976951  1163.95220522  154.13126569],[-0.02870043 -0.00400445 -1.57100059]
[ -326.14093873 -1079.2336282     50.57469352],[-0.0389046   0.00843849  0.75853359],[  31.4976951  1163.95220522  154.13126569],[-0.02870043 -0.00400445 -1.57100059]
[ -326.44315715 -1079.13495625    50.41216844],[-0.03577407  0.01221867  0.75577038],[  31.92575845 1164.30593172  154.32353958],[-0.02546014 -0.0054186  -1.57132308]
[ -326.44315715 -1079.13495625    50.41216844],[-0.03577407  0.01221867  0.75577038],[  31.92575845 1164.30593172  154.32353958],[-0.02546014 -0.0054186  -1.57132308]
[ -326.44315715 -1079.13495625    50.41216844],[-0.03577407  0.01221867  0.75577038],[  31.92575845 1164.30593172  154.32353958],[-0.02546014 -0.0054186  -1.57132308]
[ -326.44315715 -1079.13495625    50.41216844],[-0.03577407  0.01221867  0.75577038],[  31.92575845 1164.30593172  154.32353958],[-0.02546014 -0.0054186  -1.57132308]
[ -326.44315715 -1079.13495625    50.41216844],[-0.03577407  0.01221867  0.75577038],[  31.92575845 1164.30593172  154.32353958],[-0.02546014 -0.0054186  -1.57132308]
[ -326.2238446  -1079.19863458    50.55196958],[-0.0376635   0.01000193  0.75763541],[  32.46603407 1163.77777538  154.45213869],[-0.03197605 -0.00993918 -1.57234519]
[ -326.2238446  -1079.19863458    50.55196958],[-0.0376635   0.01000193  0.75763541],[  32.46603407 1163.77777538  154.45213869],[-0.03197605 -0.00993918 -1.57234519]
[ -326.2238446  -1079.19863458    50.55196958],[-0.0376635   0.01000193  0.75763541],[  32.46603407 1163.77777538  154.45213869],[-0.03197605 -0.00993918 -1.57234519]
[ -326.19731742 -1079.24499589    50.52621012],[-0.03872127  0.00950392  0.75798924],[  31.90553815 1164.41533154  154.33128689],[-0.02667991 -0.00620414 -1.57120006]
[ -326.19731742 -1079.24499589    50.52621012],[-0.03872127  0.00950392  0.75798924],[  31.90553815 1164.41533154  154.33128689],[-0.02667991 -0.00620414 -1.57120006]
[ -326.19731742 -1079.24499589    50.52621012],[-0.03872127  0.00950392  0.75798924],[  31.90553815 1164.41533154  154.33128689],[-0.02667991 -0.00620414 -1.57120006]
[ -326.19731742 -1079.24499589    50.52621012],[-0.03872127  0.00950392  0.75798924],[  31.90553815 1164.41533154  154.33128689],[-0.02667991 -0.00620414 -1.57120006]
[ -326.43189871 -1079.15970861    50.40723209],[-0.03562892  0.01237857  0.75618407],[  32.13572821 1164.1248142   154.45306187],[-0.03205395 -0.00820078 -1.570573  ]
[ -326.43189871 -1079.15970861    50.40723209],[-0.03562892  0.01237857  0.75618407],[  32.13572821 1164.1248142   154.45306187],[-0.03205395 -0.00820078 -1.570573  ]
[ -326.43189871 -1079.15970861    50.40723209],[-0.03562892  0.01237857  0.75618407],[  32.13572821 1164.1248142   154.45306187],[-0.03205395 -0.00820078 -1.570573  ]
[ -326.15996673 -1079.15833725    50.5675773 ],[-0.03754816  0.00906906  0.75821667],[  32.05326168 1164.23302945  154.46792802],[-0.03318423 -0.00890417 -1.57023978]
[ -326.14625251 -1079.15517568    50.59374553],[-0.03783897  0.00899755  0.75821179],[  32.06477626 1164.4577494   154.48033314],[-0.03427269 -0.01031916 -1.57128061]
[ -326.16023668 -1079.18549264    50.58013128],[-0.03799753  0.00888932  0.75795684],[  31.95963581 1164.43573132  154.40527463],[-0.03992609 -0.01110321 -1.56865031]
[ -326.13971036 -1079.20994541    50.55652285],[-0.03810144  0.00889818  0.75815713],[  28.81493253 1162.62825756  152.92017376],[-0.07267922 -0.00160215 -1.53066079]
[ -326.45304227 -1079.18073256    50.3908369 ],[-0.03662858  0.01205593  0.75560587],[  28.86716951 1162.63419268  152.94339337],[-7.38993320e-02 -8.21439135e-04 -1.52985590e+00]
[ -326.39209303 -1079.20797702    50.36340858],[-0.03624361  0.01166278  0.75672429],[  28.62179376 1163.00762188  152.9125211 ],[-7.03625229e-02  1.14003238e-03 -1.52998591e+00]
[ -326.18240489 -1079.18405556    50.59220422],[-0.03847181  0.00949284  0.75803618],[  28.63059911 1162.73188309  152.89742936],[-6.87284590e-02  1.40167776e-03 -1.53032637e+00]
[ -326.1525226  -1079.18319921    50.5762065 ],[-0.03805563  0.00891482  0.75814675],[  28.63764521 1162.39968755  152.90081747],[-0.06736788  0.00171888 -1.53067415]
[ -326.10825627 -1079.23967709    50.52501222],[-0.03876332  0.00802474  0.75859482],[  28.95266653 1162.07083979  152.94092946],[-7.00461126e-02 -2.60575202e-04 -1.53088525e+00]
[ -326.10825627 -1079.23967709    50.52501222],[-0.03876332  0.00802474  0.75859482],[  28.95266653 1162.07083979  152.94092946],[-7.00461126e-02 -2.60575202e-04 -1.53088525e+00]
[ -326.10825627 -1079.23967709    50.52501222],[-0.03876332  0.00802474  0.75859482],[  28.95266653 1162.07083979  152.94092946],[-7.00461126e-02 -2.60575202e-04 -1.53088525e+00]
[ -326.10825627 -1079.23967709    50.52501222],[-0.03876332  0.00802474  0.75859482],[  28.95266653 1162.07083979  152.94092946],[-7.00461126e-02 -2.60575202e-04 -1.53088525e+00]
[ -326.18467861 -1079.18381267    50.5514059 ],[-0.0379999   0.00929201  0.757805  ],[  28.62355297 1162.49548544  152.90180724],[-6.74861519e-02  1.25253221e-03 -1.53091226e+00]
[ -326.18467861 -1079.18381267    50.5514059 ],[-0.0379999   0.00929201  0.757805  ],[  28.62355297 1162.49548544  152.90180724],[-6.74861519e-02  1.25253221e-03 -1.53091226e+00]
[ -326.18467861 -1079.18381267    50.5514059 ],[-0.0379999   0.00929201  0.757805  ],[  28.62355297 1162.49548544  152.90180724],[-6.74861519e-02  1.25253221e-03 -1.53091226e+00]
[ -326.18467861 -1079.18381267    50.5514059 ],[-0.0379999   0.00929201  0.757805  ],[  28.62355297 1162.49548544  152.90180724],[-6.74861519e-02  1.25253221e-03 -1.53091226e+00]
[ -326.41566189 -1079.23630518    50.35297764],[-0.03717749  0.01176836  0.75639192],[  28.52930082 1163.23416205  152.78275235],[-5.97234533e-02  1.01921778e-03 -1.53666514e+00]
[ -326.41566189 -1079.23630518    50.35297764],[-0.03717749  0.01176836  0.75639192],[  28.52930082 1163.23416205  152.78275235],[-5.97234533e-02  1.01921778e-03 -1.53666514e+00]
[ -326.41566189 -1079.23630518    50.35297764],[-0.03717749  0.01176836  0.75639192],[  28.52930082 1163.23416205  152.78275235],[-5.97234533e-02  1.01921778e-03 -1.53666514e+00]
[ -326.41566189 -1079.23630518    50.35297764],[-0.03717749  0.01176836  0.75639192],[  28.52930082 1163.23416205  152.78275235],[-5.97234533e-02  1.01921778e-03 -1.53666514e+00]
[ -326.1675368  -1079.20256877    50.57725968],[-0.03828252  0.00933951  0.75824647],[  28.51187417 1163.20753378  152.83463064],[-6.07658978e-02  2.80888971e-04 -1.53636059e+00]
[ -326.1675368  -1079.20256877    50.57725968],[-0.03828252  0.00933951  0.75824647],[  28.51187417 1163.20753378  152.83463064],[-6.07658978e-02  2.80888971e-04 -1.53636059e+00]
[ -326.1675368  -1079.20256877    50.57725968],[-0.03828252  0.00933951  0.75824647],[  28.51187417 1163.20753378  152.83463064],[-6.07658978e-02  2.80888971e-04 -1.53636059e+00]
[ -326.1675368  -1079.20256877    50.57725968],[-0.03828252  0.00933951  0.75824647],[  28.51187417 1163.20753378  152.83463064],[-6.07658978e-02  2.80888971e-04 -1.53636059e+00]
[ -326.14089126 -1079.23227675    50.57758039],[-0.03844805  0.00867828  0.7581326 ],[  28.36944499 1163.33389882  152.61616412],[-5.60007748e-02 -2.01632094e-04 -1.53483527e+00]
[ -326.14089126 -1079.23227675    50.57758039],[-0.03844805  0.00867828  0.7581326 ],[  28.36944499 1163.33389882  152.61616412],[-5.60007748e-02 -2.01632094e-04 -1.53483527e+00]
[ -326.14089126 -1079.23227675    50.57758039],[-0.03844805  0.00867828  0.7581326 ],[  28.36944499 1163.33389882  152.61616412],[-5.60007748e-02 -2.01632094e-04 -1.53483527e+00]
[ -326.14089126 -1079.23227675    50.57758039],[-0.03844805  0.00867828  0.7581326 ],[  28.36944499 1163.33389882  152.61616412],[-5.60007748e-02 -2.01632094e-04 -1.53483527e+00]
[ -326.41874451 -1079.19609277    50.37321177],[-0.03649933  0.01185329  0.75631132],[  28.15023431 1163.63993739  152.61762418],[-0.04875969  0.00383208 -1.53468847]
[ -326.41874451 -1079.19609277    50.37321177],[-0.03649933  0.01185329  0.75631132],[  28.15023431 1163.63993739  152.61762418],[-0.04875969  0.00383208 -1.53468847]
[ -326.41874451 -1079.19609277    50.37321177],[-0.03649933  0.01185329  0.75631132],[  28.15023431 1163.63993739  152.61762418],[-0.04875969  0.00383208 -1.53468847]
[ -326.41874451 -1079.19609277    50.37321177],[-0.03649933  0.01185329  0.75631132],[  28.15023431 1163.63993739  152.61762418],[-0.04875969  0.00383208 -1.53468847]
[ -326.22948684 -1079.18195353    50.49761124],[-0.03784004  0.00953969  0.7575793 ],[  28.40276506 1163.24613519  152.60193691],[-5.61220391e-02 -3.38910973e-04 -1.53496292e+00]
[ -326.22948684 -1079.18195353    50.49761124],[-0.03784004  0.00953969  0.7575793 ],[  28.40276506 1163.24613519  152.60193691],[-5.61220391e-02 -3.38910973e-04 -1.53496292e+00]
[ -326.22948684 -1079.18195353    50.49761124],[-0.03784004  0.00953969  0.7575793 ],[  28.40276506 1163.24613519  152.60193691],[-5.61220391e-02 -3.38910973e-04 -1.53496292e+00]
[ -326.22948684 -1079.18195353    50.49761124],[-0.03784004  0.00953969  0.7575793 ],[  28.40276506 1163.24613519  152.60193691],[-5.61220391e-02 -3.38910973e-04 -1.53496292e+00]
[ -326.17650384 -1079.29719569    50.50445493],[-0.03931563  0.00882537  0.75814137],[  28.36246672 1163.31964943  152.62060749],[-5.56925115e-02  2.20575176e-04 -1.53461902e+00]
[ -326.17650384 -1079.29719569    50.50445493],[-0.03931563  0.00882537  0.75814137],[  28.36246672 1163.31964943  152.62060749],[-5.56925115e-02  2.20575176e-04 -1.53461902e+00]
[ -326.17650384 -1079.29719569    50.50445493],[-0.03931563  0.00882537  0.75814137],[  28.36246672 1163.31964943  152.62060749],[-5.56925115e-02  2.20575176e-04 -1.53461902e+00]
[ -326.17650384 -1079.29719569    50.50445493],[-0.03931563  0.00882537  0.75814137],[  28.36246672 1163.31964943  152.62060749],[-5.56925115e-02  2.20575176e-04 -1.53461902e+00]
[ -326.10777065 -1079.2759858     50.52216011],[-0.03916505  0.00806241  0.75859003],[  28.16354763 1163.69236212  152.62060202],[-0.05000429  0.00294741 -1.53549895]
[ -326.10777065 -1079.2759858     50.52216011],[-0.03916505  0.00806241  0.75859003],[  28.16354763 1163.69236212  152.62060202],[-0.05000429  0.00294741 -1.53549895]
[ -326.10777065 -1079.2759858     50.52216011],[-0.03916505  0.00806241  0.75859003],[  28.16354763 1163.69236212  152.62060202],[-0.05000429  0.00294741 -1.53549895]
[ -326.10777065 -1079.2759858     50.52216011],[-0.03916505  0.00806241  0.75859003],[  28.16354763 1163.69236212  152.62060202],[-0.05000429  0.00294741 -1.53549895]
[ -326.16332018 -1079.19479444    50.53237784],[-0.03787814  0.00901239  0.75789055],[  28.57071626 1163.35721371  152.67887941],[-5.44048785e-02  6.92783247e-04 -1.53448785e+00]
[ -326.16332018 -1079.19479444    50.53237784],[-0.03787814  0.00901239  0.75789055],[  28.57071626 1163.35721371  152.67887941],[-5.44048785e-02  6.92783247e-04 -1.53448785e+00]
[ -326.16332018 -1079.19479444    50.53237784],[-0.03787814  0.00901239  0.75789055],[  28.57071626 1163.35721371  152.67887941],[-5.44048785e-02  6.92783247e-04 -1.53448785e+00]
[ -326.16332018 -1079.19479444    50.53237784],[-0.03787814  0.00901239  0.75789055],[  28.57071626 1163.35721371  152.67887941],[-5.44048785e-02  6.92783247e-04 -1.53448785e+00]
[ -326.13797728 -1079.220771      50.57269141],[-0.03885321  0.00854275  0.75809918],[  28.70529403 1162.74054842  152.9290522 ],[-0.0731976  -0.00218827 -1.53123348]
[ -326.13797728 -1079.220771      50.57269141],[-0.03885321  0.00854275  0.75809918],[  28.70529403 1162.74054842  152.9290522 ],[-0.0731976  -0.00218827 -1.53123348]
[ -326.13797728 -1079.220771      50.57269141],[-0.03885321  0.00854275  0.75809918],[  28.70529403 1162.74054842  152.9290522 ],[-0.0731976  -0.00218827 -1.53123348]
[ -326.13797728 -1079.220771      50.57269141],[-0.03885321  0.00854275  0.75809918],[  28.70529403 1162.74054842  152.9290522 ],[-0.0731976  -0.00218827 -1.53123348]
[ -326.15057715 -1079.23137078    50.5785399 ],[-0.03863359  0.0090194   0.75851718],[  28.05193498 1163.69995423  152.85749641],[-0.06253082  0.00416378 -1.53219212]
[ -326.15057715 -1079.23137078    50.5785399 ],[-0.03863359  0.0090194   0.75851718],[  28.05193498 1163.69995423  152.85749641],[-0.06253082  0.00416378 -1.53219212]
[ -326.15057715 -1079.23137078    50.5785399 ],[-0.03863359  0.0090194   0.75851718],[  28.05193498 1163.69995423  152.85749641],[-0.06253082  0.00416378 -1.53219212]
[ -326.15057715 -1079.23137078    50.5785399 ],[-0.03863359  0.0090194   0.75851718],[  28.05193498 1163.69995423  152.85749641],[-0.06253082  0.00416378 -1.53219212]
[ -325.66658748 -1079.64137874    50.31192464],[-0.04069945  0.00102804  0.76365146],[  28.4825527  1163.37233102  152.87527152],[-6.62822652e-02  1.00888728e-03 -1.53265245e+00]
[ -325.66658748 -1079.64137874    50.31192464],[-0.04069945  0.00102804  0.76365146],[  28.4825527  1163.37233102  152.87527152],[-6.62822652e-02  1.00888728e-03 -1.53265245e+00]
[ -325.66658748 -1079.64137874    50.31192464],[-0.04069945  0.00102804  0.76365146],[  28.4825527  1163.37233102  152.87527152],[-6.62822652e-02  1.00888728e-03 -1.53265245e+00]
[ -325.66658748 -1079.64137874    50.31192464],[-0.04069945  0.00102804  0.76365146],[  28.4825527  1163.37233102  152.87527152],[-6.62822652e-02  1.00888728e-03 -1.53265245e+00]
[ -326.42911894 -1079.14371488    50.39799459],[-0.03588106  0.01220753  0.75585157],[  28.53208264 1163.35873802  152.80613258],[-6.10138107e-02  1.50992960e-03 -1.53586123e+00]
[ -326.42911894 -1079.14371488    50.39799459],[-0.03588106  0.01220753  0.75585157],[  28.53208264 1163.35873802  152.80613258],[-6.10138107e-02  1.50992960e-03 -1.53586123e+00]
[ -326.42911894 -1079.14371488    50.39799459],[-0.03588106  0.01220753  0.75585157],[  28.53208264 1163.35873802  152.80613258],[-6.10138107e-02  1.50992960e-03 -1.53586123e+00]
[ -326.42911894 -1079.14371488    50.39799459],[-0.03588106  0.01220753  0.75585157],[  28.53208264 1163.35873802  152.80613258],[-6.10138107e-02  1.50992960e-03 -1.53586123e+00]
[ -326.18631537 -1079.1855544     50.56091747],[-0.03789254  0.00946107  0.7578036 ],[  28.82281854 1162.76171607  152.83616184],[-0.0566052   0.00359612 -1.53635228]
[ -326.18631537 -1079.1855544     50.56091747],[-0.03789254  0.00946107  0.7578036 ],[  28.82281854 1162.76171607  152.83616184],[-0.0566052   0.00359612 -1.53635228]
[ -326.18631537 -1079.1855544     50.56091747],[-0.03789254  0.00946107  0.7578036 ],[  28.82281854 1162.76171607  152.83616184],[-0.0566052   0.00359612 -1.53635228]
[ -326.18631537 -1079.1855544     50.56091747],[-0.03789254  0.00946107  0.7578036 ],[  28.82281854 1162.76171607  152.83616184],[-0.0566052   0.00359612 -1.53635228]
[ -326.40173265 -1079.21483023    50.38889162],[-0.03659376  0.01173242  0.75623437],[  29.20539317 1161.73041938  152.95363528],[-0.06827143  0.00155212 -1.53070521]
[ -326.40173265 -1079.21483023    50.38889162],[-0.03659376  0.01173242  0.75623437],[  29.20539317 1161.73041938  152.95363528],[-0.06827143  0.00155212 -1.53070521]
[ -326.40173265 -1079.21483023    50.38889162],[-0.03659376  0.01173242  0.75623437],[  29.20539317 1161.73041938  152.95363528],[-0.06827143  0.00155212 -1.53070521]
[ -326.40173265 -1079.21483023    50.38889162],[-0.03659376  0.01173242  0.75623437],[  29.20539317 1161.73041938  152.95363528],[-0.06827143  0.00155212 -1.53070521]
[ -326.13387052 -1079.21513631    50.55647134],[-0.03862518  0.00845051  0.75875025],[  28.86780032 1162.21274688  152.91443109],[-0.06505084  0.00356147 -1.5304333 ]
[ -326.13387052 -1079.21513631    50.55647134],[-0.03862518  0.00845051  0.75875025],[  28.86780032 1162.21274688  152.91443109],[-0.06505084  0.00356147 -1.5304333 ]
[ -326.13387052 -1079.21513631    50.55647134],[-0.03862518  0.00845051  0.75875025],[  28.86780032 1162.21274688  152.91443109],[-0.06505084  0.00356147 -1.5304333 ]
[ -326.13387052 -1079.21513631    50.55647134],[-0.03862518  0.00845051  0.75875025],[  28.86780032 1162.21274688  152.91443109],[-0.06505084  0.00356147 -1.5304333 ]
[ -326.22225694 -1079.18379368    50.51276694],[-0.03784587  0.00979737  0.75728597],[  28.89563407 1162.2186187   152.91134043],[-0.06506105  0.00357526 -1.53034752]
[ -326.22225694 -1079.18379368    50.51276694],[-0.03784587  0.00979737  0.75728597],[  28.89563407 1162.2186187   152.91134043],[-0.06506105  0.00357526 -1.53034752]
[ -326.22225694 -1079.18379368    50.51276694],[-0.03784587  0.00979737  0.75728597],[  28.89563407 1162.2186187   152.91134043],[-0.06506105  0.00357526 -1.53034752]
[ -326.22225694 -1079.18379368    50.51276694],[-0.03784587  0.00979737  0.75728597],[  28.89563407 1162.2186187   152.91134043],[-0.06506105  0.00357526 -1.53034752]
[ -326.20800812 -1079.16166361    50.55222398],[-0.03751354  0.00956775  0.75759832],[  29.01253659 1162.12092484  152.92492904],[-0.06568583  0.00337268 -1.53022757]
[ -326.20800812 -1079.16166361    50.55222398],[-0.03751354  0.00956775  0.75759832],[  29.01253659 1162.12092484  152.92492904],[-0.06568583  0.00337268 -1.53022757]
[ -326.20800812 -1079.16166361    50.55222398],[-0.03751354  0.00956775  0.75759832],[  29.01253659 1162.12092484  152.92492904],[-0.06568583  0.00337268 -1.53022757]
[ -326.20800812 -1079.16166361    50.55222398],[-0.03751354  0.00956775  0.75759832],[  29.01253659 1162.12092484  152.92492904],[-0.06568583  0.00337268 -1.53022757]
[ -326.15345101 -1079.22817883    50.5418821 ],[-0.03839721  0.00883156  0.75798995],[  29.11199359 1162.04643304  152.883066  ],[-0.0636135   0.00448058 -1.52997298]
[ -326.15345101 -1079.22817883    50.5418821 ],[-0.03839721  0.00883156  0.75798995],[  29.11199359 1162.04643304  152.883066  ],[-0.0636135   0.00448058 -1.52997298]
[ -326.15345101 -1079.22817883    50.5418821 ],[-0.03839721  0.00883156  0.75798995],[  29.11199359 1162.04643304  152.883066  ],[-0.0636135   0.00448058 -1.52997298]
[ -326.15345101 -1079.22817883    50.5418821 ],[-0.03839721  0.00883156  0.75798995],[  29.11199359 1162.04643304  152.883066  ],[-0.0636135   0.00448058 -1.52997298]
[ -326.16103819 -1079.15937036    50.5836449 ],[-0.03742536  0.00907029  0.75794766],[  29.17717861 1161.82763695  152.89627341],[-0.06307926  0.00428772 -1.52988315]
[ -326.16103819 -1079.15937036    50.5836449 ],[-0.03742536  0.00907029  0.75794766],[  29.17717861 1161.82763695  152.89627341],[-0.06307926  0.00428772 -1.52988315]
[ -326.16103819 -1079.15937036    50.5836449 ],[-0.03742536  0.00907029  0.75794766],[  29.17717861 1161.82763695  152.89627341],[-0.06307926  0.00428772 -1.52988315]
[ -326.16103819 -1079.15937036    50.5836449 ],[-0.03742536  0.00907029  0.75794766],[  29.17717861 1161.82763695  152.89627341],[-0.06307926  0.00428772 -1.52988315]
[ -326.17925855 -1079.20010709    50.54690966],[-0.03811727  0.00931119  0.75794937],[  29.22874026 1161.66794991  152.91758594],[-0.06364536  0.00466959 -1.5286987 ]
[ -326.17925855 -1079.20010709    50.54690966],[-0.03811727  0.00931119  0.75794937],[  29.22874026 1161.66794991  152.91758594],[-0.06364536  0.00466959 -1.5286987 ]
[ -326.17925855 -1079.20010709    50.54690966],[-0.03811727  0.00931119  0.75794937],[  29.22874026 1161.66794991  152.91758594],[-0.06364536  0.00466959 -1.5286987 ]
[ -326.17925855 -1079.20010709    50.54690966],[-0.03811727  0.00931119  0.75794937],[  29.22874026 1161.66794991  152.91758594],[-0.06364536  0.00466959 -1.5286987 ]
[ -326.16717965 -1079.1834315     50.59095475],[-0.03808332  0.0091103   0.75799743],[  29.15866586 1161.7075386   152.94588735],[-0.06286368  0.00519701 -1.52748586]
[ -326.16717965 -1079.1834315     50.59095475],[-0.03808332  0.0091103   0.75799743],[  29.15866586 1161.7075386   152.94588735],[-0.06286368  0.00519701 -1.52748586]
[ -326.16717965 -1079.1834315     50.59095475],[-0.03808332  0.0091103   0.75799743],[  29.15866586 1161.7075386   152.94588735],[-0.06286368  0.00519701 -1.52748586]
[ -326.16717965 -1079.1834315     50.59095475],[-0.03808332  0.0091103   0.75799743],[  29.15866586 1161.7075386   152.94588735],[-0.06286368  0.00519701 -1.52748586]
[ -326.23448455 -1079.22751225    50.51123513],[-0.03832844  0.00964525  0.75730155],[  29.16186658 1161.67414523  152.93941551],[-0.06373825  0.00461037 -1.52708248]
[ -326.23448455 -1079.22751225    50.51123513],[-0.03832844  0.00964525  0.75730155],[  29.16186658 1161.67414523  152.93941551],[-0.06373825  0.00461037 -1.52708248]
[ -326.23448455 -1079.22751225    50.51123513],[-0.03832844  0.00964525  0.75730155],[  29.16186658 1161.67414523  152.93941551],[-0.06373825  0.00461037 -1.52708248]
[ -326.23448455 -1079.22751225    50.51123513],[-0.03832844  0.00964525  0.75730155],[  29.16186658 1161.67414523  152.93941551],[-0.06373825  0.00461037 -1.52708248]
[ -326.23087738 -1079.17232171    50.52529275],[-0.03772484  0.00964848  0.75743621],[  29.15742828 1161.69145433  152.92285395],[-0.06358028  0.00449638 -1.52693073]
[ -326.23087738 -1079.17232171    50.52529275],[-0.03772484  0.00964848  0.75743621],[  29.15742828 1161.69145433  152.92285395],[-0.06358028  0.00449638 -1.52693073]
[ -326.23087738 -1079.17232171    50.52529275],[-0.03772484  0.00964848  0.75743621],[  29.15742828 1161.69145433  152.92285395],[-0.06358028  0.00449638 -1.52693073]
[ -326.23087738 -1079.17232171    50.52529275],[-0.03772484  0.00964848  0.75743621],[  29.15742828 1161.69145433  152.92285395],[-0.06358028  0.00449638 -1.52693073]
[ -326.17466839 -1079.18597019    50.57614183],[-0.03770146  0.00943431  0.7580549 ],[  32.27351533 1163.89141105  154.33951067],[-0.02524422 -0.00392003 -1.56556447]
[ -326.17466839 -1079.18597019    50.57614183],[-0.03770146  0.00943431  0.7580549 ],[  32.27351533 1163.89141105  154.33951067],[-0.02524422 -0.00392003 -1.56556447]
[ -326.17466839 -1079.18597019    50.57614183],[-0.03770146  0.00943431  0.7580549 ],[  32.27351533 1163.89141105  154.33951067],[-0.02524422 -0.00392003 -1.56556447]
[ -326.17466839 -1079.18597019    50.57614183],[-0.03770146  0.00943431  0.7580549 ],[  32.27351533 1163.89141105  154.33951067],[-0.02524422 -0.00392003 -1.56556447]
[ -326.15330452 -1079.2041069     50.59498009],[-0.03817382  0.0090553   0.75829972],[  32.33812373 1163.87911343  154.34035279],[-0.02498262 -0.00425583 -1.56535184]
[ -326.15330452 -1079.2041069     50.59498009],[-0.03817382  0.0090553   0.75829972],[  32.33812373 1163.87911343  154.34035279],[-0.02498262 -0.00425583 -1.56535184]
[ -326.15330452 -1079.2041069     50.59498009],[-0.03817382  0.0090553   0.75829972],[  32.33812373 1163.87911343  154.34035279],[-0.02498262 -0.00425583 -1.56535184]
[ -326.15330452 -1079.2041069     50.59498009],[-0.03817382  0.0090553   0.75829972],[  32.33812373 1163.87911343  154.34035279],[-0.02498262 -0.00425583 -1.56535184]
[ -326.12585684 -1079.20471831    50.56060566],[-0.03799239  0.00824037  0.75845453],[  32.30820274 1163.79913384  154.36595485],[-0.02469308 -0.00414525 -1.56411115]
[ -326.12585684 -1079.20471831    50.56060566],[-0.03799239  0.00824037  0.75845453],[  32.30820274 1163.79913384  154.36595485],[-0.02469308 -0.00414525 -1.56411115]
[ -326.12585684 -1079.20471831    50.56060566],[-0.03799239  0.00824037  0.75845453],[  32.30820274 1163.79913384  154.36595485],[-0.02469308 -0.00414525 -1.56411115]
[ -326.12585684 -1079.20471831    50.56060566],[-0.03799239  0.00824037  0.75845453],[  32.30820274 1163.79913384  154.36595485],[-0.02469308 -0.00414525 -1.56411115]
[ -326.2002914  -1079.23194992    50.51350124],[-0.03941619  0.00931852  0.75834331],[  32.2569078  1163.83049835  154.36974028],[-0.02394139 -0.00365106 -1.56372335]
[ -326.2002914  -1079.23194992    50.51350124],[-0.03941619  0.00931852  0.75834331],[  32.2569078  1163.83049835  154.36974028],[-0.02394139 -0.00365106 -1.56372335]
[ -326.2002914  -1079.23194992    50.51350124],[-0.03941619  0.00931852  0.75834331],[  32.2569078  1163.83049835  154.36974028],[-0.02394139 -0.00365106 -1.56372335]
[ -326.2002914  -1079.23194992    50.51350124],[-0.03941619  0.00931852  0.75834331],[  32.2569078  1163.83049835  154.36974028],[-0.02394139 -0.00365106 -1.56372335]
[ -326.22059343 -1079.0800942     50.46794192],[-0.04265073  0.00969543  0.75710209],[  32.21647866 1163.77958776  154.3703982 ],[-0.0237563  -0.00339543 -1.56269146]
[ -326.22059343 -1079.0800942     50.46794192],[-0.04265073  0.00969543  0.75710209],[  32.21647866 1163.77958776  154.3703982 ],[-0.0237563  -0.00339543 -1.56269146]
[ -326.22059343 -1079.0800942     50.46794192],[-0.04265073  0.00969543  0.75710209],[  32.21647866 1163.77958776  154.3703982 ],[-0.0237563  -0.00339543 -1.56269146]
[ -326.22059343 -1079.0800942     50.46794192],[-0.04265073  0.00969543  0.75710209],[  32.21647866 1163.77958776  154.3703982 ],[-0.0237563  -0.00339543 -1.56269146]
[ -326.29117637 -1079.51416463    50.18895856],[-0.04546973  0.00755901  0.76321552],[  32.59694966 1163.47248193  154.40856169],[-0.02538927 -0.00523032 -1.56337403]
[ -326.29117637 -1079.51416463    50.18895856],[-0.04546973  0.00755901  0.76321552],[  32.59694966 1163.47248193  154.40856169],[-0.02538927 -0.00523032 -1.56337403]
[ -326.29117637 -1079.51416463    50.18895856],[-0.04546973  0.00755901  0.76321552],[  32.59694966 1163.47248193  154.40856169],[-0.02538927 -0.00523032 -1.56337403]
