obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-1862.53049094  2493.66207866   783.55292694],[-0.01168271 -0.00557982 -1.88291302],[ 956.58999342 -689.40165263  170.86277775],[ 0.28986153 -0.1332853   2.45878456]
[-1862.53049094  2493.66207866   783.55292694],[-0.01168271 -0.00557982 -1.88291302],[ 956.58999342 -689.40165263  170.86277775],[ 0.28986153 -0.1332853   2.45878456]
[-1862.70520926  2493.72648142   783.61271695],[-0.01003014 -0.0060065  -1.88471445],[ 953.34204031 -692.76045925  171.86170973],[ 0.31250845 -0.15623246  2.45937206]
[-1862.70520926  2493.72648142   783.61271695],[-0.01003014 -0.0060065  -1.88471445],[ 953.34204031 -692.76045925  171.86170973],[ 0.31250845 -0.15623246  2.45937206]
[-1862.70520926  2493.72648142   783.61271695],[-0.01003014 -0.0060065  -1.88471445],[ 953.34204031 -692.76045925  171.86170973],[ 0.31250845 -0.15623246  2.45937206]
[-1862.70520926  2493.72648142   783.61271695],[-0.01003014 -0.0060065  -1.88471445],[ 953.34204031 -692.76045925  171.86170973],[ 0.31250845 -0.15623246  2.45937206]
[-1862.37869544  2493.43626314   783.43056139],[-0.01071471 -0.01532953 -1.88339138],[ 950.04272275 -695.25989643  172.59678867],[ 0.32863752 -0.17812469  2.45885159]
[-1862.37869544  2493.43626314   783.43056139],[-0.01071471 -0.01532953 -1.88339138],[ 950.04272275 -695.25989643  172.59678867],[ 0.32863752 -0.17812469  2.45885159]
[-1862.37869544  2493.43626314   783.43056139],[-0.01071471 -0.01532953 -1.88339138],[ 950.04272275 -695.25989643  172.59678867],[ 0.32863752 -0.17812469  2.45885159]
[-1862.37869544  2493.43626314   783.43056139],[-0.01071471 -0.01532953 -1.88339138],[ 950.04272275 -695.25989643  172.59678867],[ 0.32863752 -0.17812469  2.45885159]
[-1862.15433704  2493.49771317   783.51802379],[-0.01091541 -0.0191659  -1.88035762],[ 946.28313738 -697.03697213  172.96570276],[ 0.34234672 -0.19838366  2.46040041]
[-1862.15433704  2493.49771317   783.51802379],[-0.01091541 -0.0191659  -1.88035762],[ 946.28313738 -697.03697213  172.96570276],[ 0.34234672 -0.19838366  2.46040041]
[-1862.15433704  2493.49771317   783.51802379],[-0.01091541 -0.0191659  -1.88035762],[ 946.28313738 -697.03697213  172.96570276],[ 0.34234672 -0.19838366  2.46040041]
[-1862.15433704  2493.49771317   783.51802379],[-0.01091541 -0.0191659  -1.88035762],[ 946.28313738 -697.03697213  172.96570276],[ 0.34234672 -0.19838366  2.46040041]
[-1862.63028805  2493.68952187   783.53519006],[-0.01169234 -0.00398253 -1.88388164],[ 943.12255144 -698.48595287  172.83200534],[ 0.34734963 -0.22604806  2.46464454]
[-1862.63028805  2493.68952187   783.53519006],[-0.01169234 -0.00398253 -1.88388164],[ 943.12255144 -698.48595287  172.83200534],[ 0.34734963 -0.22604806  2.46464454]
[-1862.63028805  2493.68952187   783.53519006],[-0.01169234 -0.00398253 -1.88388164],[ 943.12255144 -698.48595287  172.83200534],[ 0.34734963 -0.22604806  2.46464454]
[-1862.63028805  2493.68952187   783.53519006],[-0.01169234 -0.00398253 -1.88388164],[ 943.12255144 -698.48595287  172.83200534],[ 0.34734963 -0.22604806  2.46464454]
[-1862.66497218  2493.72057377   783.58421968],[-0.01064875 -0.00368313 -1.88431846],[ 938.2439739  -702.36613395  172.61039181],[ 0.3366639  -0.24542434  2.47277897]
[-1862.66497218  2493.72057377   783.58421968],[-0.01064875 -0.00368313 -1.88431846],[ 938.2439739  -702.36613395  172.61039181],[ 0.3366639  -0.24542434  2.47277897]
[-1862.66497218  2493.72057377   783.58421968],[-0.01064875 -0.00368313 -1.88431846],[ 938.2439739  -702.36613395  172.61039181],[ 0.3366639  -0.24542434  2.47277897]
[-1862.66497218  2493.72057377   783.58421968],[-0.01064875 -0.00368313 -1.88431846],[ 938.2439739  -702.36613395  172.61039181],[ 0.3366639  -0.24542434  2.47277897]
[-1862.64129245  2493.75733161   783.59192232],[-0.00986636 -0.00558197 -1.8835629 ],[ 934.5759021  -703.50013183  173.11294004],[ 0.3379406  -0.26055977  2.47835704]
[-1862.64129245  2493.75733161   783.59192232],[-0.00986636 -0.00558197 -1.8835629 ],[ 934.5759021  -703.50013183  173.11294004],[ 0.3379406  -0.26055977  2.47835704]
[-1862.64129245  2493.75733161   783.59192232],[-0.00986636 -0.00558197 -1.8835629 ],[ 934.5759021  -703.50013183  173.11294004],[ 0.3379406  -0.26055977  2.47835704]
[-1862.64129245  2493.75733161   783.59192232],[-0.00986636 -0.00558197 -1.8835629 ],[ 934.5759021  -703.50013183  173.11294004],[ 0.3379406  -0.26055977  2.47835704]
[-1862.76199286  2493.76067294   783.53767052],[-0.00900591 -0.00320636 -1.88498098],[ 932.3500609  -703.50201954  173.61628276],[ 0.34466108 -0.27635038  2.48077061]
[-1862.76199286  2493.76067294   783.53767052],[-0.00900591 -0.00320636 -1.88498098],[ 932.3500609  -703.50201954  173.61628276],[ 0.34466108 -0.27635038  2.48077061]
[-1862.76199286  2493.76067294   783.53767052],[-0.00900591 -0.00320636 -1.88498098],[ 932.3500609  -703.50201954  173.61628276],[ 0.34466108 -0.27635038  2.48077061]
[-1862.76199286  2493.76067294   783.53767052],[-0.00900591 -0.00320636 -1.88498098],[ 932.3500609  -703.50201954  173.61628276],[ 0.34466108 -0.27635038  2.48077061]
[-1862.5920402   2493.64515536   783.59454365],[-0.01212988 -0.00649671 -1.88416846],[ 931.78501541 -700.95137943  175.56330999],[ 0.37212691 -0.29565873  2.47830869]
[-1862.5920402   2493.64515536   783.59454365],[-0.01212988 -0.00649671 -1.88416846],[ 931.78501541 -700.95137943  175.56330999],[ 0.37212691 -0.29565873  2.47830869]
[-1862.5920402   2493.64515536   783.59454365],[-0.01212988 -0.00649671 -1.88416846],[ 931.78501541 -700.95137943  175.56330999],[ 0.37212691 -0.29565873  2.47830869]
[-1862.5920402   2493.64515536   783.59454365],[-0.01212988 -0.00649671 -1.88416846],[ 931.78501541 -700.95137943  175.56330999],[ 0.37212691 -0.29565873  2.47830869]
[-1862.22794595  2493.3636024    783.404732  ],[-0.01157973 -0.01688531 -1.88219056],[ 930.29926401 -702.31257081  175.11907447],[ 0.37195972 -0.30066266  2.47431628]
[-1862.22794595  2493.3636024    783.404732  ],[-0.01157973 -0.01688531 -1.88219056],[ 930.29926401 -702.31257081  175.11907447],[ 0.37195972 -0.30066266  2.47431628]
[-1862.22794595  2493.3636024    783.404732  ],[-0.01157973 -0.01688531 -1.88219056],[ 930.29926401 -702.31257081  175.11907447],[ 0.37195972 -0.30066266  2.47431628]
[-1862.22794595  2493.3636024    783.404732  ],[-0.01157973 -0.01688531 -1.88219056],[ 930.29926401 -702.31257081  175.11907447],[ 0.37195972 -0.30066266  2.47431628]
[-1863.63698285  2494.35890628   783.40962974],[ 0.00210096  0.00907316 -1.88989114],[ 929.53430393 -703.5711178   175.18930394],[ 0.37672204 -0.30557937  2.47013669]
[-1863.63698285  2494.35890628   783.40962974],[ 0.00210096  0.00907316 -1.88989114],[ 929.53430393 -703.5711178   175.18930394],[ 0.37672204 -0.30557937  2.47013669]
[-1863.63698285  2494.35890628   783.40962974],[ 0.00210096  0.00907316 -1.88989114],[ 929.53430393 -703.5711178   175.18930394],[ 0.37672204 -0.30557937  2.47013669]
[-1863.63698285  2494.35890628   783.40962974],[ 0.00210096  0.00907316 -1.88989114],[ 929.53430393 -703.5711178   175.18930394],[ 0.37672204 -0.30557937  2.47013669]
[-1862.13912021  2493.37716692   783.49358191],[-0.01216635 -0.01954551 -1.88119803],[ 929.4255988  -704.97552218  175.11329623],[ 0.38172881 -0.30987699  2.46352572]
[-1862.13912021  2493.37716692   783.49358191],[-0.01216635 -0.01954551 -1.88119803],[ 929.4255988  -704.97552218  175.11329623],[ 0.38172881 -0.30987699  2.46352572]
[-1862.13912021  2493.37716692   783.49358191],[-0.01216635 -0.01954551 -1.88119803],[ 929.4255988  -704.97552218  175.11329623],[ 0.38172881 -0.30987699  2.46352572]
[-1862.13912021  2493.37716692   783.49358191],[-0.01216635 -0.01954551 -1.88119803],[ 929.4255988  -704.97552218  175.11329623],[ 0.38172881 -0.30987699  2.46352572]
[-1862.61728961  2493.72388293   783.62480288],[-0.01007649 -0.00748034 -1.88371388],[ 929.79667777 -706.47687529  174.90184331],[ 0.38834471 -0.30900133  2.45536673]
[-1862.61728961  2493.72388293   783.62480288],[-0.01007649 -0.00748034 -1.88371388],[ 929.79667777 -706.47687529  174.90184331],[ 0.38834471 -0.30900133  2.45536673]
[-1862.61728961  2493.72388293   783.62480288],[-0.01007649 -0.00748034 -1.88371388],[ 929.79667777 -706.47687529  174.90184331],[ 0.38834471 -0.30900133  2.45536673]
[-1862.61728961  2493.72388293   783.62480288],[-0.01007649 -0.00748034 -1.88371388],[ 929.79667777 -706.47687529  174.90184331],[ 0.38834471 -0.30900133  2.45536673]
[-1862.78823606  2493.79575063   783.63260446],[-0.00980748 -0.00337161 -1.88499919],[ 930.76855573 -708.4656855   174.53880027],[ 0.39292488 -0.30724197  2.44566367]
[-1862.78823606  2493.79575063   783.63260446],[-0.00980748 -0.00337161 -1.88499919],[ 930.76855573 -708.4656855   174.53880027],[ 0.39292488 -0.30724197  2.44566367]
[-1862.78823606  2493.79575063   783.63260446],[-0.00980748 -0.00337161 -1.88499919],[ 930.76855573 -708.4656855   174.53880027],[ 0.39292488 -0.30724197  2.44566367]
[-1862.78823606  2493.79575063   783.63260446],[-0.00980748 -0.00337161 -1.88499919],[ 930.76855573 -708.4656855   174.53880027],[ 0.39292488 -0.30724197  2.44566367]
[-1862.16160858  2493.43830007   783.60153244],[-0.01262306 -0.01984848 -1.88087346],[ 932.17019195 -709.95607638  174.58586364],[ 0.40189895 -0.30278094  2.43367552]
[-1862.16160858  2493.43830007   783.60153244],[-0.01262306 -0.01984848 -1.88087346],[ 932.17019195 -709.95607638  174.58586364],[ 0.40189895 -0.30278094  2.43367552]
[-1862.16160858  2493.43830007   783.60153244],[-0.01262306 -0.01984848 -1.88087346],[ 932.17019195 -709.95607638  174.58586364],[ 0.40189895 -0.30278094  2.43367552]
[-1862.16160858  2493.43830007   783.60153244],[-0.01262306 -0.01984848 -1.88087346],[ 932.17019195 -709.95607638  174.58586364],[ 0.40189895 -0.30278094  2.43367552]
[-1862.28674458  2493.58101529   783.43329939],[-0.00846392 -0.01671378 -1.88080849],[ 933.58752329 -712.03830691  174.78440745],[ 0.40807857 -0.29910036  2.42631331]
[-1862.28674458  2493.58101529   783.43329939],[-0.00846392 -0.01671378 -1.88080849],[ 933.58752329 -712.03830691  174.78440745],[ 0.40807857 -0.29910036  2.42631331]
[-1862.28674458  2493.58101529   783.43329939],[-0.00846392 -0.01671378 -1.88080849],[ 933.58752329 -712.03830691  174.78440745],[ 0.40807857 -0.29910036  2.42631331]
[-1862.28674458  2493.58101529   783.43329939],[-0.00846392 -0.01671378 -1.88080849],[ 933.58752329 -712.03830691  174.78440745],[ 0.40807857 -0.29910036  2.42631331]
[-1862.57316943  2493.70612267   783.60403919],[-0.01089683 -0.00586831 -1.88321121],[ 934.03776783 -714.33775725  175.44464527],[ 0.40236344 -0.3045792   2.43362617]
[-1862.57316943  2493.70612267   783.60403919],[-0.01089683 -0.00586831 -1.88321121],[ 934.03776783 -714.33775725  175.44464527],[ 0.40236344 -0.3045792   2.43362617]
[-1862.57316943  2493.70612267   783.60403919],[-0.01089683 -0.00586831 -1.88321121],[ 934.03776783 -714.33775725  175.44464527],[ 0.40236344 -0.3045792   2.43362617]
[-1862.57316943  2493.70612267   783.60403919],[-0.01089683 -0.00586831 -1.88321121],[ 934.03776783 -714.33775725  175.44464527],[ 0.40236344 -0.3045792   2.43362617]
[-1862.49493794  2493.66491215   783.68827582],[-0.01298202 -0.0086621  -1.88266384],[ 934.56605314 -716.8470318   174.19716754],[ 0.39446753 -0.29686876  2.4107658 ]
[-1862.49493794  2493.66491215   783.68827582],[-0.01298202 -0.0086621  -1.88266384],[ 934.56605314 -716.8470318   174.19716754],[ 0.39446753 -0.29686876  2.4107658 ]
[-1862.49493794  2493.66491215   783.68827582],[-0.01298202 -0.0086621  -1.88266384],[ 934.56605314 -716.8470318   174.19716754],[ 0.39446753 -0.29686876  2.4107658 ]
[-1862.49493794  2493.66491215   783.68827582],[-0.01298202 -0.0086621  -1.88266384],[ 934.56605314 -716.8470318   174.19716754],[ 0.39446753 -0.29686876  2.4107658 ]
[-1862.52322479  2493.68843598   783.60963879],[-0.01170215 -0.00629028 -1.8826283 ],[ 936.39845071 -713.87555741  174.9999365 ],[ 0.40767726 -0.29753458  2.40419872]
[-1862.52322479  2493.68843598   783.60963879],[-0.01170215 -0.00629028 -1.8826283 ],[ 936.39845071 -713.87555741  174.9999365 ],[ 0.40767726 -0.29753458  2.40419872]
[-1862.52322479  2493.68843598   783.60963879],[-0.01170215 -0.00629028 -1.8826283 ],[ 936.39845071 -713.87555741  174.9999365 ],[ 0.40767726 -0.29753458  2.40419872]
[-1862.52322479  2493.68843598   783.60963879],[-0.01170215 -0.00629028 -1.8826283 ],[ 936.39845071 -713.87555741  174.9999365 ],[ 0.40767726 -0.29753458  2.40419872]
[-1862.70635288  2493.68882187   783.55963115],[-0.01051716 -0.00444444 -1.88502392],[ 936.49351131 -713.3148914   174.90854362],[ 0.40372156 -0.29789406  2.40346838]
[-1862.70635288  2493.68882187   783.55963115],[-0.01051716 -0.00444444 -1.88502392],[ 936.49351131 -713.3148914   174.90854362],[ 0.40372156 -0.29789406  2.40346838]
[-1862.70635288  2493.68882187   783.55963115],[-0.01051716 -0.00444444 -1.88502392],[ 936.49351131 -713.3148914   174.90854362],[ 0.40372156 -0.29789406  2.40346838]
[-1862.70635288  2493.68882187   783.55963115],[-0.01051716 -0.00444444 -1.88502392],[ 936.49351131 -713.3148914   174.90854362],[ 0.40372156 -0.29789406  2.40346838]
[-1862.12961469  2493.32386907   783.45612728],[-0.01406839 -0.01839811 -1.88135814],[ 935.81919439 -711.17587401  175.65533249],[ 0.40249561 -0.303952    2.41680861]
[-1862.12961469  2493.32386907   783.45612728],[-0.01406839 -0.01839811 -1.88135814],[ 935.81919439 -711.17587401  175.65533249],[ 0.40249561 -0.303952    2.41680861]
[-1862.12961469  2493.32386907   783.45612728],[-0.01406839 -0.01839811 -1.88135814],[ 935.81919439 -711.17587401  175.65533249],[ 0.40249561 -0.303952    2.41680861]
[-1862.12961469  2493.32386907   783.45612728],[-0.01406839 -0.01839811 -1.88135814],[ 935.81919439 -711.17587401  175.65533249],[ 0.40249561 -0.303952    2.41680861]
[-1862.6371446   2493.65267229   783.49383773],[-0.01109693 -0.00400747 -1.88476173],[ 935.68627454 -710.33831227  175.87928483],[ 0.39235176 -0.31280151  2.41806015]
[-1862.6371446   2493.65267229   783.49383773],[-0.01109693 -0.00400747 -1.88476173],[ 935.68627454 -710.33831227  175.87928483],[ 0.39235176 -0.31280151  2.41806015]
[-1862.6371446   2493.65267229   783.49383773],[-0.01109693 -0.00400747 -1.88476173],[ 935.68627454 -710.33831227  175.87928483],[ 0.39235176 -0.31280151  2.41806015]
[-1862.6371446   2493.65267229   783.49383773],[-0.01109693 -0.00400747 -1.88476173],[ 935.68627454 -710.33831227  175.87928483],[ 0.39235176 -0.31280151  2.41806015]
[-1862.57467021  2493.97259432   783.8418917 ],[-0.00871643 -0.00916073 -1.88079053],[ 935.53044032 -707.3443784   174.67679194],[ 0.38238596 -0.31020862  2.4137974 ]
[-1862.57467021  2493.97259432   783.8418917 ],[-0.00871643 -0.00916073 -1.88079053],[ 935.53044032 -707.3443784   174.67679194],[ 0.38238596 -0.31020862  2.4137974 ]
[-1862.57467021  2493.97259432   783.8418917 ],[-0.00871643 -0.00916073 -1.88079053],[ 935.53044032 -707.3443784   174.67679194],[ 0.38238596 -0.31020862  2.4137974 ]
[-1862.57467021  2493.97259432   783.8418917 ],[-0.00871643 -0.00916073 -1.88079053],[ 935.53044032 -707.3443784   174.67679194],[ 0.38238596 -0.31020862  2.4137974 ]
[-1862.46971003  2493.66346222   783.51577063],[-0.01061088 -0.00688899 -1.88226725],[ 934.62151353 -704.51746315  174.87916598],[ 0.37206052 -0.31002867  2.42177338]
[-1862.46971003  2493.66346222   783.51577063],[-0.01061088 -0.00688899 -1.88226725],[ 934.62151353 -704.51746315  174.87916598],[ 0.37206052 -0.31002867  2.42177338]
[-1862.46971003  2493.66346222   783.51577063],[-0.01061088 -0.00688899 -1.88226725],[ 934.62151353 -704.51746315  174.87916598],[ 0.37206052 -0.31002867  2.42177338]
[-1862.46971003  2493.66346222   783.51577063],[-0.01061088 -0.00688899 -1.88226725],[ 934.62151353 -704.51746315  174.87916598],[ 0.37206052 -0.31002867  2.42177338]
[-1862.76964614  2493.74080737   783.56459472],[-0.00989718 -0.00355997 -1.88548888],[ 934.18532963 -702.77162908  174.75075092],[ 0.35585948 -0.30244708  2.42206744]
[-1862.76964614  2493.74080737   783.56459472],[-0.00989718 -0.00355997 -1.88548888],[ 934.18532963 -702.77162908  174.75075092],[ 0.35585948 -0.30244708  2.42206744]
[-1862.76964614  2493.74080737   783.56459472],[-0.00989718 -0.00355997 -1.88548888],[ 934.18532963 -702.77162908  174.75075092],[ 0.35585948 -0.30244708  2.42206744]
[-1862.76964614  2493.74080737   783.56459472],[-0.00989718 -0.00355997 -1.88548888],[ 934.18532963 -702.77162908  174.75075092],[ 0.35585948 -0.30244708  2.42206744]
[-1862.12743252  2493.35773561   783.34269846],[-0.01224868 -0.01688848 -1.8809911 ],[ 934.04026645 -704.2258066   173.46248531],[ 0.32606604 -0.29301265  2.41854253]
[-1862.12743252  2493.35773561   783.34269846],[-0.01224868 -0.01688848 -1.8809911 ],[ 934.04026645 -704.2258066   173.46248531],[ 0.32606604 -0.29301265  2.41854253]
[-1862.12743252  2493.35773561   783.34269846],[-0.01224868 -0.01688848 -1.8809911 ],[ 934.04026645 -704.2258066   173.46248531],[ 0.32606604 -0.29301265  2.41854253]
[-1862.12743252  2493.35773561   783.34269846],[-0.01224868 -0.01688848 -1.8809911 ],[ 934.04026645 -704.2258066   173.46248531],[ 0.32606604 -0.29301265  2.41854253]
[-1862.58023172  2493.72897538   783.6900682 ],[-0.01162219 -0.00700039 -1.88304419],[ 935.53620885 -703.43196997  173.5983153 ],[ 0.30436615 -0.28651355  2.41512899]
[-1862.58023172  2493.72897538   783.6900682 ],[-0.01162219 -0.00700039 -1.88304419],[ 935.53620885 -703.43196997  173.5983153 ],[ 0.30436615 -0.28651355  2.41512899]
[-1862.58023172  2493.72897538   783.6900682 ],[-0.01162219 -0.00700039 -1.88304419],[ 935.53620885 -703.43196997  173.5983153 ],[ 0.30436615 -0.28651355  2.41512899]
[-1862.58023172  2493.72897538   783.6900682 ],[-0.01162219 -0.00700039 -1.88304419],[ 935.53620885 -703.43196997  173.5983153 ],[ 0.30436615 -0.28651355  2.41512899]
[-1862.17590503  2493.41960037   783.49928667],[-0.01223765 -0.01838657 -1.88120156],[ 937.52240121 -701.55410663  173.32465609],[ 0.29231732 -0.27487782  2.41066708]
[-1862.17590503  2493.41960037   783.49928667],[-0.01223765 -0.01838657 -1.88120156],[ 937.52240121 -701.55410663  173.32465609],[ 0.29231732 -0.27487782  2.41066708]
[-1862.17590503  2493.41960037   783.49928667],[-0.01223765 -0.01838657 -1.88120156],[ 937.52240121 -701.55410663  173.32465609],[ 0.29231732 -0.27487782  2.41066708]
[-1862.17590503  2493.41960037   783.49928667],[-0.01223765 -0.01838657 -1.88120156],[ 937.52240121 -701.55410663  173.32465609],[ 0.29231732 -0.27487782  2.41066708]
[-1862.5886891   2493.66381319   783.61764659],[-0.01184217 -0.00645172 -1.88393239],[ 940.34377254 -699.30433351  172.56596346],[ 0.28354857 -0.25909132  2.40498624]
[-1862.5886891   2493.66381319   783.61764659],[-0.01184217 -0.00645172 -1.88393239],[ 940.34377254 -699.30433351  172.56596346],[ 0.28354857 -0.25909132  2.40498624]
[-1862.5886891   2493.66381319   783.61764659],[-0.01184217 -0.00645172 -1.88393239],[ 940.34377254 -699.30433351  172.56596346],[ 0.28354857 -0.25909132  2.40498624]
[-1862.5886891   2493.66381319   783.61764659],[-0.01184217 -0.00645172 -1.88393239],[ 940.34377254 -699.30433351  172.56596346],[ 0.28354857 -0.25909132  2.40498624]
[-1862.15372443  2493.37705347   783.35043013],[-0.01154526 -0.01647701 -1.88122678],[ 943.52713888 -698.17282009  171.61033316],[ 0.26681736 -0.2456065   2.39775372]
[-1862.15372443  2493.37705347   783.35043013],[-0.01154526 -0.01647701 -1.88122678],[ 943.52713888 -698.17282009  171.61033316],[ 0.26681736 -0.2456065   2.39775372]
[-1862.15372443  2493.37705347   783.35043013],[-0.01154526 -0.01647701 -1.88122678],[ 943.52713888 -698.17282009  171.61033316],[ 0.26681736 -0.2456065   2.39775372]
[-1862.15372443  2493.37705347   783.35043013],[-0.01154526 -0.01647701 -1.88122678],[ 943.52713888 -698.17282009  171.61033316],[ 0.26681736 -0.2456065   2.39775372]
[-1862.6559012   2493.73287201   783.59470369],[-0.01063166 -0.00533583 -1.88419685],[ 946.4708662  -696.00348881  170.90930466],[ 0.25235747 -0.2344551   2.38240812]
[-1862.6559012   2493.73287201   783.59470369],[-0.01063166 -0.00533583 -1.88419685],[ 946.4708662  -696.00348881  170.90930466],[ 0.25235747 -0.2344551   2.38240812]
[-1862.6559012   2493.73287201   783.59470369],[-0.01063166 -0.00533583 -1.88419685],[ 946.4708662  -696.00348881  170.90930466],[ 0.25235747 -0.2344551   2.38240812]
[-1862.6559012   2493.73287201   783.59470369],[-0.01063166 -0.00533583 -1.88419685],[ 946.4708662  -696.00348881  170.90930466],[ 0.25235747 -0.2344551   2.38240812]
[-1862.72184771  2493.73673437   783.54687429],[-0.01011096 -0.00368303 -1.88473186],[ 948.27575738 -694.1980306   170.41785799],[ 0.23735863 -0.22642422  2.36203334]
[-1862.72184771  2493.73673437   783.54687429],[-0.01011096 -0.00368303 -1.88473186],[ 948.27575738 -694.1980306   170.41785799],[ 0.23735863 -0.22642422  2.36203334]
[-1862.72184771  2493.73673437   783.54687429],[-0.01011096 -0.00368303 -1.88473186],[ 948.27575738 -694.1980306   170.41785799],[ 0.23735863 -0.22642422  2.36203334]
[-1862.72184771  2493.73673437   783.54687429],[-0.01011096 -0.00368303 -1.88473186],[ 948.27575738 -694.1980306   170.41785799],[ 0.23735863 -0.22642422  2.36203334]
[-1862.23303703  2493.39796336   783.39783879],[-0.0112048  -0.01671631 -1.88204154],[ 949.15186498 -693.35080681  170.12967748],[ 0.22522304 -0.22158238  2.34108342]
[-1862.23303703  2493.39796336   783.39783879],[-0.0112048  -0.01671631 -1.88204154],[ 949.15186498 -693.35080681  170.12967748],[ 0.22522304 -0.22158238  2.34108342]
[-1862.23303703  2493.39796336   783.39783879],[-0.0112048  -0.01671631 -1.88204154],[ 949.15186498 -693.35080681  170.12967748],[ 0.22522304 -0.22158238  2.34108342]
[-1862.23303703  2493.39796336   783.39783879],[-0.0112048  -0.01671631 -1.88204154],[ 949.15186498 -693.35080681  170.12967748],[ 0.22522304 -0.22158238  2.34108342]
[-1862.49719224  2493.68372285   783.59239683],[-0.01146287 -0.00655912 -1.88264335],[ 950.00011358 -693.19489494  169.84494549],[ 0.21803754 -0.21609665  2.32393692]
[-1862.49719224  2493.68372285   783.59239683],[-0.01146287 -0.00655912 -1.88264335],[ 950.00011358 -693.19489494  169.84494549],[ 0.21803754 -0.21609665  2.32393692]
[-1862.49719224  2493.68372285   783.59239683],[-0.01146287 -0.00655912 -1.88264335],[ 950.00011358 -693.19489494  169.84494549],[ 0.21803754 -0.21609665  2.32393692]
[-1862.49719224  2493.68372285   783.59239683],[-0.01146287 -0.00655912 -1.88264335],[ 950.00011358 -693.19489494  169.84494549],[ 0.21803754 -0.21609665  2.32393692]
[-1862.35090331  2493.5559354    783.59788666],[-0.01281898 -0.01022556 -1.88228787],[ 951.92929597 -693.2411479   169.38742775],[ 0.21169001 -0.20663701  2.31166426]
[-1862.35090331  2493.5559354    783.59788666],[-0.01281898 -0.01022556 -1.88228787],[ 951.92929597 -693.2411479   169.38742775],[ 0.21169001 -0.20663701  2.31166426]
[-1862.35090331  2493.5559354    783.59788666],[-0.01281898 -0.01022556 -1.88228787],[ 951.92929597 -693.2411479   169.38742775],[ 0.21169001 -0.20663701  2.31166426]
[-1862.35090331  2493.5559354    783.59788666],[-0.01281898 -0.01022556 -1.88228787],[ 951.92929597 -693.2411479   169.38742775],[ 0.21169001 -0.20663701  2.31166426]
[-1862.68165066  2493.77505337   783.59654765],[-0.00988194 -0.00505925 -1.88380614],[ 955.23009481 -692.14464084  169.50678565],[ 0.20393027 -0.18513611  2.31246958]
[-1862.68165066  2493.77505337   783.59654765],[-0.00988194 -0.00505925 -1.88380614],[ 955.23009481 -692.14464084  169.50678565],[ 0.20393027 -0.18513611  2.31246958]
[-1862.68165066  2493.77505337   783.59654765],[-0.00988194 -0.00505925 -1.88380614],[ 955.23009481 -692.14464084  169.50678565],[ 0.20393027 -0.18513611  2.31246958]
[-1862.68165066  2493.77505337   783.59654765],[-0.00988194 -0.00505925 -1.88380614],[ 955.23009481 -692.14464084  169.50678565],[ 0.20393027 -0.18513611  2.31246958]
[-1862.72252139  2493.80475372   783.62697867],[-0.00998267 -0.00450376 -1.88421425],[ 959.06904413 -693.21294422  170.09572189],[ 0.17316404 -0.15713185  2.32309482]
[-1862.72252139  2493.80475372   783.62697867],[-0.00998267 -0.00450376 -1.88421425],[ 959.06904413 -693.21294422  170.09572189],[ 0.17316404 -0.15713185  2.32309482]
[-1862.72252139  2493.80475372   783.62697867],[-0.00998267 -0.00450376 -1.88421425],[ 959.06904413 -693.21294422  170.09572189],[ 0.17316404 -0.15713185  2.32309482]
[-1862.72252139  2493.80475372   783.62697867],[-0.00998267 -0.00450376 -1.88421425],[ 959.06904413 -693.21294422  170.09572189],[ 0.17316404 -0.15713185  2.32309482]
[-1862.66172009  2493.70073875   783.60314264],[-0.01226132 -0.00432153 -1.88437709],[ 963.39313269 -692.92124204  172.45440753],[ 0.14634939 -0.12067109  2.33873001]
[-1862.66172009  2493.70073875   783.60314264],[-0.01226132 -0.00432153 -1.88437709],[ 963.39313269 -692.92124204  172.45440753],[ 0.14634939 -0.12067109  2.33873001]
[-1862.66172009  2493.70073875   783.60314264],[-0.01226132 -0.00432153 -1.88437709],[ 963.39313269 -692.92124204  172.45440753],[ 0.14634939 -0.12067109  2.33873001]
[-1862.66172009  2493.70073875   783.60314264],[-0.01226132 -0.00432153 -1.88437709],[ 963.39313269 -692.92124204  172.45440753],[ 0.14634939 -0.12067109  2.33873001]
[-1862.15308476  2493.4184284    783.47041508],[-0.01146765 -0.01857152 -1.88078282],[ 968.44938486 -692.50518179  176.79750317],[ 0.11704222 -0.08417645  2.35045895]
[-1862.15308476  2493.4184284    783.47041508],[-0.01146765 -0.01857152 -1.88078282],[ 968.44938486 -692.50518179  176.79750317],[ 0.11704222 -0.08417645  2.35045895]
[-1862.15308476  2493.4184284    783.47041508],[-0.01146765 -0.01857152 -1.88078282],[ 968.44938486 -692.50518179  176.79750317],[ 0.11704222 -0.08417645  2.35045895]
[-1862.15308476  2493.4184284    783.47041508],[-0.01146765 -0.01857152 -1.88078282],[ 968.44938486 -692.50518179  176.79750317],[ 0.11704222 -0.08417645  2.35045895]
[-1862.54082443  2493.71853452   783.59053511],[-0.0110606  -0.00601647 -1.8826536 ],[ 974.27531642 -692.93618335  183.68454146],[ 0.08407807 -0.04676099  2.35445628]
[-1862.54082443  2493.71853452   783.59053511],[-0.0110606  -0.00601647 -1.8826536 ],[ 974.27531642 -692.93618335  183.68454146],[ 0.08407807 -0.04676099  2.35445628]
